ml_egap_type,ml_egap,ml_energy_per_atom,ml_ael_bulk_modulus_vrh,ml_ael_shear_modulus_vrh,ml_agl_debye,ml_agl_heat_capacity_Cp_300K,ml_agl_heat_capacity_Cp_300K_per_atom,ml_agl_heat_capacity_Cv_300K,ml_agl_heat_capacity_Cv_300K_per_atom,ml_agl_thermal_conductivity_300K,ml_agl_thermal_expansion_300K,full_formula,material_id
Insulator,3.301,-4.81,42.229,33.927,452.726,148.19799999999998,2.759,140.378,2.668,3.187,6.945e-05,Na12Li12Fe8F48,mp-6247
Insulator,5.4239999999999995,-7.767,88.265,52.333,569.932,94.21600000000001,2.5810000000000004,88.288,2.522,2.615,5.169e-05,Li2Gd2P8O24,mp-6248
Insulator,4.005,-7.939,123.024,77.378,523.461,145.795,2.5340000000000003,136.756,2.552,2.6839999999999997,5.19e-05,Sr12Nd8B16O48,mp-6249
Insulator,2.417,-6.747999999999999,124.32700000000001,63.601000000000006,351.38,100.927,2.891,95.804,2.8089999999999997,2.577,5.189e-05,Ba4Tm8Zn4O20,mp-6250
Insulator,1.147,-5.624,127.572,59.687,424.358,26.769000000000002,2.8110000000000004,26.423000000000002,2.727,2.7260000000000004,6.038e-05,Sr2Cu1Te1O6,mp-6252
Insulator,6.787000000000001,-5.016,26.522,26.671,464.88599999999997,34.641999999999996,2.79,34.834,2.636,3.727,7.007e-05,K2Li2Be2F8,mp-6253
Insulator,3.136,-7.692,126.47200000000001,61.876000000000005,387.407,28.416,2.824,28.357,2.765,2.73,5.184e-05,Ba2Tb1Nb1O6,mp-6254
Insulator,4.129,-7.526,136.19899999999998,80.50399999999999,698.632,145.249,2.276,136.135,2.281,2.9019999999999997,6.014e-05,Ca12Sc8Si12O48,mp-6255
Insulator,3.255,-7.76,92.80799999999999,52.466,479.555,51.205,2.6310000000000002,47.93,2.595,2.585,5.165e-05,Cs2Nb2B4O12,mp-6257
Insulator,2.7030000000000003,-7.63,134.51,84.889,467.57300000000004,29.011,2.678,27.980999999999998,2.6,2.717,5.168e-05,Sr1Li2Ta2O7,mp-6259
Insulator,3.1430000000000002,-6.689,119.294,59.547,343.07300000000004,28.935,2.931,29.076,2.824,2.613,5.185e-05,Ba2Tb1Sb1O6,mp-6265
Insulator,5.039,-7.965,159.97,91.98299999999999,581.62,61.365,2.501,61.597,2.387,2.855,5.173e-05,La3Si3B3O15,mp-6267
Insulator,2.785,-7.218999999999999,100.773,73.67699999999999,611.508,141.059,2.439,131.667,2.418,2.52,5.979e-05,K8Ti8P8O40,mp-6268
Insulator,1.71,-6.6770000000000005,120.419,70.77600000000001,401.53,27.061,2.7969999999999997,26.851999999999997,2.719,2.6830000000000003,5.17e-05,Ba2Li1Re1O6,mp-6270
Insulator,2.041,-5.937,112.45200000000001,66.293,395.496,55.25,2.8360000000000003,53.891999999999996,2.72,2.655,5.193e-05,Ba4Na1Sb3O12,mp-6273
Insulator,2.238,-7.609,174.775,95.146,676.296,143.63299999999998,2.352,135.586,2.331,2.81,6.068e-05,Mn12Cr8Si12O48,mp-6274
Insulator,3.87,-5.501,86.831,47.582,466.158,145.526,2.677,136.122,2.623,2.505,6.022e-05,K8Cd8S12O48,mp-6276
Insulator,1.5859999999999999,-5.254,129.993,54.888999999999996,483.721,33.75,2.7289999999999996,33.251,2.6239999999999997,2.8139999999999996,6.012e-05,Zn2Cu1As2O8,mp-6278
Insulator,5.065,-7.257000000000001,138.645,83.219,837.291,86.662,2.127,85.554,2.113,2.852,5.992e-05,Al8Si4O16F8,mp-6280
Insulator,1.392,-6.191,119.079,70.833,548.505,55.336999999999996,2.5989999999999998,54.221000000000004,2.516,2.63,6.013e-05,Na2Ca6Ru2O12,mp-6281
Insulator,2.985,-7.979,129.733,88.165,492.05400000000003,138.034,2.62,133.313,2.545,2.6260000000000003,5.159e-05,Ba4Nd8Ti12O40,mp-6285
Insulator,0.75,-3.324,61.065,24.084,236.292,71.676,3.071,62.943000000000005,2.9160000000000004,2.713,5.222e-05,Cu6Hg3As4S12,mp-6287
Insulator,3.6189999999999998,-6.75,99.941,49.19,433.366,70.60300000000001,2.7739999999999996,67.74,2.6860000000000004,2.591,5.196e-05,Ba4Ti2Ge4O16,mp-6289
Insulator,3.5039999999999996,-6.377000000000001,99.78399999999999,53.699,528.165,107.427,2.6239999999999997,102.675,2.529,2.6910000000000003,6.014e-05,Na4In4P8O28,mp-6290
Insulator,1.272,-3.141,19.208,10.937000000000001,164.56900000000002,86.432,3.125,79.875,2.94,2.613,6.037e-05,K6Cd4Sn3Se13,mp-6296
Insulator,5.494,-5.926,87.758,54.528999999999996,581.881,143.127,2.498,133.954,2.464,2.541,6.022e-05,K8Mg8S12O48,mp-6299
Insulator,1.072,-3.237,17.76,10.589,152.344,81.29899999999999,3.1460000000000004,77.432,2.943,2.6519999999999997,4.707e-05,Rb4Hg4Sb4Se12,mp-6300
Insulator,1.8559999999999999,-6.144,142.964,81.35,500.07099999999997,27.379,2.736,26.169,2.64,2.66,6.048e-05,Sr2Ga1Sb1O6,mp-6304
Insulator,4.105,-7.585,112.08200000000001,72.513,477.60900000000004,147.975,2.625,140.127,2.608,2.61,5.187e-05,Ba18Y6B18O54,mp-6310
Insulator,2.444,-7.718999999999999,133.93200000000002,73.89699999999999,412.01599999999996,142.6,2.7110000000000003,134.392,2.699,2.377,5.237e-05,Er16Si8S12O28,mp-6316
Insulator,5.215,-5.539,42.403999999999996,41.019,516.845,32.821999999999996,2.675,32.876,2.467,2.8080000000000003,6.011e-05,K2Li2S2O8,mp-6318
Insulator,6.6339999999999995,-5.21,51.313,48.733000000000004,523.641,54.888000000000005,2.68,51.702,2.575,3.6010000000000004,6.4e-05,Na4Mg2Al2F14,mp-6319
Insulator,3.323,-7.524,140.863,82.89399999999999,409.249,40.866,2.7680000000000002,40.658,2.708,2.59,5.206e-05,Ba3Mg1Ta2O9,mp-6325
Insulator,4.904,-7.098,82.156,62.188,687.773,148.192,2.335,136.999,2.327,2.713,6.012e-05,Li12Al12Si12O48,mp-6326
Insulator,4.895,-7.071000000000001,83.12,61.63399999999999,682.957,46.555,2.426,46.191,2.354,2.793,6.0299999999999995e-05,Li3Al3Si3O12,mp-6327
Insulator,2.838,-6.547999999999999,38.718,23.791999999999998,456.17699999999996,84.366,2.67,80.19800000000001,2.549,2.54,5.188e-05,Rb2U2N6O22,mp-6330
Insulator,3.812,-7.6770000000000005,116.714,79.079,598.966,123.86,2.435,123.26899999999999,2.387,2.641,5.993e-05,Na8Y8B8O28,mp-6331
Insulator,3.779,-7.058,99.554,72.953,777.35,44.03,2.262,42.575,2.1830000000000003,2.551,6.079e-05,Li4Ti2Si2O10,mp-6332
Insulator,3.355,-6.565,129.81799999999998,62.103,541.773,51.052,2.635,49.273999999999994,2.51,2.7710000000000004,6.025e-05,Na2In2Si4O12,mp-6333
Insulator,3.515,-6.231,98.874,57.583999999999996,526.712,129.452,2.6189999999999998,125.397,2.533,2.572,5.995e-05,Na12In4P8O32,mp-6336
Insulator,5.093,-7.242999999999999,114.094,87.473,809.1410000000001,45.525,2.17,44.542,2.114,2.815,6.089e-05,Li2Al2Si4O12,mp-6340
Insulator,1.381,-6.202000000000001,107.81200000000001,76.344,562.41,54.651,2.545,54.888999999999996,2.4530000000000003,2.7039999999999997,5.992e-05,Li2Ca6Ru2O12,mp-6342
Insulator,2.997,-8.043,177.041,83.383,629.7909999999999,127.641,2.381,121.37200000000001,2.405,2.628,6.409e-05,Y8Si16C4N24,mp-6353
Insulator,1.39,-3.2089999999999996,54.494,17.918,238.793,49.323,3.07,48.095,2.9219999999999997,2.365,6.065e-05,Cd4Ga2Ag2S8,mp-6356
Insulator,3.259,-7.1770000000000005,112.764,75.24600000000001,677.971,69.456,2.401,67.584,2.315,2.54,6.017e-05,Na4Ti4P4O20,mp-6358
Insulator,3.148,-6.81,105.971,71.23100000000001,438.54900000000004,57.004,2.747,53.97,2.61,2.693,6.022e-05,Na2Sr6Nb2O12,mp-6361
Insulator,4.468999999999999,-5.266,26.615,13.035,276.654,60.068000000000005,3.028,59.04,2.877,2.5669999999999997,5.108e-05,Cs4S4O8F4,mp-6368
Insulator,6.712000000000001,-4.976,58.783,38.498000000000005,478.921,144.30700000000002,2.7310000000000003,138.916,2.636,3.367,6.406e-05,K8Be12Zn8F48,mp-6372
Insulator,2.819,-6.665,90.965,61.397,657.5089999999999,146.76,2.38,135.291,2.3609999999999998,2.458,6.009e-05,Li12Fe8P12O48,mp-6373
Insulator,1.208,-4.342,43.72,17.977,303.98400000000004,50.04,2.997,47.39,2.852,2.5,6.008e-05,K2V2Cu4S8,mp-6376
Insulator,5.507999999999999,-7.529,137.23,83.191,654.429,114.064,2.406,108.376,2.418,2.9619999999999997,5.169e-05,Ba4Be8Si8O28,mp-6383
Insulator,4.645,-5.121,30.113000000000003,10.862,317.45799999999997,28.693,2.9530000000000003,27.2,2.825,2.719,5.936e-05,Rb2S2O4F2,mp-6384
Insulator,2.763,-5.105,68.73100000000001,35.637,412.60900000000004,146.22299999999998,2.8760000000000003,138.67600000000002,2.7310000000000003,2.569,6.04e-05,K16Zn8Ge8O32,mp-6386
Insulator,4.025,-7.506,111.096,80.372,552.3969999999999,45.711000000000006,2.549,45.058,2.45,2.891,5.203e-05,Ca4Sm1B3O10,mp-6388
Insulator,1.399,-6.8,133.57299999999998,69.462,419.11,54.396,2.763,54.208,2.6889999999999996,2.645,5.166e-05,Na2La4Ru2O12,mp-6389
Insulator,2.889,-7.16,99.53,66.593,550.9630000000001,152.438,2.5069999999999997,141.543,2.5069999999999997,2.351,5.9999999999999995e-05,Rb12Ti12P20O80,mp-6390
Insulator,3.292,-5.5489999999999995,94.52600000000001,42.9,483.23699999999997,40.84,2.7260000000000004,38.746,2.622,2.793,6.044e-05,Na4Zn2Si2O8,mp-6391
Insulator,5.327999999999999,-6.848,82.088,68.318,732.565,144.214,2.249,134.442,2.2319999999999998,2.6510000000000002,6.075e-05,Na12Be12P12O48,mp-6392
Insulator,3.2,-6.622999999999999,94.007,51.405,457.45300000000003,141.541,2.681,133.80700000000002,2.6460000000000004,2.415,5.992e-05,Rb8Ti8As8O40,mp-6394
Insulator,2.228,-7.1129999999999995,86.08200000000001,61.513999999999996,673.613,146.08700000000002,2.3409999999999997,134.941,2.303,2.4859999999999998,6.015e-05,Li12V8P12O48,mp-6396
Insulator,5.229,-5.9270000000000005,54.31100000000001,44.845,577.089,62.608999999999995,2.574,57.236999999999995,2.401,2.7110000000000003,6.044e-05,Na4Ca2S4O16,mp-6397
Insulator,2.7289999999999996,-5.033,92.052,42.433,450.88199999999995,42.255,2.793,40.804,2.676,2.8680000000000003,6.069e-05,Na4Zn2Ge2O8,mp-6402
Insulator,4.062,-7.377999999999999,119.572,79.061,615.915,142.601,2.4130000000000003,134.181,2.42,2.641,5.543e-05,Ba4Ca8P24N48,mp-6404
Insulator,4.115,-5.865,84.917,40.412,550.535,40.05,2.612,38.418,2.54,2.803,6.042e-05,Na4Mg2Si2O8,mp-6406
Insulator,2.6319999999999997,-4.442,7.581,11.009,334.11699999999996,172.907,2.8760000000000003,156.871,2.821,2.742,5.575e-05,Sb32Te16Se32F160,mp-6407
Insulator,0.8490000000000001,-3.633,63.708,26.745,320.86,22.164,3.0,21.555,2.8360000000000003,2.585,6.093e-05,Zn1Cu2Ge1S4,mp-6408
Insulator,5.749,-7.2170000000000005,89.876,55.706,574.932,94.336,2.5810000000000004,88.74700000000001,2.525,2.577,5.177e-05,Li2Dy2P8O24,mp-6413
Insulator,2.855,-7.372000000000001,136.75,79.80199999999999,676.395,145.55200000000002,2.299,136.01,2.313,2.929,6.008e-05,Ca12Cr8Si12O48,mp-6414
Insulator,3.3280000000000003,-7.004,129.768,64.684,358.723,107.98200000000001,2.86,101.95,2.803,2.412,5.188e-05,Ba5Er8Zn4O21,mp-6416
Insulator,5.644,-7.757000000000001,123.73100000000001,83.345,863.4580000000001,115.156,2.074,107.542,2.06,2.806,6.067e-05,Ca4Si8B8O32,mp-6419
Insulator,5.556,-6.62,29.414,14.129000000000001,379.58,54.931000000000004,2.759,54.637,2.667,2.524,6.985e-05,K4Zn2C8N8,mp-6424
Insulator,3.779,-6.343999999999999,103.48899999999999,49.39,542.877,104.73700000000001,2.625,100.126,2.5660000000000003,2.4930000000000003,6.021e-05,Li6In4P6O24,mp-6425
Insulator,3.9189999999999996,-5.979,80.997,44.0,578.273,72.541,2.5839999999999996,69.719,2.528,2.737,6.025e-05,Na8Mg4Si4O16,mp-6426
Insulator,1.026,-6.962000000000001,128.072,76.015,404.675,28.066999999999997,2.8169999999999997,28.186,2.733,2.675,5.178e-05,Ba2Y1Ru1O6,mp-6428
Insulator,4.271,-7.375,91.75200000000001,55.215,542.586,92.836,2.616,91.238,2.51,2.6719999999999997,5.185e-05,K2Nd2P8O24,mp-6433
Insulator,3.763,-6.981,90.676,43.485,478.707,77.639,2.693,71.066,2.6239999999999997,2.7039999999999997,6.011e-05,Rb4Al4Si4O16,mp-6434
Insulator,3.424,-7.6129999999999995,141.44299999999998,91.88,724.296,38.113,2.274,38.650999999999996,2.245,2.855,6.029e-05,Ca2Ti2Si2O10,mp-6440
Insulator,4.418,-5.852,46.466,21.654,445.52,80.817,2.8280000000000003,76.234,2.695,2.595,5.922e-05,K8P4O12F4,mp-6441
Insulator,4.846,-7.495,80.916,55.39,707.846,66.49,2.365,63.473,2.339,2.718,5.994e-05,Li2Al2Si8O20,mp-6442
Insulator,4.165,-7.829,116.206,73.352,482.051,147.46,2.595,137.375,2.6239999999999997,2.6010000000000004,5.19e-05,Ba12La8B16O48,mp-6446
Insulator,1.36,-3.8819999999999997,66.846,23.160999999999998,296.711,45.101000000000006,2.9739999999999998,42.96,2.8789999999999996,2.474,6.096e-05,Cd2Cu4Si2S8,mp-6449
Insulator,1.665,-3.6519999999999997,31.031999999999996,24.949,316.653,35.025,2.952,33.296,2.786,3.447,5.965e-05,K4Li2Al2P4,mp-6450
Insulator,3.0010000000000003,-6.962000000000001,112.70100000000001,59.208999999999996,348.621,100.37,2.889,95.273,2.81,2.474,5.184e-05,Ba4Sm8Zn4O20,mp-6452
Insulator,3.6910000000000003,-7.371,58.1,35.596,482.401,153.222,2.62,139.982,2.576,2.499,5.149e-05,K12Nd4Si24O60,mp-6453
Insulator,3.815,-6.595,90.999,49.001000000000005,516.217,62.994,2.633,60.86600000000001,2.58,2.6430000000000002,5.209e-05,Na2Nd2S4O16,mp-6455
Insulator,3.0469999999999997,-7.194,115.97200000000001,74.483,600.102,72.971,2.565,71.497,2.48,2.741,6.016e-05,Li4Nb4Ge4O20,mp-6456
Insulator,3.15,-7.437,157.466,77.381,474.296,53.091,2.6710000000000003,53.788999999999994,2.585,2.707,5.196e-05,La4Mg2Ti2O12,mp-6457
Insulator,4.794,-7.071000000000001,112.49600000000001,58.053000000000004,791.4939999999999,25.648000000000003,2.278,24.673000000000002,2.221,2.9960000000000004,6.058e-05,Ca1Mg1C2O6,mp-6459
Insulator,1.6969999999999998,-6.041,75.798,40.085,568.179,62.972,2.597,59.464,2.499,2.625,6.032e-05,Na4Cu2P4O14,mp-6467
Insulator,3.199,-7.136,123.867,59.202,376.709,51.43,2.8510000000000004,53.163000000000004,2.77,2.612,5.192e-05,Ba2Nd4Zn2O10,mp-6468
Insulator,5.236000000000001,-7.059,98.988,62.008,633.14,105.846,2.464,107.8,2.38,2.77,5.953e-05,Ca10P6O24F2,mp-6473
Insulator,2.873,-7.231,127.416,79.281,450.773,40.484,2.733,41.016999999999996,2.674,2.72,5.202e-05,Ba3Mg1Nb2O9,mp-6474
Insulator,4.132,-7.565,106.023,59.652,586.321,93.277,2.56,88.427,2.479,2.609,6.003e-05,Na2Zr4P6O24,mp-6475
Insulator,0.946,-3.622,76.74,23.078000000000003,245.502,45.934,3.06,44.818999999999996,2.8539999999999996,2.577,6.034e-05,Ag6Se2N2O6,mp-6476
Insulator,3.569,-7.472,116.07600000000001,84.802,543.896,39.262,2.63,39.376,2.4930000000000003,2.673,5.201e-05,Li2Ta2Ge2O10,mp-6478
Insulator,4.689,-7.316,99.04899999999999,61.074,554.695,90.39399999999999,2.617,90.89,2.505,2.635,5.183e-05,K2Dy2P8O24,mp-6479
Insulator,3.085,-7.557,165.791,99.02799999999999,761.59,143.17700000000002,2.211,135.687,2.193,2.91,6.053e-05,Mn12Al8Si12O48,mp-6480
Insulator,4.035,-6.64,82.741,48.881,598.866,63.49100000000001,2.576,61.082,2.4730000000000003,2.7260000000000004,6.035e-05,Na4Zn2Si6O16,mp-6481
Insulator,1.5490000000000002,-4.917,56.368,14.23,186.58900000000003,82.427,3.0860000000000003,75.065,2.9530000000000003,2.662,4.691e-05,La6Si2Ag2Se14,mp-6485
Insulator,5.394,-7.351,134.957,80.832,643.2,60.196999999999996,2.434,60.412,2.373,2.886,6.016e-05,Sr3B3P3O15,mp-6486
Insulator,3.205,-6.671,97.00200000000001,69.158,519.798,141.673,2.6060000000000003,133.541,2.571,2.582,5.993e-05,K8Ti8As8O40,mp-6488
Insulator,4.31,-6.321000000000001,90.97399999999999,50.318999999999996,567.943,110.67399999999999,2.557,105.53200000000001,2.494,2.5810000000000004,6.021e-05,Na8Zn4P8O28,mp-6491
Insulator,3.219,-6.465,117.712,64.33,386.19800000000004,28.226,2.862,28.71,2.7430000000000003,2.66,5.193e-05,Ba2Y1Sb1O6,mp-6492
Insulator,4.35,-7.132999999999999,123.007,69.676,676.3710000000001,63.63,2.39,61.52,2.376,2.898,6.014e-05,Ca4Mg4Si4O16,mp-6493
Insulator,4.422,-6.641,67.893,42.473,537.6659999999999,29.234,2.6239999999999997,28.034000000000002,2.532,2.6239999999999997,5.997e-05,K2Ca1C2O6,mp-6494
Insulator,3.1660000000000004,-7.082999999999999,133.971,67.07600000000001,377.389,99.47399999999999,2.852,96.54799999999999,2.786,2.5639999999999996,5.187e-05,Ba4Er8Zn4O20,mp-6495
Insulator,3.938,-6.766,93.34700000000001,62.601000000000006,491.541,63.725,2.6489999999999996,60.175,2.571,2.762,5.154e-05,Ba4Li4B4O12,mp-6499
Insulator,6.222,-5.24,39.345,15.397,291.82599999999996,57.119,3.065,57.354,2.862,2.978,6.618e-05,K2Rb4Sc2F12,mp-6500
Insulator,3.188,-7.028,130.096,67.36,386.075,99.811,2.843,97.041,2.7680000000000002,2.559,5.189e-05,Ba4Ho8Zn4O20,mp-6501
Insulator,4.558,-6.985,127.37,50.424,551.514,26.854,2.552,26.119,2.498,2.99,5.178e-05,Ba1Mg1C2O6,mp-6504
Insulator,3.7,-5.946000000000001,97.531,47.738,519.119,62.38,2.6630000000000003,61.527,2.56,2.7760000000000002,6.035e-05,Na4Zn4Si4O14,mp-6507
Insulator,3.545,-6.004,106.89399999999999,52.193999999999996,418.606,50.47,2.822,51.879,2.733,3.127,5.985e-05,Sr6Ga2O8F2,mp-6509
Insulator,4.065,-5.9239999999999995,23.456999999999997,21.715999999999998,373.564,41.407,2.792,38.04,2.739,2.508,6.08e-05,K4C4S4N4,mp-6511
Insulator,3.0839999999999996,-7.4,122.83,60.863,453.61400000000003,34.802,2.695,34.308,2.647,2.775,5.167e-05,Na2La2Ti2O8,mp-6514
Insulator,2.938,-7.48,117.55,71.564,503.301,33.556999999999995,2.6460000000000004,33.301,2.5810000000000004,2.855,5.167e-05,Li2La2Ti2O8,mp-6521
Insulator,4.566,-7.019,111.93700000000001,75.579,847.645,45.711000000000006,2.084,44.50899999999999,2.039,2.8930000000000002,6.066e-05,Ca1Mg3C4O12,mp-6524
Insulator,3.135,-6.5360000000000005,108.07700000000001,51.696000000000005,531.026,93.458,2.676,90.24799999999999,2.5789999999999997,2.5180000000000002,6.014e-05,Na2Sn4P6O24,mp-6525
Insulator,2.204,-5.915,114.54700000000001,65.023,543.7090000000001,41.155,2.6689999999999996,41.042,2.526,2.688,6.029e-05,Na2Ge2Sb2O10,mp-6526
Insulator,4.382,-4.4910000000000005,42.688,28.476,401.861,149.914,2.863,141.39700000000002,2.7230000000000003,3.227,6.954e-05,Na12Li12In8F48,mp-6527
Insulator,6.755,-4.9030000000000005,45.516999999999996,20.389,273.525,60.32,3.043,59.326,2.8710000000000004,3.133,5.442e-05,Cs4Na2Al2F12,mp-6528
Insulator,4.468,-6.35,81.167,59.091,551.2819999999999,143.178,2.568,134.563,2.505,2.5469999999999997,6.035e-05,K8Mn8S12O48,mp-6531
Insulator,4.908,-7.621,109.07700000000001,72.56,724.71,149.857,2.2769999999999997,137.191,2.291,2.9419999999999997,6.003e-05,Ca8Al16Si16O64,mp-6532
Insulator,4.1819999999999995,-8.05,164.44,120.165,798.049,77.752,2.14,80.699,2.077,2.91,5.236e-05,Nd2Al6B8O24,mp-6535
Insulator,1.3019999999999998,-5.976,134.089,61.532,514.595,106.302,2.6839999999999997,102.345,2.56,2.636,5.999e-05,Ca4Cu4Ge8O24,mp-6537
Insulator,3.0010000000000003,-7.153,105.351,69.214,525.868,140.90200000000002,2.548,131.50799999999998,2.541,2.359,5.986e-05,Rb8Ti8P8O40,mp-6539
Insulator,2.7310000000000003,-7.332999999999999,126.162,75.449,452.91900000000004,42.751999999999995,2.707,42.74,2.627,2.6210000000000004,5.162e-05,K2La2Ti3O10,mp-6548
Insulator,2.539,-7.051,159.793,90.25299999999999,784.73,144.912,2.182,136.077,2.186,2.9810000000000003,6.049e-05,Mg12Fe8Si12O48,mp-6551
Insulator,5.102,-7.4639999999999995,100.25200000000001,73.69,738.7330000000001,47.208999999999996,2.354,46.228,2.276,2.6910000000000003,6.029e-05,Li2Sc2Si4O12,mp-6553
Insulator,4.47,-5.837000000000001,29.039,15.584000000000001,266.79,88.094,3.028,83.95299999999999,2.8739999999999997,2.459,5.1e-05,Cs8P4O12F4,mp-6557
Insulator,4.263999999999999,-5.193,32.343,12.878,413.416,28.269000000000002,2.889,26.881999999999998,2.745,2.806,5.936e-05,K2S2O4F2,mp-6560
Insulator,4.539,-7.132999999999999,116.71,67.73100000000001,562.36,64.437,2.591,61.221000000000004,2.532,2.713,6.021e-05,Sr4Mg2Si4O14,mp-6564
Insulator,4.893,-7.207999999999999,75.025,60.766999999999996,674.5139999999999,145.909,2.347,135.273,2.3040000000000003,2.5069999999999997,6.02e-05,Li12Sc8P12O48,mp-6565
Insulator,2.968,-5.28,84.046,51.85,485.54,113.005,2.708,107.929,2.63,2.7489999999999997,6.027e-05,Na6Zn6As6O24,mp-6566
Insulator,4.248,-7.307,82.24,48.72,571.808,93.807,2.5980000000000003,88.266,2.531,2.6430000000000002,5.176e-05,Li2Nd2P8O24,mp-6567
Insulator,2.75,-5.466,41.371,20.85,440.032,146.716,2.659,136.47799999999998,2.602,2.467,5.167e-05,K12Hg4N20O44,mp-6569
Insulator,1.385,-5.74,99.917,44.858999999999995,435.691,114.009,2.7710000000000004,113.176,2.716,2.8289999999999997,5.176e-05,Ba4Cu4As8O28,mp-6571
Insulator,3.8689999999999998,-6.3260000000000005,48.302,23.45,329.621,37.402,2.807,35.137,2.68,2.762,6.968e-05,Co1Ag3C6N6,mp-6573
Insulator,3.927,-8.354,131.57,59.32899999999999,376.024,17.548,2.767,17.641,2.7230000000000003,2.7289999999999996,5.216e-05,Er2C1N2O2,mp-6574
Insulator,3.536,-7.013999999999999,97.48200000000001,55.54,418.52,158.121,2.6919999999999997,149.52,2.694,2.374,5.146e-05,Ba32Na8B24O72,mp-6575
Insulator,4.953,-7.3229999999999995,100.544,62.8,510.82599999999996,141.778,2.5839999999999996,135.526,2.517,2.5540000000000003,5.181e-05,Ba12B4P12O48,mp-6578
Insulator,5.315,-7.287000000000001,137.145,81.419,820.6389999999999,138.134,2.129,132.721,2.062,2.7260000000000004,6.081e-05,Ca8Mg8B16O40,mp-6585
Insulator,6.7989999999999995,-5.061,42.474,37.025,425.876,26.324,2.822,24.889,2.665,3.9160000000000004,6.328e-05,K2Na1Al1F6,mp-6586
Insulator,7.382000000000001,-5.595,48.01,40.148,446.401,44.831,2.762,45.919,2.6689999999999996,3.4730000000000003,7.031e-05,Sr2Li2Al2F12,mp-6591
Insulator,2.6189999999999998,-5.715,48.629,30.264,438.773,135.96200000000002,2.699,129.87,2.555,2.611,5.16e-05,K8Pt4N16O32,mp-6592
Insulator,5.186,-7.13,124.90299999999999,72.92399999999999,726.178,64.118,2.326,63.621,2.274,2.736,5.989e-05,Mg4Al4P4O20,mp-6596
Insulator,5.126,-5.608,42.883,31.79,376.459,76.999,2.81,69.486,2.708,2.552,5.158e-05,Cs4Li4S4O16,mp-6597
Insulator,2.184,-6.55,81.63,46.431999999999995,572.6030000000001,96.20700000000001,2.61,97.24700000000001,2.503,2.658,6.017e-05,K4Cu2P8O24,mp-6598
Insulator,1.264,-4.388999999999999,24.609,16.369,239.358,51.339,3.0189999999999997,48.728,2.886,2.677,6.014e-05,K2Nb2Cu4Se8,mp-6599
Insulator,4.645,-7.4270000000000005,102.99799999999999,66.736,561.637,75.808,2.592,70.172,2.516,2.6830000000000003,5.997e-05,K4Zr2Si6O18,mp-6600
Insulator,7.287999999999999,-5.159,48.12,38.003,558.514,52.12,2.572,48.193000000000005,2.537,3.15,7.062e-05,Na4Li2Al2F12,mp-6604
Insulator,2.8110000000000004,-7.901,143.42,82.975,623.283,63.441,2.41,64.748,2.415,2.65,6.43e-05,Sr2Y2Si8N14,mp-6606
Insulator,4.301,-6.996,94.493,64.604,655.645,144.534,2.394,133.87,2.4019999999999997,2.8110000000000004,6.028e-05,Ca20Si8S4O48,mp-6607
Insulator,3.62,-6.313,34.758,25.156,359.92900000000003,58.383,2.844,55.318999999999996,2.687,2.6180000000000003,6.971e-05,K6Cu2C8N8,mp-6610
Insulator,3.385,-7.971,129.86700000000002,63.693000000000005,371.31,28.489,2.841,28.253,2.763,2.616,5.19e-05,Ba2Y1Ta1O6,mp-6613
Insulator,2.237,-6.2829999999999995,26.123,13.784,473.152,70.421,2.6489999999999996,67.257,2.5580000000000003,2.505,7.203e-05,C8Se4S8N8,mp-6615
Insulator,3.2319999999999998,-8.001,138.517,84.64200000000001,493.695,84.46600000000001,2.667,82.83,2.612,2.556,5.159e-05,Ba2Nd4Ti6O20,mp-6622
Insulator,3.887,-5.446000000000001,88.0,36.2,413.30300000000005,146.685,2.747,137.063,2.69,2.436,6.029e-05,Rb8Cd8S12O48,mp-6623
Insulator,1.6540000000000001,-5.561,84.148,27.291999999999998,245.391,22.493000000000002,3.015,22.506,2.903,2.9010000000000002,5.165e-05,La2Ag2S2O2,mp-6625
Insulator,2.398,-5.367999999999999,78.274,30.31,415.906,28.546999999999997,2.722,26.877,2.6010000000000004,2.6630000000000003,5.207e-05,Cs1Cd1N3O6,mp-6628
Insulator,4.553999999999999,-7.114,91.955,62.088,661.865,44.659,2.379,43.795,2.355,3.0,5.966e-05,Ca5B3O9F1,mp-6632
Insulator,3.844,-5.955,14.245999999999999,20.169,471.355,39.152,2.688,36.211,2.55,2.792,6.087e-05,Na4C4S4N4,mp-6633
Insulator,1.182,-3.602,53.596000000000004,17.871,233.78400000000002,78.20100000000001,3.096,72.693,2.944,3.0039999999999996,6.031e-05,Mn2Ag8Sb4S12,mp-6637
Insulator,2.522,-6.001,89.20100000000001,43.26,418.537,139.754,2.759,132.955,2.72,2.394,6.016e-05,Rb8Ge8Sb8O40,mp-6639
Insulator,3.22,-6.966,128.01,67.148,381.833,100.17,2.8480000000000003,96.919,2.7739999999999996,2.556,5.189e-05,Ba4Dy8Zn4O20,mp-6643
Insulator,1.8659999999999999,-6.8260000000000005,130.548,69.727,427.124,54.242,2.7430000000000003,54.748000000000005,2.6719999999999997,2.676,5.166e-05,Li2La4Ru2O12,mp-6644
