ml_egap_type,ml_egap,ml_energy_per_atom,ml_ael_bulk_modulus_vrh,ml_ael_shear_modulus_vrh,ml_agl_debye,ml_agl_heat_capacity_Cp_300K,ml_agl_heat_capacity_Cp_300K_per_atom,ml_agl_heat_capacity_Cv_300K,ml_agl_heat_capacity_Cv_300K_per_atom,ml_agl_thermal_conductivity_300K,ml_agl_thermal_expansion_300K,full_formula,material_id
Insulator,1.887,-4.469,28.804,16.469,242.684,88.676,3.005,82.128,2.89,2.417,5.497e-05,Ca8Si4Se16,mp-1194183
Insulator,2.306,-6.162,113.016,56.025,404.48,72.478,2.827,72.142,2.746,2.65,6.048e-05,Sr8Sn4O16,mp-1194203
Metal,0.0,-9.787,137.437,44.972,228.451,80.105,2.944,81.184,2.906,2.931,5.171e-05,Hf18W8Se2,mp-1194253
Metal,0.0,-6.939,258.002,111.513,403.003,76.385,2.766,76.169,2.769,3.131,5.189e-05,Ni12W12C4,mp-1194387
Insulator,4.358,-7.447,78.098,51.266,713.636,60.467,2.275,56.079,2.273,2.713,6.013e-05,Ca6C6O18,mp-1194399
Metal,0.0,-9.358,141.029,43.902,239.673,79.592,2.933,79.986,2.9,2.932,5.168e-05,Hf20Si2Mo6,mp-1194467
Insulator,2.904,-4.937,33.635,16.14,440.907,93.2,2.715,87.97,2.668,2.503,6.087e-05,Si12S24,mp-1194773
Insulator,2.589,-6.476,63.665,33.805,361.911,137.149,2.791,130.7,2.767,2.571,5.182e-05,Ba4Te16O36,mp-1195016
Insulator,2.624,-5.697,70.933,39.244,354.302,119.869,2.846,114.722,2.777,2.607,5.182e-05,Ba4Te12O28,mp-1195118
Insulator,5.557,-7.683,44.093,25.227,665.825,170.907,2.311,154.119,2.326,2.515,5.909e-05,Si96O192,mp-1195265
Insulator,1.2,-5.356,148.725,60.468,329.708,104.788,2.911,97.781,2.827,2.506,5.159e-05,Pd4Pb8O24,mp-1195421
Metal,0.0,-1.21,89.663,47.16,328.19,136.246,2.982,130.878,2.836,2.765,6.161e-05,Zr2Zn40Ni4,mp-1195444
Insulator,2.287,-4.745,25.601,14.643,256.104,114.273,3.017,110.448,2.889,2.434,5.262e-05,Ba8Ge8S24,mp-1195469
Metal,0.0,-3.587,59.562,27.218,210.916,24.884,3.055,23.917,2.921,2.936,6.194e-05,Ca2Sn4Pd2,mp-11958
Insulator,4.173,-6.896,53.083,31.718,722.084,60.372,2.264,61.785,2.303,2.56,5.912e-05,Mg4C4O24,mp-1195874
Insulator,3.339,-7.64,89.963,45.279,363.71,101.63,2.795,98.252,2.768,2.378,5.2e-05,Ba8W4O24,mp-1196168
Insulator,2.456,-7.209,76.17,37.116,573.657,141.87,2.399,134.478,2.415,2.523,6.555e-05,Ni2Ru10C34O32,mp-1196196
Insulator,1.266,-4.415,27.473,17.274,172.948,166.948,3.062,155.374,2.938,2.326,4.733e-05,Ba24Sn24Se52,mp-1196224
Metal,0.0,-4.461,164.694,64.098,337.042,111.576,2.9,112.535,2.826,2.723,5.338e-05,Ti22Ni18Pt8,mp-1196249
Insulator,3.859,-7.136,64.315,35.518,602.586,111.172,2.433,107.956,2.418,2.727,5.972e-05,Zr4S8O36,mp-1196466
Insulator,1.149,-8.967,108.671,70.944,1210.819,157.127,1.475,142.316,1.442,2.246,8.237e-05,C240,mp-1196583
Insulator,3.86,-7.436,44.287,25.301,681.135,119.237,2.313,110.0,2.326,2.636,6.54e-05,Ca8C16O32,mp-1196658
Metal,0.0,-8.57,293.471,134.022,396.565,82.671,2.752,84.295,2.748,3.029,5.647e-05,Fe6W20C6,mp-1196849
Insulator,3.086,-6.35,82.61,30.289,433.162,109.025,2.733,102.735,2.702,2.453,5.15e-05,Pb8C4S8O24,mp-1196932
Insulator,2.651,-6.94,73.074,48.515,671.844,72.451,2.405,68.381,2.309,2.658,5.985e-05,Ti4S4O24,mp-1196949
Insulator,1.116,-5.309,74.752,47.178,554.186,108.711,2.594,98.634,2.535,2.762,6.054e-05,Si40,mp-1196961
Insulator,2.717,-6.594,114.652,51.424,431.206,97.333,2.786,93.475,2.734,2.819,5.145e-05,Mo4Pb4Se4O24,mp-1196979
Insulator,3.726,-7.724,93.964,61.003,606.566,69.487,2.515,69.813,2.43,2.741,5.977e-05,Zr4S4O24,mp-1197006
Insulator,2.456,-8.44,51.893,33.221,475.362,69.099,2.597,45.424,2.525,2.599,6.022e-05,Sr10Ti18O46,mp-1197010
Insulator,0.642,-4.208,36.415,30.978,291.036,100.29,2.972,92.985,2.87,2.743,6.236e-05,Ge34,mp-1197020
Insulator,4.463,-7.472,89.475,58.109,750.633,111.772,2.167,106.539,2.234,2.822,6.008e-05,Ca10C10O30,mp-1197230
Insulator,3.519,-6.617,92.444,48.631,553.544,87.98,2.65,84.256,2.548,2.871,6.039e-05,Ca10Ge4O20,mp-1197278
Insulator,1.611,-6.133,107.514,68.238,543.338,22.778,2.655,23.183,2.581,2.784,5.983e-05,Fe1Sn1O6,mp-1197322
Metal,0.0,-8.16,109.961,54.595,299.085,105.526,2.91,99.519,2.866,2.786,6.004e-05,Zr24S12,mp-1197374
Insulator,2.536,-8.458,46.728,31.337,460.304,76.313,2.608,48.108,2.547,2.585,6.014e-05,Sr15Ti25O65,mp-1197629
Metal,0.0,-7.823,338.462,142.522,483.527,94.771,2.606,93.953,2.59,2.455,5.774e-05,Os16C24,mp-1197685
Insulator,1.464,-8.517,185.176,98.176,512.029,73.845,2.648,74.739,2.628,2.592,5.152e-05,W8O24,mp-1197857
Metal,0.0,-2.719,51.343,27.41,333.005,106.305,2.958,103.562,2.834,2.955,6.205e-05,Sr5Mg19Ge12,mp-1197892
Insulator,3.742,-5.802,40.227,31.23,572.664,122.773,2.54,111.264,2.472,2.529,5.09e-05,Ge2Pb2S12O42,mp-1197913
Insulator,1.087,-8.316,69.144,35.703,1033.95,151.892,1.684,137.697,1.712,2.458,8.215e-05,C122O4,mp-1197923
Insulator,4.54,-7.479,71.163,53.678,709.144,140.934,2.13,132.852,2.233,2.738,6.007e-05,Ca18C18O54,mp-1197939
Insulator,4.166,-6.052,30.186,17.799,421.721,119.071,2.664,113.579,2.651,2.651,5.176e-05,Ba4S16O32,mp-1197994
Insulator,0.63,-4.326,37.289,31.221,290.315,100.346,2.972,92.87,2.869,2.731,6.236e-05,Ge34,mp-1198022
Metal,0.0,-3.522,20.956,16.162,212.767,145.755,3.06,135.891,2.92,2.873,6.255e-05,Sr28Ge24,mp-1198122
Insulator,4.628,-7.488,121.1,67.944,756.578,151.305,2.13,141.261,2.228,2.677,5.985e-05,Mg20Si24O72,mp-1198184
Metal,0.0,-5.323,106.357,59.092,388.595,158.139,2.82,146.051,2.774,2.657,6.005e-05,Ti45Se16,mp-1198191
Insulator,2.647,-6.105,110.775,70.02,474.805,53.442,2.766,53.705,2.68,2.634,6.038e-05,Sr4Ca2Te2O12,mp-11982
Insulator,0.956,-5.189,43.341,28.803,374.326,162.925,2.893,148.44,2.787,2.616,6.593e-05,Ca44Sn12C32,mp-1198370
Insulator,2.101,-6.324,70.218,33.095,252.564,169.986,2.916,154.754,2.847,2.256,5.173e-05,Si12Pb44O68,mp-1198381
Metal,0.0,-5.298,222.953,97.703,400.075,79.621,2.774,83.447,2.747,3.071,5.181e-05,Ni20W6C6,mp-1198477
Insulator,3.093,-5.647,92.006,42.845,441.694,106.69,2.829,101.183,2.74,2.453,5.162e-05,Ge2Pb4Se8O24,mp-1198509
Insulator,3.539,-6.828,44.462,24.559,707.688,61.258,2.287,61.919,2.329,2.545,5.912e-05,Mg4C4O24,mp-1198523
Insulator,4.0,-6.298,48.328,32.732,576.171,141.425,2.431,136.173,2.418,2.526,5.146e-05,Ba4Ti4S24O84,mp-1198551
Insulator,2.609,-7.96,49.698,31.979,458.288,86.257,2.615,54.55,2.549,2.511,6.013e-05,Sr25Ti39O103,mp-1198567
Metal,0.0,-5.116,131.276,60.312,371.24,91.975,2.805,93.381,2.755,3.028,6.232e-05,Ti20Ge16,mp-1198692
Insulator,2.939,-6.052,39.064,22.303,432.529,126.483,2.666,118.824,2.615,2.602,5.18e-05,Ba8O48,mp-1198787
Metal,0.0,-4.962,146.041,83.751,438.557,126.511,2.754,130.351,2.699,2.704,6.194e-05,Ti12Fe12Ge24,mp-1199430
Metal,0.0,-6.623,156.349,98.77,556.379,125.096,2.567,127.49,2.552,2.947,6.036e-05,Zr12Fe12Si24,mp-1199521
Insulator,2.662,-7.319,155.891,85.951,709.349,97.325,2.385,96.341,2.36,2.664,5.975e-05,Fe8Si8O24,mp-1199561
Metal,0.0,-5.521,171.487,62.327,313.035,108.252,2.909,105.866,2.838,2.792,5.313e-05,Hf16Ti8Ni24,mp-1199653
Metal,0.0,-5.296,135.766,80.352,512.223,165.746,2.603,149.594,2.629,2.85,6.018e-05,Ti32Si32Ni8,mp-1199666
Insulator,5.283,-7.983,35.782,23.519,671.259,168.632,2.336,151.504,2.357,2.525,5.897e-05,Si72O116,mp-1199711
Metal,0.0,-4.255,46.612,27.506,252.006,166.945,3.037,148.202,2.898,2.571,5.373e-05,Ba32Ge172,mp-1199827
Metal,0.0,-6.003,62.277,28.522,281.825,165.745,2.865,154.591,2.841,2.547,5.499e-05,Sn4Mo30Se38,mp-1199886
Insulator,2.196,-5.255,-0.532,11.141,480.07,133.445,2.638,131.001,2.617,2.514,6.936e-05,C16S48,mp-1199888
Insulator,0.746,-5.278,72.952,46.886,545.802,164.873,2.561,149.073,2.535,2.632,6.056e-05,Si82,mp-1199894
Insulator,2.575,-5.805,114.34,67.181,418.336,148.456,2.769,139.63,2.708,2.391,6.033e-05,Sr24Te8O48,mp-1200112
Insulator,5.648,-7.782,41.269,24.933,666.671,170.903,2.312,153.952,2.33,2.484,5.909e-05,Si96O192,mp-1200292
Metal,0.0,-6.025,64.602,28.527,267.093,164.819,2.876,153.737,2.857,2.545,4.743e-05,Mo30Pb4Se38,mp-1200386
Insulator,4.677,-7.281,113.718,59.788,758.767,84.738,2.296,84.225,2.319,2.754,5.984e-05,Mg6Si8O24,mp-1200396
Insulator,2.318,-6.636,106.556,43.402,472.681,78.617,2.701,77.089,2.652,2.793,6.001e-05,Sr2Mo4Se4O22,mp-1200408
Insulator,4.062,-6.958,118.321,58.5,793.143,59.901,2.225,57.512,2.236,2.58,5.979e-05,Mg8C4O20,mp-1200429
Insulator,3.15,-6.625,119.612,69.093,512.966,147.612,2.612,137.711,2.582,2.634,5.175e-05,Ca8Zn12Si12Pb4O48,mp-1200437
Insulator,0.327,-3.901,20.303,13.979,173.259,157.403,3.083,145.911,2.951,2.588,5.184e-05,Ba32Si24Sn4,mp-1200444
Insulator,5.302,-7.792,43.399,24.536,669.361,107.161,2.329,100.078,2.333,2.63,5.918e-05,Si16O32,mp-1200685
Insulator,4.361,-6.221,41.073,23.047,400.104,133.133,2.72,129.1,2.688,2.648,5.185e-05,Ba8S16O32,mp-1200730
Metal,0.0,-7.643,114.104,50.937,281.671,95.343,2.908,95.983,2.854,2.637,6.212e-05,Zr20Ge16,mp-1200749
Insulator,2.299,-4.992,38.192,14.958,223.333,111.052,3.038,106.481,2.914,2.442,5.236e-05,Ba12Ge4S20,mp-1200759
Insulator,1.046,-5.282,72.469,47.478,546.764,112.574,2.612,104.697,2.54,2.711,6.054e-05,Si41,mp-1200830
Metal,0.0,-8.144,110.472,42.542,340.069,90.441,2.837,89.249,2.815,2.868,5.985e-05,Zr24Si8,mp-1200912
Metal,0.0,-6.421,134.353,64.979,328.476,127.249,2.91,123.957,2.834,2.787,5.335e-05,Hf12Cr12Ge24,mp-1200972
Metal,0.0,-2.767,147.003,54.135,351.353,152.57,2.931,145.583,2.816,2.549,6.21e-05,Zn3Ni39Ge24,mp-1200997
Insulator,3.605,-5.842,86.52,43.77,394.41,64.409,2.839,63.55,2.766,2.718,5.199e-05,Ba4Se4O16,mp-12010
Metal,0.0,-4.456,66.152,30.357,226.48,146.438,3.021,136.196,2.899,2.606,5.369e-05,Ba8Ge40Pt6,mp-1201052
Insulator,1.89,-5.128,73.786,38.85,552.867,123.508,2.505,111.306,2.462,2.546,5.894e-05,Te8O48,mp-1201116
Metal,0.0,-1.02,79.302,47.941,321.074,137.053,3.011,129.936,2.857,2.631,5.33e-05,Hf2Zn44,mp-1201271
Insulator,4.729,-6.248,38.846,27.616,607.922,155.507,2.393,145.557,2.394,2.513,5.086e-05,Ba8Si8S48O168,mp-1201400
Insulator,1.839,-5.472,35.108,18.993,253.721,130.873,2.995,128.54,2.87,2.47,5.224e-05,Ba8Sn4Se16O20,mp-1201423
Insulator,2.642,-7.938,48.793,31.114,449.37,86.491,2.62,54.571,2.552,2.511,6.015e-05,Sr30Ti46O122,mp-1201432
Insulator,0.603,-5.315,65.424,45.104,548.392,177.382,2.553,155.357,2.532,2.467,6.047e-05,Si232,mp-1201492
Metal,0.0,-6.03,139.496,62.635,333.329,127.13,2.882,130.949,2.782,2.702,6.194e-05,Zr12Fe12Ge24,mp-1201558
Insulator,2.294,-5.449,86.792,42.138,429.05,98.017,2.823,94.524,2.72,2.554,5.089e-05,Pb4Se8O24,mp-1201603
Insulator,2.017,-6.437,81.944,37.087,406.32,116.417,2.749,114.816,2.722,2.534,5.183e-05,Ba6Ru6O30,mp-1201605
Insulator,2.207,-6.942,83.786,72.418,600.285,112.785,2.412,110.348,2.414,2.718,5.085e-05,W4S8O36,mp-1201710
Insulator,2.044,-7.941,156.706,85.592,662.385,112.133,2.332,111.669,2.312,2.738,6.006e-05,Ti16O32,mp-1201727
Insulator,2.18,-6.231,121.63,62.27,543.153,71.343,2.637,71.923,2.57,2.669,6.019e-05,Ca4Sn4O24,mp-1201737
Insulator,1.958,-5.653,59.02,25.454,236.31,133.723,2.947,133.266,2.873,2.267,5.17e-05,Te4Pb20O32,mp-1201764
Insulator,3.733,-7.356,18.027,13.065,617.017,98.107,2.406,93.697,2.435,2.564,6.34e-05,Sr4C12O28,mp-1201853
Insulator,2.49,-8.198,109.54,52.934,480.895,97.659,2.604,94.753,2.612,2.67,5.134e-05,W8O32,mp-1201934
Metal,0.0,-6.249,132.02,61.709,337.252,128.889,2.868,131.035,2.788,2.648,6.198e-05,Zr12Cr12Ge24,mp-1201972
Insulator,1.448,-6.187,159.233,81.616,554.17,71.522,2.579,71.96,2.543,2.623,6.04e-05,Fe4Sn4O24,mp-1202032
Insulator,1.626,-5.088,54.164,20.809,239.032,137.523,2.983,136.079,2.882,2.407,5.22e-05,Ba12Zr2Zn12S28,mp-1202124
Insulator,2.28,-8.179,38.385,28.296,448.966,41.255,2.65,31.618,2.586,2.807,6.021e-05,Sr5Ti7O19,mp-1202132
Insulator,0.761,-8.458,165.962,94.119,503.641,98.041,2.604,96.329,2.626,2.533,5.143e-05,W10O30,mp-1202223
Insulator,3.841,-7.392,53.611,33.354,675.854,84.398,2.336,83.953,2.324,2.593,6.552e-05,Sr4C12O24,mp-1202303
Insulator,2.625,-8.451,43.688,31.051,458.823,85.749,2.605,54.311,2.547,2.469,6.011e-05,Sr20Ti32O84,mp-1202462
Insulator,4.285,-7.293,104.139,65.897,640.69,106.465,2.446,105.101,2.419,2.84,6.025e-05,Ca12Si6O26,mp-1202523
Insulator,4.387,-8.004,111.493,68.685,534.306,72.09,2.614,73.631,2.559,2.678,5.151e-05,Hf4S4O24,mp-1202561
Metal,0.0,-8.999,118.525,48.161,240.579,89.604,2.956,90.757,2.907,2.843,5.364e-05,Hf24Ge8,mp-1202616
Insulator,1.409,-4.781,45.732,17.39,225.355,96.691,2.998,90.376,2.9,2.315,5.261e-05,Ba4Sn8S20,mp-1202711
Insulator,0.985,-5.291,66.45,44.19,551.714,155.554,2.606,148.476,2.546,2.712,6.054e-05,Si58,mp-1202745
Insulator,3.101,-7.528,103.063,45.153,520.619,71.633,2.618,73.641,2.587,2.631,5.147e-05,Mg4W4O24,mp-1202763
Metal,0.0,-7.506,179.816,95.066,627.463,26.086,2.403,26.807,2.392,2.925,6.135e-05,Ti5O5,mp-1203
Insulator,1.399,-8.522,181.972,99.031,522.556,74.205,2.641,74.238,2.624,2.61,5.152e-05,W8O24,mp-1203069
Insulator,2.275,-6.988,62.482,33.59,516.595,103.922,2.547,99.653,2.546,2.694,6.543e-05,Ru6C18Se4O18,mp-1203202
Insulator,3.895,-7.159,32.526,20.138,559.252,140.693,2.514,129.186,2.478,2.443,6.475e-05,Ni8C32O32,mp-1203274
Metal,0.0,-7.759,104.019,37.961,249.161,89.808,2.91,89.126,2.882,2.716,6.196e-05,Zr24Ge8,mp-1203324
Insulator,2.245,-5.707,14.792,25.12,556.683,129.952,2.52,124.107,2.494,2.522,7.583e-05,C24S32,mp-1203337
Metal,0.0,-3.041,13.506,11.017,141.548,110.228,3.116,104.928,2.971,2.435,5.258e-05,Sr20Pb16,mp-1203353
Metal,0.0,-6.311,148.803,82.843,356.469,126.121,2.865,123.936,2.811,2.806,5.355e-05,Hf12Fe12Ge24,mp-1203443
Metal,0.0,-3.946,67.076,24.221,161.688,153.72,3.067,140.539,2.968,2.381,5.361e-05,Sr12Sn24Pt22,mp-1203634
Insulator,1.489,-9.104,96.799,58.368,1125.784,95.172,1.654,97.05,1.525,2.351,8.285e-05,C48,mp-1203645
Insulator,5.912,-7.802,45.927,24.847,653.784,152.964,2.334,145.628,2.364,2.554,5.918e-05,Si48O96,mp-1203655
Insulator,2.731,-6.037,67.511,34.486,382.09,141.282,2.726,131.277,2.756,2.497,5.156e-05,Te20Pb4O44,mp-1203659
Insulator,0.926,-5.3,67.491,45.551,557.289,159.034,2.599,148.9,2.535,2.715,6.054e-05,Si68,mp-1203790
Insulator,3.248,-6.165,50.329,39.701,579.387,141.403,2.465,135.616,2.427,2.588,5.086e-05,Ti4Pb4S24O84,mp-1203799
Insulator,4.58,-7.524,106.591,57.428,726.828,145.78,2.194,135.866,2.297,2.656,5.981e-05,Mg16Si24O72,mp-1203861
Insulator,0.362,-5.341,66.807,45.434,550.771,168.113,2.501,150.644,2.533,2.702,6.056e-05,Si106,mp-1204046
Insulator,5.217,-6.141,43.683,25.567,525.682,143.195,2.552,134.282,2.483,2.602,6.003e-05,Sr8S16O64,mp-1204056
Insulator,5.223,-7.83,37.827,23.365,659.788,168.162,2.276,151.778,2.37,2.518,5.907e-05,Si72O144,mp-1204057
Insulator,2.67,-5.63,73.16,38.981,555.61,92.972,2.607,89.995,2.547,2.37,5.907e-05,Ge4Se8O24,mp-1204060
Insulator,0.332,-4.083,40.085,27.631,316.796,117.091,2.984,116.0,2.862,2.946,6.224e-05,Ca18Ge24,mp-1204241
Metal,0.0,-6.602,158.13,67.699,329.327,126.723,2.882,124.275,2.827,2.679,5.338e-05,Hf12Ge24Ru12,mp-1204281
Insulator,2.493,-6.636,105.005,40.985,446.898,76.598,2.769,74.96,2.699,2.917,5.144e-05,Mo4Pb2Se4O22,mp-1204412
Insulator,2.382,-6.497,80.569,56.224,525.862,146.39,2.509,138.742,2.527,2.628,5.977e-05,Ni6Te2Mo12O84,mp-1204457
Insulator,1.042,-5.266,73.78,46.075,549.348,126.027,2.598,123.079,2.54,2.659,6.054e-05,Si46,mp-1204627
Metal,0.0,-7.289,152.352,90.443,451.343,126.025,2.727,125.659,2.697,2.82,5.199e-05,Hf12Cr12Si24,mp-1204660
Insulator,3.76,-9.013,79.081,44.829,411.059,113.235,2.707,109.161,2.707,2.541,5.159e-05,Hf4W8O32,mp-1204711
Insulator,1.743,-4.604,28.922,17.295,224.923,145.339,2.994,141.512,2.902,2.31,5.263e-05,Ba12Sn14S40,mp-1204773
Metal,0.0,-3.438,17.414,14.084,177.009,146.564,3.098,132.83,2.949,2.578,5.361e-05,Ba28Ge24,mp-1204965
Metal,0.0,-4.073,57.107,24.376,226.905,117.398,2.997,115.132,2.914,2.688,5.194e-05,Ca20Si6Pt14,mp-1205012
Insulator,5.809,-7.884,46.32,28.597,680.206,168.819,2.307,151.793,2.324,2.46,5.907e-05,Si72O144,mp-1205213
Metal,0.0,-1.37,86.63,47.78,317.39,178.641,2.947,159.493,2.839,2.352,6.156e-05,Zn216Ru36,mp-1205290
Insulator,0.665,-4.282,135.896,42.124,238.783,49.82,2.971,50.89,2.903,2.369,5.381e-05,Pt8S8,mp-1205321
Metal,0.0,-4.856,60.145,34.665,414.539,31.257,2.85,29.198,2.753,3.454,6.022e-05,Ca6Si2O2,mp-1205330
Insulator,3.073,-7.003,139.802,83.076,628.172,40.812,2.534,40.498,2.453,2.791,6.027e-05,Ca2Ti2Ge2O10,mp-1205333
Insulator,2.731,-5.623,59.839,38.635,557.154,46.541,2.607,44.835,2.548,2.427,5.913e-05,Ge2Se4O12,mp-1205339
Metal,0.0,-4.693,71.677,40.712,499.346,44.553,2.752,44.153,2.659,2.904,6.094e-05,Ca4Si12,mp-1205346
Insulator,2.18,-5.438,67.226,26.804,342.284,54.183,2.919,52.653,2.813,2.622,5.17e-05,Ba2Pd2Se4O12,mp-1205352
Insulator,2.802,-7.127,182.48,90.349,481.361,31.06,2.73,30.969,2.661,2.755,5.181e-05,Zn2W2O8,mp-1205356
Metal,0.0,-4.12,61.146,33.152,311.612,46.794,3.009,46.596,2.868,2.902,6.261e-05,Ca4Ge12,mp-1205360
Insulator,2.769,-7.526,143.575,95.159,680.595,50.906,2.35,51.532,2.308,2.852,6.036e-05,Ca4Ti4O12,mp-1205364
Insulator,2.386,-7.167,202.58,114.715,551.117,62.206,2.576,63.164,2.54,2.683,5.268e-05,Zn4W4O16,mp-1205368
Metal,0.0,-3.908,39.791,22.573,209.55,26.099,3.043,24.248,2.923,2.512,6.064e-05,Sn4Se4,mp-1205370
Insulator,4.462,-7.582,119.629,52.607,579.884,52.528,2.406,48.99,2.446,2.753,5.174e-05,Ba2Mg2C4O12,mp-1205395
Insulator,3.792,-5.503,75.299,38.527,386.861,108.082,2.846,108.307,2.755,2.628,5.172e-05,Ba4Zn4Se8O24,mp-1205399
Insulator,2.834,-8.953,7.272,26.067,1034.577,35.9,1.861,31.608,1.721,2.708,8.299e-05,C20,mp-1205417
Insulator,0.785,-4.696,44.279,25.812,295.153,55.13,2.969,53.154,2.865,2.666,6.119e-05,Sr4Sn4S12,mp-1205419
Metal,0.0,-5.533,207.995,120.547,506.748,44.417,2.592,48.53,2.447,2.714,6.083e-05,Fe12C4,mp-1205444
Insulator,0.761,-2.917,24.317,17.928,193.417,21.146,3.024,17.473,2.938,2.79,6.075e-05,Sn4Se4,mp-1205455
Insulator,1.346,-6.653,54.991,28.548,286.198,57.439,2.915,55.82,2.851,2.398,5.254e-05,Sr4Hf4S12,mp-1208643
Metal,0.0,-4.227,72.497,34.56,264.846,3.317,3.015,3.229,2.871,3.7,6.237e-05,Ge1,mp-12093
Metal,0.0,-4.789,231.013,95.423,296.774,11.548,2.908,11.412,2.858,3.196,4.857e-05,Ti1Pt3,mp-12107
Insulator,2.872,-6.545,123.751,65.801,524.122,47.653,2.644,46.193,2.588,2.772,6.008e-05,Mg2Te2Mo2O12,mp-1210722
Metal,0.0,-3.053,64.889,31.364,340.082,15.006,2.973,14.614,2.834,3.525,6.064e-05,Ca1Zn2Si2,mp-12137
Metal,0.0,-6.468,164.782,89.18,584.709,8.239,2.508,8.491,2.494,3.844,6.014e-05,Ti2O1,mp-1215
Metal,0.0,-4.467,178.001,76.968,341.406,95.673,2.886,96.842,2.822,2.872,5.253e-05,Hf10Ni30,mp-12174
Insulator,1.555,-4.616,44.263,18.591,210.521,45.403,3.029,45.129,2.93,2.405,5.231e-05,Ba4Sn4S8,mp-12181
Metal,0.0,-1.786,11.765,5.114,104.948,3.664,3.183,3.297,2.982,3.611,5.262e-05,Ba1,mp-122
Insulator,1.371,-7.997,178.488,100.408,724.172,54.725,2.273,52.753,2.233,2.761,6.089e-05,Ti8O14,mp-12205
Insulator,0.887,-5.744,178.588,136.062,722.871,23.17,2.325,23.049,2.317,2.818,6.093e-05,Cr3Si6,mp-1222
Insulator,2.294,-5.954,101.914,65.682,512.545,61.516,2.713,61.218,2.637,2.691,6.029e-05,Ca4Te4O16,mp-12221
Insulator,2.476,-5.539,95.703,36.852,421.359,122.08,2.808,116.406,2.742,2.519,5.99e-05,Sn4Te12O32,mp-12231
Insulator,3.967,-5.687,131.863,68.457,561.446,52.049,2.596,49.465,2.525,2.505,5.984e-05,Mg4Se4O12,mp-12271
Metal,0.0,-7.023,259.83,74.13,321.145,23.081,2.88,22.76,2.837,2.671,5.338e-05,Mo6Pt2,mp-1232
Insulator,2.893,-6.188,134.279,73.148,562.832,51.288,2.628,48.71,2.529,2.675,6.02e-05,Ca2Zn2Ge4O12,mp-12326
Insulator,6.023,-7.941,29.216,14.096,611.08,56.947,2.411,50.384,2.49,2.577,5.923e-05,Si8O16,mp-12350
Insulator,5.133,-6.401,97.751,56.596,641.404,61.377,2.44,57.284,2.37,2.637,6.043e-05,Ca4S4O16,mp-12372
Insulator,0.43,-3.375,27.906,14.897,232.358,39.161,3.043,39.493,2.924,2.944,6.251e-05,Sr4Ca4Ge4,mp-12418
Insulator,0.338,-4.123,40.592,22.561,261.523,71.366,3.042,71.402,2.898,2.645,6.228e-05,Sr8Ge16,mp-1244
Metal,0.0,-2.819,98.836,21.261,191.397,33.726,3.079,31.375,2.96,2.802,5.985e-05,Ni2Te4Pd4,mp-12463
Metal,0.0,-3.761,117.4,30.195,249.203,31.765,3.029,30.521,2.93,2.934,6.009e-05,Fe2Pd4Se4,mp-12466
Metal,0.0,-2.976,70.147,30.43,281.82,21.762,2.998,21.514,2.873,3.005,6.204e-05,Sr2Ni4Ge2,mp-12520
Metal,0.0,-3.188,90.144,37.218,296.538,33.138,2.983,29.986,2.861,3.004,6.199e-05,Sr2Ni6Ge4,mp-12521
Insulator,1.582,-4.662,33.85,16.701,173.262,6.039,3.075,5.884,2.948,2.907,5.183e-05,Ba1Se1,mp-1253
Metal,0.0,-4.099,133.453,42.475,273.894,14.748,2.945,14.333,2.857,2.814,5.996e-05,Ca1Pd3C1,mp-12572
Metal,0.0,-3.36,229.036,48.818,172.688,3.816,3.015,3.367,2.937,3.802,5.473e-05,Pt1,mp-126
Metal,0.0,-2.974,95.047,41.547,232.834,18.155,3.016,17.413,2.903,3.043,6.059e-05,Sr1Pd5,mp-1260
Insulator,3.422,-5.649,119.141,51.901,570.171,28.883,2.592,27.945,2.541,2.786,6e-05,Mg2Se2O8,mp-12630
Insulator,3.616,-5.842,146.095,103.577,774.823,4.299,2.188,4.135,2.134,3.571,6.179e-05,Mg1O1,mp-1265
Metal,0.0,-3.372,140.822,46.403,257.474,24.257,3.003,23.847,2.905,2.838,5.284e-05,Mg4Pt4,mp-12651
Metal,0.0,-5.72,130.405,35.849,248.995,45.962,2.953,43.523,2.898,2.89,6.184e-05,Zr6Pd8,mp-12712
Metal,0.0,-1.339,22.678,14.08,207.971,25.422,3.14,24.384,2.939,3.261,6.225e-05,Sr4Zn4,mp-12724
Metal,0.0,-2.894,132.788,36.07,242.672,33.227,3.041,32.595,2.907,2.84,6.062e-05,Mg4Pd8,mp-12741
Metal,0.0,-2.813,141.08,32.775,222.87,23.755,3.064,22.966,2.935,2.967,6.059e-05,Mg2Pd6,mp-12742
Metal,0.0,-7.539,242.862,117.15,490.481,21.777,2.667,21.302,2.642,3.043,6.009e-05,Si2Mo6,mp-1275
Metal,0.0,-3.404,27.928,4.978,139.259,6.121,3.095,5.585,2.983,2.782,6.16e-05,Se2,mp-12771
Metal,0.0,-8.115,117.885,70.863,409.823,16.751,2.767,16.493,2.737,3.214,6.009e-05,Zr4Si2,mp-1278
Insulator,5.174,-7.873,118.033,62.344,758.441,44.581,2.179,41.564,2.218,2.667,5.925e-05,Si6O12,mp-12787
Metal,0.0,-4.392,62.527,44.084,307.82,21.346,2.971,20.831,2.86,2.888,6.246e-05,Ge8,mp-128
