,aflow_bg,aflow_bg_fit,aflow_sg_orig,aflow_sg_relax,aflow_icsd
19387,,,,,
19388,,,,,
19389,,,,,
19390,,,,,
19391,,,,,
19392,,,,,
19393,,,,,
19394,,,,,
19395,,,,,
19396,,,,,
19397,,,,,
19398,,,,,
19399,,,,,
19400,,,,,
19401,,,,,
19402,,,,,
19403,,,,,
19404,,,,,
19405,,,,,
19406,,,,,
19407,,,,,
19408,,,,,
19409,,,,,
19410,,,,,
19411,,,,,164737.0
19412,,,,,
19413,,,,,
19414,,,,,
19415,,,,,
19416,,,,,
19417,,,,,
19418,,,,,
19419,,,,,
19420,,,,,
19421,,,,,
19422,,,,,
19423,,,,,
19424,,,,,
19425,,,,,
19426,,,,,
19427,,,,,
19428,,,,,
19429,,,,,
19430,,,,,
19431,,,,,
19432,,,,,
19433,,,,,
19434,,,,,
19435,,,,,
19436,,,,,
19437,,,,,
19438,,,,,
19439,,,,,
19440,,,,,
19441,,,,,180323.0
19442,,,,,
19443,,,,,
19444,,,,,
19445,,,,,
19446,,,,,
19447,,,,,
19448,,,,,
19449,,,,,
19450,,,,,
19451,,,,,
19452,,,,,
19453,,,,,
19454,,,,,
19455,,,,,
19456,,,,,
19457,,,,,
19458,,,,,
19459,,,,,
19460,,,,,
19461,,,,,
19462,,,,,
19463,,,,,
19464,,,,,
19465,,,,,
19466,,,,,
19467,,,,,
19468,,,,,
19469,,,,,
19470,,,,,
19471,,,,,
19472,,,,,
19473,,,,,
19474,,,,,
19475,,,,,
19476,,,,,
19477,,,,,
19478,,,,,
19479,,,,,
19480,,,,,
19481,,,,,
19482,,,,,
19483,,,,,
19484,,,,,
19485,,,,,
19486,,,,,
19487,,,,,
19488,,,,,
19489,,,,,
19490,,,,,
19491,,,,,
19492,,,,,
19493,,,,,
19494,,,,,
19495,,,,,
19496,,,,,
19497,,,,,
19498,,,,,
19499,,,,,
19500,,,,,
19501,,,,,
19502,,,,,
19503,,,,,
19504,,,,,
19505,,,,,
19506,,,,,
19507,,,,,
19508,,,,,
19509,,,,,
19510,,,,,
19511,,,,,
19512,,,,,
19513,,,,,
19514,,,,,
19515,,,,,
19516,,,,,
19517,,,,,
19518,,,,,
19519,,,,,
19520,,,,,
19521,,,,,
19522,,,,,
19523,,,,,
19524,,,,,
19525,,,,,
19526,,,,,
19527,,,,,
19528,,,,,
19529,,,,,
19530,,,,,165967.0
19531,,,,,
19532,,,,,
19533,,,,,
19534,,,,,
19535,,,,,
19536,,,,,
19537,,,,,
19538,,,,,
19539,,,,,
19540,,,,,167190.0
19541,,,,,167192.0
19542,,,,,
19543,,,,,
19544,,,,,
19545,,,,,
19546,,,,,
19547,,,,,
19548,,,,,
19549,,,,,
19550,,,,,167186.0
19551,,,,,
19552,,,,,
19553,,,,,
19554,,,,,423041.0
19555,,,,,
19556,,,,,
19557,,,,,
19558,,,,,
19559,,,,,
19560,,,,,
19561,,,,,
19562,,,,,
19563,,,,,
19564,,,,,
19565,,,,,
19566,,,,,
19567,,,,,
19568,,,,,
19569,,,,,
19570,,,,,
19571,,,,,
19572,,,,,
19573,,,,,
19574,,,,,
19575,,,,,
19576,,,,,
19577,,,,,
19578,,,,,
19579,,,,,
19580,,,,,
19581,,,,,
19582,,,,,169123.0
19583,,,,,
19584,,,,,
19585,,,,,167613.0
19586,,,,,
19587,,,,,
19588,,,,,
19589,,,,,
19590,,,,,
19591,,,,,
19592,,,,,
19593,,,,,167191.0
19594,,,,,167189.0
19595,,,,,
19596,,,,,
19597,,,,,
19598,,,,,
19599,,,,,
19600,,,,,421262.0
19601,,,,,
19602,,,,,
19603,,,,,
19604,,,,,
19605,,,,,
19606,,,,,
19607,,,,,
19608,,,,,608538.0
19609,,,,,
19610,,,,,
19611,,,,,600249.0
19612,0.2716,1.27912,198.0,198.0,
19613,,,,,
19614,,,,,
19615,,,,,
19616,,,,,600248.0
19617,0.0,0.0,191.0,191.0,
19618,3.6739,5.865419999999999,123.0,221.0,44291.0
19619,0.5348,1.63391,160.0,160.0,
19620,,,,,
19621,2.3222,4.04333,225.0,225.0,69597.0
19622,,,,,
19623,,,,,
19624,,,,,
19625,,,,,
19626,,,,,
19627,,,,,
19628,,,,,
19629,,,,,
19630,,,,,
19631,,,,,
19632,,,,,
19633,,,,,
19634,,,,,411251.0
19635,,,,,
19636,3.2622,5.31045,194.0,194.0,181458.0
19637,,,,,
19638,,,,,644523.0
19639,1.7512,3.27362,36.0,36.0,
19640,,,,,
19641,,,,,
19642,,,194.0,194.0,62003.0
19643,,,,,
19644,,,,,
19645,,,,,
19646,,,,,
19647,,,,,
19648,,,,,
19649,,,,,
19650,,,,,261990.0
19651,,,,,
19652,,,,,62558.0
19653,,,,,
19654,,,,,31463.0
19655,,,,,262105.0
19656,,,,,
19657,,,,,
19658,,,,,
19659,1.4718,2.89699,71.0,71.0,
19660,,,,,421490.0
19661,,,,,
19662,,,,,
19663,,,,,
19664,,,,,161481.0
19665,,,,,
19666,,,,,
19667,1.016,2.28257,71.0,71.0,
19668,,,,,
19669,,,,,
19670,,,,,
19671,,,,,
19672,,,,,
19673,,,,,
19674,,,,,28082.0
19675,2.7617,4.63577,160.0,160.0,
19676,,,,,
19677,,,,,31461.0
19678,,,,,
19679,,,,,
19680,,,,,
19681,,,,,
19682,0.2364,1.23167,154.0,154.0,
19683,1.8928,3.46449,194.0,194.0,261443.0
19684,,,,,184490.0
19685,0.1169,1.0705799999999999,15.0,15.0,
19686,,,,,
19687,2.5657,4.37156,64.0,64.0,
19688,,,,,
19689,,,,,
19690,1.2334,2.5756200000000002,58.0,58.0,158601.0
19691,,,,,
19692,,,,,
19693,,,,,
19694,0.0,0.0,216.0,216.0,616395.0
19695,0.1155,1.06869,70.0,70.0,
19696,0.1466,1.1106200000000002,229.0,229.0,
19697,,,,,422263.0
19698,,,,,
19699,,,,,173942.0
19700,,,,,
19701,,,,,
19702,1.244,2.5899099999999997,154.0,154.0,
19703,,,,,
19704,,,,,
19705,,,,,
19706,,,,,
19707,7.606,11.1659,122.0,122.0,
19708,,,,,
19709,,,,,
19710,,,,,
19711,,,,,
19712,,,,,261795.0
19713,1.0732,2.35967,36.0,36.0,
19714,,,,,66580.0
19715,,,,,166848.0
19716,,,,,
19717,,,,,248042.0
19718,,,,,
19719,,,,,168248.0
19720,6.4626,9.62458,64.0,64.0,
19721,,,,,
19722,,,,,
19723,,,,,
19724,,,,,95813.0
19725,,,,,
19726,,,,,
19727,,,,,
19728,,,,,
19729,,,,,
19730,,,,,
19731,,,,,
19732,,,,,
19733,,,,,
19734,,,,,
19735,,,,,
19736,,,,,
19737,,,,,
19738,,,,,
19739,,,,,
19740,,,,,
19741,,,,,
19742,,,,,
19743,,,,,619774.0
19744,,,,,
19745,,,,,
19746,,,,,
19747,,,,,
19748,,,,,
19749,,,,,
19750,,,,,
19751,,,,,
19752,,,,,
19753,,,,,
19754,,,,,
19755,,,,,
19756,,,,,
19757,,,,,
19758,,,,,
19759,,,,,
19760,,,,,
19761,,,,,
19762,,,,,
19763,,,,,
19764,,,,,
19765,0.6036,1.72665,12.0,12.0,
19766,,,,,
19767,,,,,
19768,,,,,
19769,,,,,
19770,,,,,
19771,,,,,
19772,,,,,
19773,,,,,
19774,0.4704,1.5471,62.0,225.0,648451.0
19775,5.9018,8.86863,58.0,58.0,166337.0
19776,,,,,
19777,,,,,
19778,,,,,
19779,,,,,
19780,,,,,
19781,,,,,247465.0
19782,,,,,
19783,,,,,
19784,,,,,
19785,,,,,
19786,,,,,605918.0
19787,,,,,
19788,,,,,
19789,,,,,600748.0
19790,,,,,
19791,,,,,
19792,,,,,
19793,,,,,421423.0
19794,,,,,
19795,,,,,
19796,,,,,
19797,,,,,181937.0
19798,1.3351,2.71271,15.0,15.0,
19799,,,,,
19800,,,,,
19801,,,,,
19802,,,,,
19803,,,,,
19804,,,,,421815.0
19805,0.7612,1.9391,11.0,11.0,
19806,,,,,380339.0
19807,,,,,248116.0
19808,,,,,169536.0
19809,,,,,602874.0
19810,,,,,
19811,,,,,632211.0
19812,,,,,
19813,,,,,168714.0
19814,0.9093,2.1387400000000003,36.0,36.0,
19815,,,,,
19816,,,,,169187.0
19817,,,,,165202.0
19818,3.8653,6.123419999999999,62.0,225.0,
19819,,,,,80195.0
19820,,,,,165203.0
19821,,,,,
19822,3.3312,5.40346,65.0,65.0,
19823,0.2093,1.1951399999999999,194.0,194.0,422525.0
19824,,,,,
19825,,,,,
19826,,,,,
19827,,,,,
19828,1.3081,2.67632,36.0,36.0,422580.0
19829,,,,,
19830,,,,,180203.0
19831,,,,,
19832,,,,,
19833,,,,,
19834,,,,,168715.0
19835,,,,,
19836,0.8209,2.01957,28.0,28.0,
19837,,,,,
19838,,,,,
19839,,,,,260563.0
19840,,,,,602876.0
19841,,,,,
19842,,,,,
19843,,,,,247044.0
19844,,,,,
19845,2.4304,4.18918,167.0,167.0,609250.0
19846,,,,,
19847,,,,,
19848,,,,,
19849,,,,,
19850,,,,,
19851,,,,,181934.0
19852,,,,,262029.0
19853,,,,,
19854,,,,,
19855,,,,,
19856,,,,,
19857,,,,,421424.0
19858,,,,,421425.0
19859,,,,,
19860,0.4024,1.45544,62.0,62.0,648514.0
19861,,,,,165213.0
19862,,,,,
19863,,,,,
19864,,,,,
19865,,,,,
19866,,,,,36616.0
19867,,,,,
19868,0.6115,1.7373,187.0,187.0,
19869,,,,,
19870,,,,,247038.0
19871,,,,,
19872,0.2896,1.30338,12.0,12.0,181909.0
19873,,,,,
19874,,,,,
19875,,,,,
19876,,,,,
19877,,,,,
19878,,,,,
19879,,,,,
19880,,,,,605365.0
19881,,,,,
19882,,,,,
19883,,,,,85021.0
19884,,,,,
19885,,,,,
19886,,,,,165209.0
19887,,,,,
19888,,,,,
19889,,,,,610762.0
19890,,,,,
19891,,,,,260368.0
19892,0.3764,1.42039,38.0,38.0,
19893,1.1126,2.41278,148.0,148.0,620237.0
19894,,,,,648609.0
19895,,,,,
19896,,,,,167833.0
19897,1.3622,2.74925,36.0,36.0,14094.0
19898,,,,,
19899,,,,,
19900,,,,,167503.0
19901,,,,,416750.0
19902,,,,,247042.0
19903,,,,,421839.0
19904,,,,,261484.0
19905,,,,,
19906,,,,,
19907,,,,,
19908,,,,,
19909,,,,,422941.0
19910,,,,,261032.0
19911,,,,,
19912,,,,,162774.0
19913,,,,,246245.0
19914,,,,,
19915,,,,,
19916,,,,,
19917,,,,,
19918,,,,,
19919,,,,,
19920,,,,,
19921,,,,,
19922,,,,,
19923,,,,,
19924,,,,,
19925,0.4839,1.5653,194.0,194.0,260562.0
19926,,,,,
19927,2.2696,3.9724199999999996,14.0,14.0,
19928,,,,,165969.0
19929,,,,,
19930,,,,,
19931,0.0,0.0,2.0,2.0,
19932,,,,,
19933,,,,,
19934,,,,,166519.0
19935,,,,,
19936,,,,,180200.0
19937,,,,,
19938,,,,,
19939,3.3145,5.38095,72.0,72.0,423479.0
19940,3.054,5.02979,225.0,225.0,160505.0
19941,,,,,
19942,,,,,
19943,,,,,
19944,,,,,168713.0
19945,,,,,180195.0
19946,,,,,
19947,,,,,
19948,,,,,245978.0
19949,,,,,
19950,,,,,
19951,,,,,2738.0
19952,,,,,407720.0
19953,,,,,
19954,,,,,180417.0
19955,,,,,
19956,,,,,180416.0
19957,,,,,
19958,,,,,
19959,,,,,
19960,,,,,
19961,,,,,
19962,,,,,
19963,,,,,
19964,,,,,
19965,0.877,2.0952,14.0,14.0,
19966,0.4757,1.55424,62.0,62.0,638005.0
19967,,,,,
19968,,,,,
19969,,,,,
19970,,,,,
19971,,,,,35655.0
19972,,,,,
19973,,,,,
19974,,,,,
19975,,,,,
19976,,,,,
19977,,,,,
19978,,,,,
19979,,,,,
19980,,,,,168277.0
19981,,,,,
19982,,,,,165205.0
19983,,,,,
19984,,,,,
19985,,,,,247457.0
19986,,,,,164699.0
19987,,,,,
19988,1.9729,3.5724699999999996,227.0,227.0,
19989,,,,,
19990,,,,,
19991,,,,,
19992,,,,,
19993,,,,,261033.0
19994,,,,,
19995,3.489,5.616169999999999,12.0,12.0,
19996,,,,,167504.0
19997,,,,,
19998,,,,,
19999,,,,,380341.0
20000,0.2179,1.2067299999999999,224.0,224.0,
20001,,,,,
20002,,,,,
20003,,,,,167831.0
20004,,,,,
20005,,,,,
20006,,,,,
20007,,,,,
20008,,,,,
20009,1.1911,2.5186,11.0,11.0,
20010,,,,,262034.0
20011,,,,,
20012,,,,,
20013,,,,,602878.0
20014,0.4732,1.55087,121.0,121.0,
20015,,,,,
20016,2.3857,4.12892,160.0,160.0,168810.0
20017,0.4542,1.52526,62.0,62.0,
20018,,,,,600246.0
20019,,,,,
20020,,,,,
20021,,,,,
20022,,,,,
20023,,,,,
20024,,,,,605084.0
20025,,,,,
20026,,,,,
20027,,,,,262078.0
20028,,,,,
20029,,,,,
20030,,,,,
20031,,,,,
20032,,,,,602832.0
20033,,,,,
20034,,,,,422579.0
20035,,,,,
20036,,,,,
20037,,,,,
20038,,,,,
20039,,,,,
20040,,,,,
20041,,,,,
20042,,,,,109179.0
20043,,,,,
20044,,,,,
20045,,,,,
20046,,,,,
20047,,,,,
20048,,,,,
20049,,,,,
20050,0.4991,1.58579,12.0,12.0,
20051,,,,,
20052,,,,,
20053,,,,,
20054,,,,,
20055,,,,,
20056,,,,,
20057,,,,,
20058,,,,,
20059,,,,,
20060,,,,,
20061,,,,,
20062,,,,,
20063,,,,,
20064,,,,,
20065,,,,,
20066,,,,,
20067,,,,,
20068,,,,,
20069,,,,,
20070,,,,,
20071,,,,,
20072,,,,,
20073,,,,,
20074,,,,,
20075,,,,,
20076,1.2558,2.60582,205.0,205.0,620305.0
20077,,,,,166438.0
20078,,,,,
20079,,,,,
20080,,,,,421335.0
20081,,,,,166436.0
20082,,,,,423040.0
20083,0.6862,1.838,205.0,205.0,620416.0
20084,,,,,423233.0
20085,,,,,247108.0
20086,,,,,
20087,,,,,248051.0
20088,,,,,260838.0
20089,,,,,
20090,,,,,
20091,,,,,173102.0
20092,,,,,
20093,0.667,1.8121200000000002,14.0,14.0,
20094,,,,,169707.0
20095,,,,,
20096,,,,,26924.0
20097,,,,,
20098,,,,,
20099,,,,,
20100,,,,,166462.0
20101,,,,,280438.0
20102,,,,,
20103,,,,,611299.0
20104,,,,,
20105,,,,,
20106,,,,,
20107,,,,,
20108,,,,,167553.0
20109,,,,,262031.0
20110,,,,,
20111,,,,,
20112,0.9082,2.13725,29.0,29.0,
20113,,,,,
20114,,,,,
20115,0.2827,1.29408,198.0,198.0,617014.0
20116,,,,,
20117,,,,,
20118,,,,,
20119,,,,,
20120,,,,,
20121,,,,,260831.0
20122,,,,,
20123,,,,,
20124,,,,,422673.0
20125,,,,,
20126,0.3314,1.3597299999999999,14.0,14.0,
20127,,,,,
20128,,,,,610526.0
20129,,,,,
20130,,,,,
20131,,,,,
20132,2.8856,4.80279,223.0,223.0,181465.0
20133,3.3781,5.46668,11.0,11.0,
20134,0.0,0.0,14.0,14.0,
20135,2.8960000000000004,4.81681,62.0,62.0,
20136,,,,,423042.0
20137,,,,,
20138,,,,,
20139,,,,,
20140,,,,,
20141,,,,,168755.0
20142,,,,,
20143,,,,,168832.0
20144,,,,,
20145,,,,,260832.0
20146,,,,,166361.0
20147,,,,,182600.0
20148,,,,,166846.0
20149,,,,,166768.0
20150,3.0917,5.08061,62.0,62.0,260561.0
20151,,,,,422274.0
20152,,,,,280842.0
20153,0.2191,1.20835,62.0,62.0,
20154,6.428999999999999,9.57929,92.0,92.0,98406.0
20155,,,,,
20156,,,,,
20157,1.6124,3.08652,12.0,12.0,415215.0
20158,,,,,
20159,,,,,
20160,,,,,168909.0
20161,,,,,
20162,,,,,
20163,1.959,3.5537300000000003,62.0,62.0,261444.0
20164,,,,,
20165,0.0,0.0,60.0,60.0,
20166,1.1833,2.50809,205.0,205.0,
20167,,,,,
20168,,,,,
20169,,,,,
20170,,,,,
20171,,,,,
20172,,,,,
20173,,,,,
20174,,,,,652213.0
20175,,,,,
20176,,,,,422150.0
20177,1.1241,2.42829,198.0,198.0,
20178,,,,,
20179,,,,,165608.0
20180,,,,,
20181,,,,,169137.0
20182,,,,,
20183,,,,,
20184,,,,,
20185,3.5681,5.7228,122.0,122.0,
20186,,,,,155513.0
20187,,,,,651447.0
20188,,,,,
20189,,,,,
20190,,,,,261620.0
20191,,,,,
20192,,,,,
20193,,,,,
20194,,,,,
20195,,,,,165838.0
20196,,,,,
20197,,,,,168525.0
20198,,,,,
20199,0.0,0.0,2.0,2.0,59173.0
20200,,,,,
20201,,,,,
20202,,,,,
20203,,,,,
20204,,,,,
20205,0.0,0.0,14.0,14.0,
20206,,,,,
20207,,,,,
20208,,,,,
20209,,,,,
20210,,,,,
20211,1.495,2.92826,205.0,205.0,
20212,,,,,
20213,,,,,61802.0
20214,,,,,
20215,,,,,
20216,,,,,422672.0
20217,0.5828,1.69861,198.0,198.0,616741.0
20218,,,,,
20219,,,,,
20220,,,,,
20221,7.4255,10.9226,150.0,150.0,29131.0
20222,,,,,
20223,,,,,
20224,0.7439,1.9157799999999998,14.0,14.0,616892.0
20225,,,,,67251.0
20226,,,,,
20227,,,,,
20228,,,,,166207.0
20229,,,,,
20230,,,,,240778.0
20231,,,,,
20232,,,,,261751.0
20233,,,,,
20234,,,,,
20235,,,,,
20236,,,,,
20237,,,,,165293.0
20238,,,,,260893.0
20239,,,,,166847.0
20240,,,,,246140.0
20241,,,,,
20242,0.3908,1.4398,227.0,227.0,608163.0
20243,,,,,37325.0
20244,,,,,409176.0
20245,,,,,
20246,,,,,
20247,,,,,65654.0
20248,,,,,607466.0
20249,,,,,422406.0
20250,1.3675,2.75639,227.0,227.0,630754.0
20251,,,,,
20252,,,,,
20253,1.6364,3.1188700000000003,205.0,205.0,642815.0
20254,,,,,
20255,,,,,604501.0
20256,,,,,165789.0
20257,,,,,165635.0
20258,,,,,
20259,,,,,
20260,,,,,
20261,,,,,
20262,,,,,604516.0
20263,,,,,
20264,2.6008,4.418880000000001,66.0,66.0,609026.0
20265,,,,,
20266,,,,,
20267,,,,,170194.0
20268,,,,,
20269,,,,,
20270,1.3246,2.69856,227.0,227.0,639387.0
20271,,,,,
20272,,,,,
20273,3.1114,5.10717,4.0,4.0,
20274,,,,,
20275,,,,,
20276,,,,,
20277,,,,,
20278,1.9244,3.5070900000000003,4.0,4.0,8242.0
20279,,,,,
20280,,,,,
20281,,,,,
20282,,,,,607464.0
20283,1.0341,2.30697,227.0,227.0,
20284,,,,,
20285,,,,,
20286,,,,,
20287,,,,,421481.0
20288,,,,,
20289,,,,,
20290,,,,,
20291,,,,,620129.0
20292,,,,,
20293,0.0,0.0,176.0,176.0,
20294,,,,,173314.0
20295,1.6163,3.09177,12.0,12.0,74832.0
20296,,,,,
20297,,,,,420917.0
20298,1.3021,2.66823,227.0,227.0,608160.0
20299,,,,,420291.0
20300,,,,,
20301,2.4221,4.17799,111.0,111.0,
20302,,,,,620457.0
20303,,,,,
20304,,,,,24110.0
20305,,,,,419144.0
20306,1.7662,3.2938400000000003,66.0,66.0,
20307,,,,,620411.0
20308,2.6423,4.474819999999999,66.0,66.0,619292.0
20309,,,,,
20310,,,,,
20311,,,,,
20312,,,,,
20313,,,,,
20314,,,,,405834.0
20315,0.0,0.0,176.0,176.0,604517.0
20316,,,,,
20317,,,,,
20318,,,,,23349.0
20319,,,,,
20320,,,,,
20321,,,,,
20322,,,,,
20323,,,,,
20324,,,,,
20325,,,,,
20326,,,,,
20327,,,,,
20328,,,,,
20329,,,,,609259.0
20330,,,,,
20331,,,,,
20332,,,,,421479.0
20333,,,,,
20334,,,,,
20335,,,,,
20336,,,,,415034.0
20337,,,,,165987.0
20338,,,,,
20339,,,,,420403.0
20340,,,,,
20341,,,,,
20342,,,,,170188.0
20343,,,,,
20344,,,,,
20345,,,,,
20346,,,,,631317.0
20347,,,,,
20348,,,,,
20349,,,,,
20350,,,,,
20351,,,,,
20352,,,,,
20353,0.0,0.0,176.0,176.0,
20354,,,,,82557.0
20355,,,,,261184.0
20356,,,,,
20357,,,,,
20358,,,,,
20359,,,,,
20360,,,,,
20361,,,,,380460.0
20362,,,,,
20363,,,,,
20364,,,,,380458.0
20365,,,,,
20366,,,,,
20367,,,,,
20368,,,,,609325.0
20369,,,,,
20370,,,,,
20371,,,,,
20372,,,,,
20373,,,,,
20374,,,,,380470.0
20375,,,,,
20376,,,,,
20377,,,,,631264.0
20378,,,,,
20379,,,,,
20380,,,,,
20381,,,,,
20382,,,,,
20383,,,,,
20384,,,,,
20385,,,,,
20386,,,,,
20387,,,,,
20388,,,,,
20389,,,,,
20390,,,,,
20391,,,,,
20392,,,,,
20393,,,,,
20394,,,,,
20395,,,,,
20396,,,,,
20397,,,,,
20398,,,,,
20399,,,,,
20400,,,,,
20401,,,,,
20402,,,,,
20403,,,,,
20404,,,,,
20405,,,,,
20406,,,,,
20407,,,,,
20408,,,,,
20409,,,,,
20410,,,,,
20411,,,,,
20412,,,,,
20413,,,,,
20414,,,,,
20415,,,,,
20416,,,,,
20417,,,,,
20418,,,,,
20419,,,,,
20420,,,,,
20421,,,,,
20422,,,,,
20423,,,,,
20424,,,,,
20425,,,,,169992.0
20426,,,,,
20427,,,,,
20428,,,,,
20429,,,,,
20430,,,,,
20431,,,,,
20432,,,,,
20433,,,,,
20434,,,,,
20435,,,,,
20436,,,,,
20437,,,,,
20438,,,,,421428.0
20439,,,,,
20440,,,,,
20441,,,,,
20442,,,,,421438.0
20443,,,,,174294.0
20444,,,,,
20445,,,,,
20446,,,,,418736.0
20447,,,,,
20448,,,,,166314.0
20449,,,,,
20450,,,,,
20451,,,,,
20452,,,,,
20453,,,,,
20454,,,,,
20455,,,,,
20456,,,,,
20457,,,,,
20458,,,,,14087.0
20459,,,,,
20460,,,,,
20461,,,,,166257.0
20462,,,,,174097.0
20463,,,,,
20464,,,,,
20465,3.2262,5.26192,221.0,221.0,
20466,0.9617,2.2093700000000003,60.0,60.0,181834.0
20467,,,,,
20468,,,,,
20469,,,,,
20470,,,,,
20471,,,,,
20472,,,,,
20473,1.6826,3.18114,2.0,2.0,
20474,0.439,1.5047700000000002,62.0,62.0,
20475,,,,,168000.0
20476,,,,,
20477,,,,,
20478,,,,,
20479,1.4206,2.82797,14.0,14.0,380479.0
20480,,,,,422909.0
20481,2.1742,3.8438199999999996,62.0,62.0,247315.0
20482,,,,,
20483,,,,,421532.0
20484,1.5887,3.05457,159.0,159.0,421855.0
20485,,,,,
20486,,,,,
20487,1.6886,3.18923,2.0,2.0,
20488,,,,,
20489,,,,,
20490,,,,,
20491,,,,,
20492,,,,,
20493,,,,,
20494,,,,,
20495,,,,,
20496,,,,,
20497,1.5322,2.97841,8.0,8.0,174313.0
20498,,,,,182698.0
20499,,,,,
20500,,,,,
20501,,,,,167250.0
20502,,,,,168716.0
20503,,,,,
20504,,,,,
20505,,,,,
20506,,,,,
20507,0.1607,1.12962,215.0,215.0,181257.0
20508,,,,,
20509,,,,,97562.0
20510,0.3356,1.3653899999999999,11.0,11.0,260564.0
20511,,,,,165234.0
20512,,,,,
20513,,,,,
20514,,,,,247343.0
20515,5.9062,8.87456,36.0,36.0,165976.0
20516,,,,,
20517,,,,,
20518,,,,,
20519,,,,,
20520,,,,,
20521,,,,,
20522,,,,,
20523,,,,,
20524,,,,,
20525,,,,,
20526,,,,,
20527,,,,,
20528,,,,,
20529,,,,,
20530,,,,,
20531,,,,,
20532,,,,,
20533,,,,,
20534,,,,,
20535,,,,,
20536,,,,,
20537,,,,,
20538,,,,,
20539,,,,,608360.0
20540,,,,,
20541,,,,,
20542,,,,,
20543,,,,,
20544,,,,,
20545,,,,,
20546,,,,,
20547,,,,,
20548,,,,,
20549,,,,,
20550,,,,,
20551,2.3543,4.0866,14.0,14.0,
20552,,,,,
20553,0.6284,1.7600799999999999,62.0,62.0,
20554,,,,,173995.0
20555,,,,,160941.0
20556,,,,,
20557,,,,,
20558,,,,,
20559,3.1727,5.1898,227.0,227.0,156310.0
20560,,,,,
20561,,,,,
20562,,,,,
20563,,,,,
20564,,,,,
20565,6.0607,9.08282,4.0,4.0,181423.0
20566,,,,,
20567,,,,,
20568,,,,,
20569,,,,,247275.0
20570,,,,,
20571,,,,,97563.0
20572,,,,,
20573,,,,,
20574,,,,,
20575,,,,,
20576,0.429,1.49129,14.0,14.0,
20577,,,,,
20578,,,,,
20579,,,,,
20580,,,,,
20581,,,,,26998.0
20582,,,,,
20583,,,,,
20584,,,,,
20585,,,,,
20586,,,,,
20587,,,,,
20588,,,,,
20589,,,,,95948.0
20590,,,,,
20591,,,,,
20592,,,,,33160.0
20593,,,,,
20594,,,,,
20595,,,,,
20596,,,,,
20597,,,,,
20598,,,,,
20599,,,,,
20600,,,,,
20601,,,,,
20602,,,,,
20603,,,,,
20604,,,,,
20605,,,,,
20606,,,,,
20607,,,,,
20608,,,,,
20609,,,,,
20610,,,,,
20611,,,,,
20612,,,,,
20613,,,,,
20614,,,,,
20615,,,,,
20616,,,,,
20617,,,,,
20618,,,,,
20619,,,,,246800.0
20620,,,,,
20621,,,,,
20622,,,,,
20623,,,,,
20624,,,,,
20625,0.0,0.0,139.0,123.0,
20626,,,,,
20627,,,,,420331.0
20628,,,,,
20629,,,,,
20630,,,,,
20631,,,,,
20632,,,,,
20633,,,,,
20634,,,,,
20635,,,,,262195.0
20636,,,,,
20637,,,,,
20638,,,,,
20639,,,,,
20640,,,,,
20641,,,,,
20642,,,,,
20643,,,,,
20644,3.0749,5.05797,72.0,72.0,181462.0
20645,,,,,
20646,,,,,
20647,,,,,
20648,,,,,
20649,,,,,
20650,,,,,
20651,,,,,
20652,,,,,
20653,,,,,
20654,,,,,
20655,,,,,
20656,,,,,
20657,,,,,
20658,,,,,
20659,,,,,
20660,,,,,246423.0
20661,,,,,
20662,,,,,
20663,,,,,
20664,,,,,
20665,,,,,27225.0
20666,,,,,
20667,,,,,421426.0
20668,,,,,
20669,,,,,
20670,,,,,260407.0
20671,,,,,159713.0
20672,,,,,
20673,,,,,
20674,,,,,
20675,,,,,
20676,,,,,
20677,,,,,
20678,,,,,
20679,,,,,
20680,,,,,
20681,,,,,
20682,,,,,
20683,,,,,
20684,,,,,
20685,,,,,
20686,,,,,
20687,,,,,
20688,,,,,
20689,,,,,
20690,,,,,
20691,,,,,
20692,,,,,
20693,,,,,
20694,,,,,
20695,,,,,241117.0
20696,,,,,246780.0
20697,,,,,
20698,,,,,
20699,,,,,
20700,,,,,
20701,,,,,24732.0
20702,,,,,
20703,,,,,
20704,,,,,
20705,,,,,
20706,,,,,29132.0
20707,,,,,
20708,,,,,
20709,,,,,
20710,,,,,
20711,,,,,
20712,,,,,
20713,,,,,168293.0
20714,,,,,
20715,,,,,
20716,0.0,0.0,204.0,204.0,
20717,,,,,39695.0
20718,,,,,
20719,,,,,93342.0
20720,,,,,
20721,,,,,
20722,,,,,
20723,,,,,83904.0
20724,,,,,
20725,,,,,
20726,,,,,96782.0
20727,,,,,
20728,,,,,
20729,,,,,
20730,,,,,164183.0
20731,,,,,245985.0
20732,,,,,
20733,,,,,
20734,,,,,
20735,,,,,412273.0
20736,,,,,
20737,,,,,
20738,,,,,262196.0
20739,,,,,
20740,1.6243,3.10256,8.0,8.0,
20741,,,,,
20742,,,,,
20743,,,,,
20744,,,,,
20745,,,,,
20746,,,,,
20747,,,,,
20748,,,,,
20749,,,,,
20750,,,,,
20751,,,,,
20752,,,,,
20753,,,,,
20754,,,,,
20755,,,,,
20756,,,,,
20757,,,,,
20758,,,,,
20759,,,,,
20760,,,,,
20761,,,,,
20762,,,,,
20763,,,,,
20764,,,,,
20765,,,,,
20766,,,,,
20767,,,,,
20768,,,,,
20769,,,,,409499.0
