material_id,full_formula,band_gap,is_gap_direct,direct_gap,p_ex1_norm,p_ex1_degen,n_ex1_norm,n_ex1_degen,cbm_hybridization,cbm_score_1,vbm_hybridization,vbm_score_1,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Ac,Th,Pa,U,Np,Pu,minimum EN difference,maximum EN difference,range EN difference,mean EN difference,std_dev EN difference,MP_Eg,OQMD_Eg,AFLOW_Eg,AFLOW-fitted_Eg,AFLOWML_Eg,JARVIS-TBMBJ_Eg,JARVIS-OPT_Eg,Exp_Eg,vbm_specie_1_Ag,vbm_specie_1_Al,vbm_specie_1_Ar,vbm_specie_1_As,vbm_specie_1_Au,vbm_specie_1_B,vbm_specie_1_Ba,vbm_specie_1_Be,vbm_specie_1_Bi,vbm_specie_1_Br,vbm_specie_1_C,vbm_specie_1_Ca,vbm_specie_1_Cd,vbm_specie_1_Ce,vbm_specie_1_Cl,vbm_specie_1_Co,vbm_specie_1_Cr,vbm_specie_1_Cu,vbm_specie_1_Dy,vbm_specie_1_Er,vbm_specie_1_Eu,vbm_specie_1_F,vbm_specie_1_Fe,vbm_specie_1_Ga,vbm_specie_1_Gd,vbm_specie_1_Ge,vbm_specie_1_H,vbm_specie_1_He,vbm_specie_1_Hg,vbm_specie_1_Ho,vbm_specie_1_I,vbm_specie_1_In,vbm_specie_1_Ir,vbm_specie_1_Kr,vbm_specie_1_La,vbm_specie_1_Lu,vbm_specie_1_Mn,vbm_specie_1_Mo,vbm_specie_1_N,vbm_specie_1_Na,vbm_specie_1_Nb,vbm_specie_1_Nd,vbm_specie_1_Ni,vbm_specie_1_Np,vbm_specie_1_O,vbm_specie_1_Os,vbm_specie_1_P,vbm_specie_1_Pa,vbm_specie_1_Pb,vbm_specie_1_Pd,vbm_specie_1_Pr,vbm_specie_1_Pt,vbm_specie_1_Pu,vbm_specie_1_Re,vbm_specie_1_Rh,vbm_specie_1_Ru,vbm_specie_1_S,vbm_specie_1_Sb,vbm_specie_1_Sc,vbm_specie_1_Se,vbm_specie_1_Si,vbm_specie_1_Sm,vbm_specie_1_Sn,vbm_specie_1_Sr,vbm_specie_1_Ta,vbm_specie_1_Tb,vbm_specie_1_Tc,vbm_specie_1_Te,vbm_specie_1_Th,vbm_specie_1_Ti,vbm_specie_1_Tl,vbm_specie_1_Tm,vbm_specie_1_U,vbm_specie_1_V,vbm_specie_1_W,vbm_specie_1_Xe,vbm_specie_1_Y,vbm_specie_1_Yb,vbm_specie_1_Zn,vbm_specie_1_Zr,vbm_character_1_d,vbm_character_1_f,vbm_character_1_p,vbm_character_1_s,cbm_character_1_d,cbm_character_1_f,cbm_character_1_p,cbm_character_1_s,cbm_specie_1_Ac,cbm_specie_1_Ag,cbm_specie_1_Al,cbm_specie_1_Ar,cbm_specie_1_As,cbm_specie_1_Au,cbm_specie_1_B,cbm_specie_1_Ba,cbm_specie_1_Be,cbm_specie_1_Bi,cbm_specie_1_Br,cbm_specie_1_C,cbm_specie_1_Ca,cbm_specie_1_Cd,cbm_specie_1_Ce,cbm_specie_1_Cl,cbm_specie_1_Co,cbm_specie_1_Cr,cbm_specie_1_Cs,cbm_specie_1_Cu,cbm_specie_1_Dy,cbm_specie_1_Er,cbm_specie_1_Eu,cbm_specie_1_F,cbm_specie_1_Fe,cbm_specie_1_Ga,cbm_specie_1_Gd,cbm_specie_1_Ge,cbm_specie_1_H,cbm_specie_1_He,cbm_specie_1_Hf,cbm_specie_1_Hg,cbm_specie_1_Ho,cbm_specie_1_I,cbm_specie_1_In,cbm_specie_1_Ir,cbm_specie_1_K,cbm_specie_1_Kr,cbm_specie_1_La,cbm_specie_1_Li,cbm_specie_1_Lu,cbm_specie_1_Mg,cbm_specie_1_Mn,cbm_specie_1_Mo,cbm_specie_1_N,cbm_specie_1_Na,cbm_specie_1_Nb,cbm_specie_1_Nd,cbm_specie_1_Ni,cbm_specie_1_Np,cbm_specie_1_O,cbm_specie_1_Os,cbm_specie_1_P,cbm_specie_1_Pa,cbm_specie_1_Pb,cbm_specie_1_Pd,cbm_specie_1_Pm,cbm_specie_1_Pr,cbm_specie_1_Pt,cbm_specie_1_Pu,cbm_specie_1_Rb,cbm_specie_1_Re,cbm_specie_1_Rh,cbm_specie_1_Ru,cbm_specie_1_S,cbm_specie_1_Sb,cbm_specie_1_Sc,cbm_specie_1_Se,cbm_specie_1_Si,cbm_specie_1_Sm,cbm_specie_1_Sn,cbm_specie_1_Sr,cbm_specie_1_Ta,cbm_specie_1_Tb,cbm_specie_1_Tc,cbm_specie_1_Te,cbm_specie_1_Th,cbm_specie_1_Ti,cbm_specie_1_Tl,cbm_specie_1_Tm,cbm_specie_1_U,cbm_specie_1_V,cbm_specie_1_W,cbm_specie_1_Xe,cbm_specie_1_Y,cbm_specie_1_Yb,cbm_specie_1_Zn,cbm_specie_1_Zr,cbm_location_1_0,cbm_location_1_1,cbm_location_1_2,vbm_location_1_0,vbm_location_1_1,vbm_location_1_2
mp-1102087,Te4O8,2.3309,0.0,2.555400000000001,0.27777778,2.0,0.45454545,2.0,2.7841054039662847,0.13626873732369887,2.6695055864747967,0.09929512997577004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,1.34,0.0,1.34,0.0,2.3365,2.633,2.157502270381837,3.8213131253869967,2.511,3.68999913448735,2.55984781096563,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.739427,0.061204,0.75,0.459457,0.130265
mp-1102129,Na4Yb2Cd2Sb4,0.32430000000000003,0.0,0.3437000000000001,0.5,1.0,0.0,1.0,3.1404485854501947,0.11632223782875445,2.263364985934662,0.19004597188995764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3599999999999999,1.1199999999999997,0.7599999999999998,0.8874999999999997,0.3951075802866859,0.3256999999999999,0.534,2.157502270381837,3.8213131253869967,2.886240525908739,3.68999913448735,2.55984781096563,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.839799,0.814792,0.0,0.230306,0.341824
mp-1102227,C4O8,6.4314,1.0,6.4314,0.0,1.0,0.0,1.0,3.0745448715451307,0.06717494690316135,2.088402584189752,0.1264517615262316,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8900000000000001,0.8900000000000001,0.0,0.8900000000000001,0.0,6.4314,6.6739999999999995,6.428999999999999,9.57929,6.43,3.68999913448735,2.55984781096563,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652393,0.325014,0.007329,0.847607,0.825014,0.242671
mp-1102255,Ti4O8,1.7550999999999997,0.0,1.8188000000000004,0.0,1.0,0.125,2.0,1.761776050366194,0.2324000705636836,2.47472339056798,0.13584275359865491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,0.0,1.9,0.0,1.7554999999999996,2.779183962264151,2.157502270381837,3.8213131253869967,2.313,3.68999913448735,2.55984781096563,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0.751453,0.60617,0.75,0.515605,0.846911
mp-1102442,O12,0.7723,0.0,0.9128999999999998,0.4465937513286116,4.0,0.7071067811865476,2.0,2.5455060842017634,0.08481502081580733,2.5164747383497468,0.1066275043477498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0924378541293442,1.8826366998132975,0.7901988456839532,1.4556074069975504,0.4620812159900664,0.7856999999999998,2.779183962264151,2.157502270381837,3.8213131253869967,1.605,3.68999913448735,2.55984781096563,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.764971,0.904431,0.257117,0.404431,0.735029,0.007117
mp-1102515,Zn4Se8,0.7291999999999996,0.0,0.9519000000000002,0.0,1.0,0.28867514036831554,8.0,3.1578459912324024,0.07448140497065726,2.5860446622720743,0.10609024065000316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.8999999999999999,0.0,0.8999999999999999,0.0,1.1764,0.903,2.157502270381837,3.8213131253869967,2.886240525908739,3.68999913448735,2.55984781096563,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391477,0.108523,0.891477,0.108523,0.608523,0.891477
mp-1102591,Ti4O8,1.3796,0.0,1.6574,0.0,1.0,0.8660254037844386,1.0,1.6272856005909848,0.297688233872343,2.337406388747556,0.12027576859878912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,0.0,1.9,0.0,1.4805,2.779183962264151,2.157502270381837,3.8213131253869967,2.7260000000000004,3.68999913448735,2.55984781096563,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.340869,0.340869,0.340869
mp-1102717,Ba2W2O8,4.7696000000000005,0.0,4.8580000000000005,0.0,1.0,0.7071067811865476,1.0,1.8573996047947128,0.3497337678195127,2.2533284643274483,0.1240606752242337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,2.55,1.4699999999999998,1.815,1.039446968344225,4.7696000000000005,4.827,2.157502270381837,3.8213131253869967,3.359,3.68999913448735,2.55984781096563,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.621043,0.378957,0.25,0.231046,0.317223,0.835405
mp-1102743,Zn4S8,1.4156000000000004,0.0,1.7732,0.0,1.0,0.3646422825705039,8.0,3.010011334683145,0.08414397980081051,2.5681196132386286,0.10397805999816767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300000000000002,0.9300000000000002,0.0,0.9300000000000002,0.0,2.0035,1.5430000000000001,2.157502270381837,3.8213131253869967,2.886240525908739,3.68999913448735,2.55984781096563,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899937,0.399937,0.100063,0.899937,0.399937,0.100063
mp-1102924,Na2Al2H8,1.8724,0.0,2.0837000000000003,0.42307692,1.0,0.7577472987787023,2.0,2.1574538264609,0.29640855259940235,2.2699127605451506,0.15911626397772707,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5900000000000001,1.27,0.6799999999999999,0.93,0.4808326112068523,1.9487,2.301,2.157502270381837,3.8213131253869967,2.886240525908739,3.68999913448735,2.55984781096563,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585346,0.414654,0.706218,0.478353,0.521647,0.886082
mp-1103416,Na2B2H8,5.4542,0.0,5.5006,0.5,1.0,0.0,1.0,2.414725900006121,0.2325680517952972,2.0536335809489423,0.3214147042135128,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08000000000000007,1.19,1.27,0.2375,0.8980256121069153,5.4542,5.806,2.157502270381837,3.8213131253869967,2.886240525908739,3.68999913448735,2.55984781096563,3.850819905213271,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.932827,0.848519,0.0,0.612816,0.401515
mp-1103475,Te4O8,2.2841,0.0,2.4676,0.6853660062331659,2.0,0.5896238207535377,2.0,2.6069233506939646,0.1609873096578225,2.4480255782555296,0.16495734858953529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,1.34,0.0,1.34,0.0,2.2843,2.504,2.157502270381837,3.8213131253869967,2.535,3.68999913448735,2.55984781096563,3.850819905213271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.190964,0.61207,0.25,0.370606,0.906861
