,material_id,full_formula,pretty_formula,LOG ,LOG Prob,DT ,DT Prob,RF ,RF Prob,GB ,GB Prob,MP BG
18775,mp-1009129,Mg1O1,MgO,1.0,0.6876847805689171,1.0,1.0,1.0,0.5525995511820997,1.0,0.9050022605745405,3.0230000000000006
18776,mp-1009220,Na1H1,NaH,1.0,0.7723669918888986,1.0,1.0,1.0,0.5509373629946535,1.0,0.999970806107727,1.4998
18777,mp-1009490,O2,O2,1.0,0.9738159847778732,1.0,1.0,1.0,0.5507029994728564,1.0,0.999970806107727,1.6300999999999997
18778,mp-1009540,Os1C1,OsC,1.0,0.9954062536458409,1.0,1.0,1.0,0.7725653095634616,1.0,0.999970806107727,0.17010000000000058
18781,mp-1009639,Pr1N1,PrN,1.0,0.7654263118079548,1.0,1.0,1.0,0.7593444801527031,1.0,0.999970806107727,1.7765000000000004
18785,mp-1009746,Sc1P1,ScP,1.0,0.7753899619503264,1.0,1.0,1.0,0.7724619220012374,1.0,0.999970806107727,1.6774999999999998
18788,mp-1009756,Ca2Pb1,Ca2Pb,1.0,0.5652882799362365,1.0,1.0,1.0,0.5662265437658591,1.0,0.999970806107727,0.7694999999999999
18789,mp-1009792,Ru1C1,RuC,1.0,0.9867858453022164,1.0,1.0,1.0,0.7965716363079959,1.0,0.999970806107727,0.7149000000000001
18790,mp-1009813,Si1Sn1,SiSn,1.0,0.9999350043201289,1.0,1.0,1.0,0.8799095994545597,1.0,0.999970806107727,0.41139999999999954
18791,mp-1009818,C1N2,CN2,1.0,0.9658007261945784,1.0,1.0,1.0,0.8367083333333335,1.0,0.9969131534086675,0.15670000000000073
18793,mp-1009820,Sn1C1,SnC,1.0,0.9998089158871456,1.0,1.0,1.0,0.840139699402544,1.0,0.999970806107727,0.6336999999999993
18795,mp-1009894,Zr1C1,ZrC,1.0,0.993576548550227,1.0,1.0,1.0,0.8219528892526172,1.0,0.999970806107727,0.5468999999999999
18807,mp-1017534,Zn1Cd1Se2,ZnCdSe2,1.0,0.8767084414401676,1.0,1.0,1.0,0.8095052816530885,1.0,0.999970806107727,1.8588
18823,mp-1018040,Mg2Se2,MgSe,1.0,0.9947071253579998,1.0,1.0,1.0,0.8932493307379837,1.0,0.999970806107727,2.5791
18835,mp-1018100,Al2Sb2,AlSb,1.0,0.999672889181005,1.0,1.0,1.0,0.8818607616862305,1.0,0.999970806107727,0.9120999999999997
18836,mp-1018115,Pb2S2,PbS,1.0,0.8556193033163906,1.0,1.0,1.0,0.5836354798285224,1.0,0.999970806107727,1.2720000000000002
18837,mp-1018118,Tm1Sb1Pd1,TmSbPd,1.0,0.7325913946328941,1.0,1.0,1.0,0.6465642424704925,1.0,0.999970806107727,0.3247
18838,mp-1018132,Al1Bi1,AlBi,1.0,0.9995766535093423,1.0,1.0,1.0,0.8020283932332003,1.0,0.999970806107727,0.30189999999999984
18842,mp-1018139,Ho1Ni1Bi1,HoNiBi,1.0,0.9349490653217306,1.0,1.0,1.0,0.6020434761894599,1.0,0.999970806107727,0.25150000000000006
18855,mp-1018722,Hg3Se3,HgSe,1.0,0.9892898700698479,1.0,1.0,1.0,0.5961177880295804,1.0,0.999970806107727,1.0508000000000002
18868,mp-1019086,C2N4,CN2,1.0,0.9680119038504007,1.0,1.0,1.0,0.5606896551724138,1.0,0.999970806107727,4.7919
18878,mp-1019380,Al3B1N4,Al3BN4,1.0,0.9399580466682178,1.0,1.0,1.0,0.7876989533778544,1.0,0.7480647544897598,3.6069000000000004
18880,mp-1019508,Al1Ga3N4,AlGa3N4,1.0,0.988410588080461,1.0,1.0,1.0,0.8178134818516507,1.0,0.999970806107727,2.8190999999999997
19151,mp-1025397,Ge4Ru4,GeRu,1.0,0.9729241538464317,1.0,1.0,1.0,0.7648169381919314,1.0,0.999970806107727,0.16600000000000037
19157,mp-1056920,Cs1I1,CsI,1.0,0.8694501231308797,1.0,1.0,1.0,0.7222370268620268,1.0,0.999970806107727,4.2301
19158,mp-1057015,Pb1S1,PbS,1.0,0.9909132512030914,1.0,1.0,1.0,0.7552591624639696,1.0,0.999970806107727,1.0371999999999995
19177,mp-1066781,Br2Cl2,BrCl,1.0,0.8510959311481138,1.0,1.0,1.0,0.6912722267281368,1.0,0.999970806107727,1.8328
19181,mp-1067619,Ge4,Ge,1.0,0.9999821077283951,1.0,1.0,1.0,0.8389021493212669,1.0,0.999970806107727,0.791
19216,mp-1071269,Hg3Te3,HgTe,1.0,0.9961530965076159,1.0,1.0,1.0,0.6558796927914853,1.0,0.999970806107727,0.29479999999999995
19228,mp-1072429,Ga4Ru2,Ga2Ru,1.0,0.9966462342133191,1.0,1.0,1.0,0.8677907588632131,1.0,0.999970806107727,0.1247000000000007
19233,mp-1077098,Hg6,Hg,1.0,0.9992710179688501,1.0,1.0,1.0,0.7144711538461539,1.0,0.999970806107727,1.4741
19238,mp-1077316,C2O4,CO2,1.0,0.5834128689708195,1.0,1.0,1.0,0.53,1.0,0.999970806107727,7.722999999999999
19244,mp-1077595,C2N4,CN2,1.0,0.7193236403176082,1.0,1.0,1.0,0.57,1.0,0.999970806107727,1.1773000000000007
19305,mp-1078500,Pb4S4,PbS,1.0,0.9521281859051249,1.0,1.0,1.0,0.5598796927914852,1.0,0.999970806107727,1.9001000000000001
19309,mp-1078541,B2C4N2,BC2N,1.0,0.664966448116532,1.0,1.0,1.0,0.7473979885057471,1.0,0.9891354924221354,2.375700000000001
19316,mp-1078597,Zn1Cd3Se4,ZnCd3Se4,1.0,0.997892806222615,1.0,1.0,1.0,0.8604741167144142,1.0,0.999970806107727,1.7290999999999999
19347,mp-1078780,Zn1Cd3S4,ZnCd3S4,1.0,0.9912702392342306,1.0,1.0,1.0,0.8454657813843327,1.0,0.999970806107727,1.2163999999999997
19376,mp-1079034,Zn3Cd1Se4,Zn3CdSe4,1.0,0.7879617950653703,1.0,1.0,1.0,0.7196466293096823,1.0,0.999970806107727,2.0469
19392,mp-1079201,B2C4N2,BC2N,1.0,0.95131141650005,1.0,1.0,1.0,0.8196057816569576,1.0,0.999970806107727,1.1736000000000004
19397,mp-1079260,In4Se4,InSe,1.0,0.9759689263010585,1.0,1.0,1.0,0.5975463594581519,1.0,0.999970806107727,0.6560999999999999
19457,mp-1079836,Ga1Si3C3N1,GaSi3C3N,1.0,0.741309951058962,1.0,1.0,1.0,0.7305851454746629,1.0,0.999970806107727,2.7976
