,material_id,full_formula,pretty_formula,LOG ,LOG Prob,DT ,DT Prob,RF ,RF Prob,GB ,GB Prob
19421,mp-1079574,Te4Pb4,TePb,1.0,0.9139888897707957,1.0,1.0,1.0,0.6706503759398497,1.0,0.8793587738392741
19426,mp-1079612,H4C4,HC,1.0,0.7283619630231155,1.0,1.0,1.0,0.6195,1.0,0.999970806107727
19446,mp-1079714,Si2Hg2P4,SiHgP2,1.0,0.7703264823569892,1.0,1.0,1.0,0.6302435897435897,1.0,0.999970806107727
19457,mp-1079836,Ga1Si3C3N1,GaSi3C3N,1.0,0.739118135781191,1.0,1.0,1.0,0.7283582513977251,1.0,0.8966445410211122
19465,mp-1079889,Zn1Ag2Sn1S4,ZnAg2SnS4,1.0,0.8248044294043618,1.0,1.0,1.0,0.6980725371120107,1.0,0.999970806107727
19485,mp-1080131,Cu2Si1Hg1Te4,Cu2SiHgTe4,1.0,0.7774282547104608,1.0,1.0,1.0,0.611078947368421,1.0,0.999970806107727
19493,mp-1080459,Ge4Te4,GeTe,1.0,0.9494249653963877,1.0,1.0,1.0,0.8169837092731831,1.0,0.999970806107727
19507,mp-1080659,Os4C4,OsC,1.0,0.6962745673739292,1.0,1.0,1.0,0.7830054945054945,1.0,0.9936288342064831
19526,mp-1084771,Be6P4,Be3P2,1.0,0.7899329071828475,1.0,1.0,1.0,0.5714058704453442,1.0,0.6951502689813632
19529,mp-1084796,Ca1Zn3Se4,CaZn3Se4,1.0,0.8766373890782234,1.0,1.0,1.0,0.7463333333333334,1.0,0.999970806107727
19540,mp-1087540,Cd1Cu2Si1Te4,CdCu2SiTe4,1.0,0.9053351195932723,1.0,1.0,1.0,0.7463333333333334,1.0,0.999970806107727
19548,mp-1092268,Ga2Si2C2N2,GaSiCN,1.0,0.6151672160829383,1.0,0.625,1.0,0.6290249180643918,1.0,0.9958225874327906
19549,mp-1093989,Na1,Na,1.0,0.9999999162011798,1.0,1.0,1.0,0.93,1.0,0.999970806107727
19579,mp-1095291,Li4Sn2Se6,Li2SnSe3,1.0,0.5414106067206345,1.0,1.0,1.0,0.6274166666666667,1.0,0.999970806107727
19605,mp-1095493,Cd4Se8,CdSe2,1.0,0.797590061350703,1.0,1.0,1.0,0.5406503759398497,1.0,0.8793587738392741
19612,mp-1095543,Li2B2H8,LiBH4,0.0,0.04112776203257275,1.0,1.0,1.0,0.55,1.0,0.999970806107727
19648,mp-1101894,Fe4As4Se4,FeAsSe,1.0,0.5129540927795415,1.0,1.0,1.0,0.5387392037786775,1.0,0.703994513812222
19675,mp-1102232,H4C4N4,HCN,0.0,0.1421309829705547,1.0,1.0,1.0,0.57,1.0,0.999970806107727
19686,mp-1102430,Sb4Te4Ir4,SbTeIr,0.0,0.49774798770480305,1.0,1.0,1.0,0.5089956140350876,1.0,0.8691802453936546
19693,mp-1102515,Zn4Se8,ZnSe2,1.0,0.8256226516490658,1.0,1.0,1.0,0.5856503759398497,1.0,0.8793587738392741
19738,mp-1103290,Mg1B2H8,Mg(BH4)2,0.0,0.0361214513486709,1.0,1.0,1.0,0.57,1.0,0.999970806107727
19748,mp-1103408,H2C4N6,HC2N3,0.0,0.24585143326609848,1.0,1.0,1.0,0.565,1.0,0.999970806107727
19749,mp-1103410,Bi6Te4S2,Bi3Te2S,1.0,0.9999999999999201,1.0,1.0,1.0,0.86,1.0,0.999970806107727
19877,mp-1104843,Zn2Cu4Si2Se8,ZnCu2SiSe4,1.0,0.9198886111794221,1.0,1.0,1.0,0.915,1.0,0.999970806107727
19904,mp-1105189,Cu4Ag2P2S8,Cu2AgPS4,1.0,0.5480235004868679,1.0,1.0,1.0,0.5833225371120108,1.0,0.999970806107727
19948,mp-1105527,Zn2Cu4Ge2S8,ZnCu2GeS4,1.0,0.8968093098971144,1.0,1.0,1.0,0.8048225371120108,1.0,0.999970806107727
20062,mp-1106310,Cu4Si2Hg2S8,Cu2SiHgS4,0.0,0.46539093698132006,1.0,1.0,1.0,0.5749892037786775,1.0,0.999970806107727
20165,mp-1180675,Li6B2H12,Li3BH6,0.0,0.06397904563314431,1.0,1.0,1.0,0.53,1.0,0.999970806107727
20317,mp-1188347,C12N8,C3N2,1.0,0.850166116087195,1.0,1.0,1.0,0.5820000000000001,1.0,0.999970806107727
20361,mp-1188827,Mg2Cu4Si2Se8,MgCu2SiSe4,1.0,0.7808201024944339,1.0,1.0,1.0,0.8375,1.0,0.999970806107727
20384,mp-1189056,Mg2Cu4Ge2S8,MgCu2GeS4,1.0,0.8470742763244153,1.0,1.0,1.0,0.7187435897435899,1.0,0.999970806107727
20430,mp-1189451,Be4C4N8,BeCN2,1.0,0.6066534490140045,1.0,1.0,1.0,0.5820000000000001,1.0,0.999970806107727
20453,mp-1189702,Zn2Cu4Si2S8,ZnCu2SiS4,1.0,0.8186033377330115,1.0,1.0,1.0,0.7170769230769232,1.0,0.999970806107727
20475,mp-1189914,Zn2Si2Ag4S8,ZnSi(AgS2)2,1.0,0.5797345311662143,1.0,1.0,1.0,0.7784935897435897,1.0,0.999970806107727
20529,mp-1190284,Bi8Se9,Bi8Se9,1.0,1.0,1.0,1.0,1.0,0.85,1.0,0.999970806107727
20535,mp-1190320,Al12Ge10,Al6Ge5,1.0,0.8882696647497408,1.0,1.0,1.0,0.7179653942548679,1.0,0.999970806107727
20914,mp-1192265,Mg2B4H16,Mg(BH4)2,0.0,0.08027254019693353,1.0,1.0,1.0,0.58,1.0,0.999970806107727
21034,mp-1192737,Li8Mn2Sn4Se14,Li4MnSn2Se7,1.0,0.5690412720965746,1.0,1.0,1.0,0.6545000000000001,1.0,0.999970806107727
21796,mp-1195649,Mn4B8H32,Mn(BH4)2,0.0,0.02208752864755389,1.0,1.0,1.0,0.51,1.0,0.999970806107727
21927,mp-1196003,Zn24As16,Zn3As2,1.0,0.8970016883344983,1.0,1.0,1.0,0.6654122807017544,1.0,0.999970806107727
22077,mp-1196461,C156F84,C13F7,0.0,0.034970952689306514,1.0,1.0,1.0,0.62,1.0,0.999970806107727
22113,mp-1196569,Mg17Si20O60,Mg17(SiO3)20,1.0,0.5011025976361226,1.0,1.0,1.0,0.6034177752072489,1.0,0.9936288342064831
22122,mp-1196583,C240,C,1.0,0.8459361870155814,1.0,1.0,1.0,0.82,1.0,0.999970806107727
22176,mp-1196763,Mg4B8H32,Mg(BH4)2,0.0,0.06268620688794259,1.0,1.0,1.0,0.66,1.0,0.999970806107727
22297,mp-1197170,Zn24P16,Zn3P2,1.0,0.7092492519366244,1.0,1.0,1.0,0.5587392037786774,1.0,0.703994513812222
22305,mp-1197203,Cd4Ag8Ge4S16,CdAg2GeS4,1.0,0.6238511789910556,1.0,1.0,1.0,0.6795,1.0,0.999970806107727
22474,mp-1197798,H32,H2,0.0,0.31949382252597125,1.0,1.0,1.0,0.56,1.0,0.999970806107727
22543,mp-1198022,Ge34,Ge,1.0,0.999363425202798,1.0,1.0,1.0,0.9,1.0,0.999970806107727
23082,mp-1199937,K81,K,1.0,0.9774458046336142,1.0,1.0,1.0,0.7603333333333333,1.0,0.999970806107727
23672,mp-1202088,Mg4B8H32,Mg(BH4)2,0.0,0.05120698055199609,1.0,1.0,1.0,0.57,1.0,0.999970806107727
23899,mp-1202941,Mg4B8H32,Mg(BH4)2,0.0,0.05581138375724712,1.0,1.0,1.0,0.59,1.0,0.999970806107727
