,material_id,full_formula,pretty_formula,LOG ,LOG Prob,DT ,DT Prob,RF ,RF Prob,GB ,GB Prob,MP BG
563,mp-3411,Tl2Mo6Se6,Tl(MoSe)3,0.0,0.016807245553059496,0.0,0.01858736059479554,0.0,0.3375,1.0,0.914005041173808,0.3883000000000001
614,mp-3589,B1P1O4,BPO4,1.0,0.5167527767652336,0.0,0.01858736059479554,0.0,0.1908570925198832,0.0,0.0011552448290903057,7.2758
617,mp-3595,Zn2Si2As4,ZnSiAs2,0.0,0.46229538384169505,1.0,0.9594594594594594,1.0,0.5107769601950661,1.0,0.9224042597933124,0.8902000000000001
639,mp-3677,Mg4Si4N8,MgSiN2,0.0,0.2054592298794971,1.0,0.8888888888888888,0.0,0.0994104540928085,0.0,0.04760050238195059,4.031000000000001
669,mp-3785,Tl2Ga2Te4,TlGaTe2,0.0,0.07125445722460089,0.0,0.0,1.0,0.6732796198054818,1.0,0.9819795933357996,0.5813999999999999
683,mp-3829,Cd2Sn2As4,CdSnAs2,1.0,0.8088940309600322,1.0,0.9594594594594594,1.0,0.6726703943562061,1.0,0.9807659607442577,0.3094000000000001
690,mp-3856,Ca4Mo20O32,CaMo5O8,0.0,0.00031291491253343734,1.0,1.0,0.0,0.41526642605813274,1.0,0.9737577142276539,1.2218999999999998
718,mp-3949,K28Li4Si32,K7LiSi8,0.0,0.07358102224743984,0.0,0.01858736059479554,0.0,0.2227173913043478,1.0,0.586736082499,1.6929999999999998
741,mp-4008,Zn2Ge2As4,ZnGeAs2,1.0,0.5032023240084341,1.0,0.9594594594594594,1.0,0.536919992226009,1.0,0.9752583814559369,0.5678999999999998
759,mp-4077,Cd2C4N4,Cd(CN)2,1.0,0.8160762928777561,0.0,0.01858736059479554,0.0,0.17586637041530612,0.0,0.004105274393609693,6.1337
856,mp-4497,Si4N4O2,Si2N2O,1.0,0.5667756653956556,0.0,0.01858736059479554,0.0,0.08144225106842849,0.0,0.0044854406173774316,4.923500000000001
862,mp-4524,Zn2Ge2P4,ZnGeP2,1.0,0.9080936383088253,1.0,0.9594594594594594,1.0,0.8201881891361137,1.0,0.9972973657602962,1.2026
879,mp-4573,Tl1Sb1Te2,TlSbTe2,1.0,0.5231948047392863,0.0,0.5,1.0,0.5219941232680363,1.0,0.6627164980773605,0.13229999999999986
898,mp-4627,Co4As4S4,CoAsS,1.0,0.6039009200588278,0.0,0.0,0.0,0.15375003143640134,0.0,0.004609239634357894,0.8586
912,mp-4666,Cd2Si2P4,CdSiP2,0.0,0.48798293948955795,0.0,0.0,0.0,0.30422693604747625,1.0,0.6258767495855135,1.4257
943,mp-4763,Zn2Si2P4,ZnSiP2,1.0,0.787319657009509,1.0,0.9594594594594594,1.0,0.5534299421740776,1.0,0.9792681064109714,1.3641000000000005
966,mp-4840,Ga2Cu2Se4,GaCuSe2,0.0,0.2510382360576698,1.0,0.9594594594594594,1.0,0.5997827743108461,1.0,0.9481193993190764,0.45809999999999995
980,mp-4899,Ga2Ag2Te4,GaAgTe2,1.0,0.5126189502003268,0.0,0.0,1.0,0.556891936814307,0.0,0.25180643580485973,0.1926000000000001
999,mp-4979,Al2Cu2S4,AlCuS2,1.0,0.7509073584005721,0.0,0.0,1.0,0.5068471279284741,0.0,0.23236488959850918,1.6756000000000002
1019,mp-5048,Li2Ga2Te4,LiGaTe2,0.0,0.3417401580967286,0.0,0.0,1.0,0.5596268489609839,0.0,0.21208466134924875,1.9666000000000001
1061,mp-5213,Cd2Sn2P4,CdSnP2,1.0,0.5434766120789071,1.0,0.9594594594594594,1.0,0.698279006145697,1.0,0.985203878748691,0.6713999999999998
1068,mp-5238,Ga2Cu2S4,GaCuS2,1.0,0.8315651401653656,1.0,0.9594594594594594,1.0,0.6838358167695424,1.0,0.9966734378360436,0.7026000000000003
1092,mp-5342,Ga2Ag2S4,GaAgS2,0.0,0.3641197279551854,0.0,0.5,0.0,0.42634456212848904,1.0,0.7074091904765274,0.9622000000000002
1208,mp-5808,Rb1Nd1Te2,RbNdTe2,0.0,0.10308408476030474,0.0,0.0,0.0,0.4446666666666667,1.0,0.9181210983437683,1.3615
1224,mp-5854,Li4Ga4O8,LiGaO2,0.0,0.1108441638588089,1.0,0.8888888888888888,0.0,0.0740893078477492,0.0,0.02290071838095821,3.2018
1235,mp-5893,Ca1Si1O3,CaSiO3,1.0,0.5326712070608063,0.0,0.0,0.0,0.236799846605356,0.0,0.004197258329872778,3.8720000000000008
1329,mp-6144,Na2La2Ti3O10,Na2La2Ti3O10,1.0,0.5397096542045233,0.0,0.0,0.0,0.032233859536238335,0.0,0.00025615821465060397,2.0829999999999997
1440,mp-6408,Zn1Cu2Ge1S4,ZnCu2GeS4,1.0,0.6624497521868744,1.0,0.9594594594594594,0.0,0.4886217426056382,1.0,0.9661265741787963,0.34830000000000005
1500,mp-6548,K2La2Ti3O10,K2La2Ti3O10,1.0,0.934000172032072,0.0,0.0,0.0,0.2677173913043478,0.0,0.2745314145018848,2.0418999999999996
1643,mp-6902,K16C32S32N16O64F96,KC2S2N(O2F3)2,0.0,0.0007698695634946931,1.0,0.8888888888888888,0.0,0.33916313664749653,0.0,0.07059551174820144,6.2589
1673,mp-7000,Si3O6,SiO2,1.0,0.531614747836318,0.0,0.01858736059479554,0.0,0.11037813349441256,0.0,0.006204117585556452,5.678
1699,mp-7087,Si4O8,SiO2,1.0,0.7230792516180524,0.0,0.01858736059479554,0.0,0.12066384778012684,0.0,0.000467359414678669,5.3696
1705,mp-7117,Li4Al4Se8,LiAlSe2,0.0,0.07849099987782873,0.0,0.5,0.0,0.3375568817205727,1.0,0.7710372447160468,3.0247999999999995
1711,mp-7139,N8O4,N2O,1.0,0.6751883158819446,0.0,0.01858736059479554,0.0,0.24187601835961833,0.0,0.007573555926384657,3.3911
1718,mp-7188,Al2Os1,Al2Os,0.0,0.3197393656041402,0.0,0.0,1.0,0.5273861883018902,0.0,0.0404020354517496,0.3106000000000009
1722,mp-7199,Rb2Pr2Te8,RbPrTe4,0.0,0.027032057923501905,0.0,0.0,1.0,0.525027736131934,1.0,0.7901966750267528,0.19950000000000045
1740,mp-7262,Zn8As16,ZnAs2,0.0,0.40583918248254663,0.0,0.5,1.0,0.5960504451746624,1.0,0.9151023975199699,0.22419999999999973
1745,mp-7289,K8Te12,K2Te3,0.0,0.032457910289302186,0.0,0.01858736059479554,0.0,0.30839596273291925,1.0,0.8521890877296597,0.6825000000000001
1766,mp-7387,K2Ag2F8,KAgF4,0.0,0.0010435757659150796,1.0,1.0,0.0,0.01845637261797001,0.0,0.00037453823709212783,1.7784999999999997
1784,mp-7444,Rb8Sb8,RbSb,0.0,0.01131660410773049,0.0,0.01858736059479554,0.0,0.26321739130434785,1.0,0.8451238483296212,0.5423
1834,mp-7599,Be4O4,BeO,1.0,0.8861820771526191,1.0,0.8888888888888888,1.0,0.5783376824413975,1.0,0.9594638656729538,7.345699999999999
1873,mp-7716,Sb6Te6,SbTe,1.0,0.8496557578166944,0.0,0.5,1.0,0.5593837205746461,0.0,0.08572079113954954,0.20670000000000055
1898,mp-7798,Mg4Ge4N8,MgGeN2,0.0,0.3774108313914286,1.0,0.8888888888888888,0.0,0.11229446224152252,0.0,0.02555514240781296,2.6376
1906,mp-7826,Hg3O3,HgO,1.0,0.5050433781914345,0.0,0.5,0.0,0.29945465124580567,0.0,0.004342699436311312,1.3417
1910,mp-7844,Mg6As4,Mg3As2,1.0,0.8577215736031417,0.0,0.0,0.0,0.2885763387245324,0.0,0.11232997139637488,1.3194999999999997
1933,mp-7913,Be4Si4N8,BeSiN2,1.0,0.8642218363502663,1.0,0.8888888888888888,1.0,0.6694739736286391,1.0,0.8854717965573315,5.165799999999999
1934,mp-7914,Na1Sc1O2,NaScO2,1.0,0.5695867997634012,0.0,0.0,0.0,0.2887796978434692,0.0,0.0005479013675476515,3.9929
1977,mp-8016,Al2Cu2Se4,AlCuSe2,0.0,0.3383396230986526,1.0,0.9594594594594594,1.0,0.6050133059470317,1.0,0.9674507493092921,0.8932000000000002
1978,mp-8017,Al2Cu2Te4,AlCuTe2,1.0,0.5363312786473154,0.0,0.5,0.0,0.46579257823241477,0.0,0.012956815639391998,1.6873000000000005
1980,mp-8039,Al1F3,AlF3,1.0,0.9069195161698116,0.0,0.01858736059479554,0.0,0.3500615445322742,0.0,0.0032737694160722875,7.6926000000000005
1993,mp-8085,Mg6P4,Mg3P2,1.0,0.6741963052488839,0.0,0.0,0.0,0.23895698320732683,0.0,0.17982052250859384,1.5587999999999997
1996,mp-8110,Al2B2O6,AlBO3,1.0,0.6881159310255862,0.0,0.0,0.0,0.2985657801089555,0.0,0.012204989799975573,5.8626000000000005
2019,mp-8184,Li4Zn2Ge2O8,Li2ZnGeO4,0.0,0.06604569613236687,1.0,0.8888888888888888,0.0,0.06549054067289506,0.0,0.03037852962594871,3.1241000000000003
2046,mp-8234,Ba2Te6,BaTe3,0.0,0.0025213682228865946,0.0,0.0,0.0,0.4608238095238095,1.0,0.984939133326438,0.8414999999999999
2077,mp-8311,Si3Ni1P4,Si3NiP4,1.0,0.6547007806827357,1.0,0.9594594594594594,0.0,0.4698821254532603,1.0,0.9867668340475108,0.3369
2089,mp-8352,Si2O4,SiO2,1.0,0.6283818398542907,0.0,0.01858736059479554,0.0,0.22508791984488113,0.0,0.006853791181783584,5.4671
2102,mp-8389,Na12Zn2S8,Na6ZnS4,0.0,0.032208830648954405,1.0,1.0,0.0,0.011801897762295113,0.0,0.0002976060197027175,2.1583
2156,mp-8612,Sb2Te1Se2,Sb2TeSe2,1.0,0.5395108397641649,0.0,0.5,0.0,0.4679812026519323,0.0,0.013230772170481417,0.4808999999999992
2168,mp-8645,Ge1Te7As4,GeTe7As4,0.0,0.4528375868140235,0.0,0.5,1.0,0.5112643199278808,0.0,0.0065790293080890995,0.6219000000000001
2224,mp-8860,Na3As1,Na3As,0.0,0.02381031485948599,1.0,0.9594594594594594,0.0,0.3338743983713537,0.0,0.48461249036234855,0.11660000000000004
2253,mp-8936,Sn2Se2,SnSe,0.0,0.13711858922194572,1.0,0.9594594594594594,0.0,0.3410752688172043,0.0,0.1608430286636597,1.6171
2254,mp-8938,Si6Mo3,Si2Mo,0.0,0.44001002652694815,0.0,0.0,1.0,0.6165839904996925,0.0,0.1718511900578649,0.21669999999999945
2255,mp-8939,Si6W3,Si2W,1.0,0.733433351644141,0.0,0.0,1.0,0.5444848670797598,0.0,0.2844095206415305,0.16249999999999964
2286,mp-9008,Rb2Te2Au2,RbTeAu,0.0,0.03228704835483174,0.0,0.0,1.0,0.5551341543513957,1.0,0.8147675705681623,1.1069000000000002
2356,mp-9252,Hg3S3,HgS,1.0,0.7568598658719646,0.0,0.5,0.0,0.3778932477370337,0.0,0.005114911614797816,1.7037999999999998
2367,mp-9274,Rb3Sb2Au3,Rb3Sb2Au3,0.0,0.06380963667083593,0.0,0.01858736059479554,1.0,0.5672619047619047,1.0,0.8806894350510245,1.4026999999999998
2411,mp-9410,C12N16,C3N4,1.0,0.837122143969948,0.0,0.0,0.0,0.45,1.0,0.7462358567642685,3.8089000000000013
2443,mp-9519,Ag1C1N1,AgCN,1.0,0.7774712837193769,0.0,0.01858736059479554,0.0,0.3868343355383026,0.0,0.005170822896498981,3.8023
2445,mp-9538,Ag6As2S8,Ag3AsS4,0.0,0.07508399230043797,0.0,0.5,0.0,0.30383615946037673,1.0,0.8056566224082634,0.35760000000000014
