,oqmd_bg,oqmd_sg,oqmd_icsd
9170,,,
9171,,,
9172,,,
9173,0.924,11.0,10066.0
9174,1.765,130.0,4325.0
9175,1.298,14.0,10109.0
9176,,,
9177,,,
9178,,,
9179,,,
9180,,,
9181,,,
9182,,,
9183,4.038,188.0,10380.0
9184,4.029,188.0,10381.0
9185,,,
9186,3.5189999999999997,158.0,10383.0
9187,3.335,9.0,10384.0
9188,2.637,12.0,10393.0
9189,1.074,2.0,10452.0
9190,,,
9191,,,
9192,,,
9193,,,
9194,,,
9195,3.2110000000000003,148.0,14190.0
9196,2.306,160.0,14200.0
9197,,,
9198,,,
9199,2.918,15.0,15578.0
9200,1.849,62.0,15726.0
9201,2.0909999999999997,12.0,15926.0
9202,,,
9203,2.285,62.0,16241.0
9204,,,
9205,,,
9206,4.931,62.0,16409.0
9207,0.878,14.0,16456.0
9208,2.315,62.0,1030.0
9209,,,
9210,,,
9211,,,
9212,,,
9213,2.877,60.0,15857.0
9214,,,
9215,1.5330000000000001,225.0,6037.0
9216,,,
9217,,,
9218,,,
9219,,,
9220,,,
9221,,,
9222,,,
9223,,,
9224,0.981,5.0,21067.0
9225,0.457,15.0,22143.0
9226,,,
9227,1.069,95.0,22313.0
9228,1.187,62.0,23288.0
9229,2.6069999999999998,62.0,23416.0
9230,,,
9231,3.265,15.0,23803.0
9232,2.667,12.0,23878.0
9233,,,
9234,3.2880000000000003,15.0,16870.0
9235,,,
9236,2.34,2.0,24370.0
9237,3.255,194.0,24390.0
9238,3.8960000000000004,194.0,24391.0
9239,2.526,62.0,24392.0
9240,,,
9241,2.299,62.0,25365.0
9242,2.267,62.0,1084.0
9243,,,
9244,2.477,2.0,16121.0
9245,1.588,15.0,26415.0
9246,,,
9247,0.595,1.0,26565.0
9248,1.5519999999999998,59.0,16013.0
9249,,,
9250,,,
9251,2.541,62.0,27979.0
9252,2.551,5.0,28126.0
9253,1.824,14.0,28496.0
9254,6.225,205.0,28899.0
9255,,,
9256,,,
9257,2.354,60.0,22261.0
9258,,,
9259,,,
9260,,,
9261,5.881,15.0,30432.0
9262,,,
9263,,,
9264,5.821000000000001,60.0,30546.0
9265,2.8560000000000003,62.0,30658.0
9266,,,
9267,,,
9268,,,
9269,3.76,82.0,31359.0
9270,,,
9271,3.4330000000000003,14.0,31026.0
9272,4.359,55.0,32744.0
9273,1.775,14.0,2488.0
9274,,,
9275,1.25,140.0,35264.0
9276,,,
9277,0.938,14.0,35342.0
9278,0.5589999999999999,13.0,35377.0
9279,1.178,14.0,35412.0
9280,,,
9281,,,
9282,3.062,160.0,36334.0
9283,2.319,14.0,36368.0
9284,1.7630000000000001,14.0,36370.0
9285,,,
9286,1.466,14.0,37017.0
9287,3.904,58.0,37071.0
9288,3.972,2.0,37118.0
9289,3.013,15.0,37136.0
9290,4.71,15.0,37137.0
9291,3.553,176.0,37161.0
9292,4.19,176.0,37162.0
9293,,,
9294,,,
9295,,,
9296,,,
9297,1.527,225.0,38105.0
9298,0.39399999999999996,19.0,38317.0
9299,5.558,4.0,33241.0
9300,2.772,58.0,33279.0
9301,2.162,12.0,30880.0
9302,2.6710000000000003,12.0,30978.0
9303,6.66,14.0,39252.0
9304,,,
9305,,,
9306,,,
9307,4.588,14.0,39478.0
9308,1.229,1.0,39530.0
9309,1.162,1.0,39531.0
9310,,,
9311,,,
9312,,,
9313,3.489,62.0,36653.0
9314,1.6,62.0,36658.0
9315,1.08,1.0,39820.0
9316,1.62,164.0,39822.0
9317,,,
9318,,,
9319,,,
9320,,,
9321,,,
9322,2.0909999999999997,19.0,31705.0
9323,0.474,8.0,31877.0
9324,3.846,167.0,36023.0
9325,1.56,63.0,40161.0
9326,4.9910000000000005,113.0,39122.0
9327,,,
9328,,,
9329,0.9009999999999999,19.0,60087.0
9330,,,
9331,,,
9332,,,
9333,0.49200000000000005,62.0,60126.0
9334,,,
9335,,,
9336,2.617,166.0,2510.0
9337,,,
9338,,,
9339,,,
9340,,,
9341,,,
9342,,,
9343,3.154,14.0,60945.0
9344,2.87,225.0,60959.0
9345,,,
9346,,,
9347,1.496,88.0,62068.0
9348,,,
9349,0.7709999999999999,2.0,62538.0
9350,,,
9351,4.165,14.0,62232.0
9352,2.169,2.0,62243.0
9353,,,
9354,,,
9355,1.4,62.0,63522.0
9356,0.885,2.0,63129.0
9357,2.7289999999999996,59.0,64677.0
9358,,,
9359,,,
9360,,,
9361,,,
9362,,,
9363,1.84,1.0,80082.0
9364,0.9179999999999999,15.0,16797.0
9365,,,
9366,,,
9367,,,
9368,,,
9369,,,
9370,,,
9371,0.612,148.0,63303.0
9372,1.216,62.0,40391.0
9373,,,
9374,4.325,36.0,40219.0
9375,,,
9376,,,
9377,,,
9378,,,
9379,,,
9380,,,
9381,3.983,148.0,65712.0
9382,1.037,14.0,66026.0
9383,2.888,167.0,67091.0
9384,,,
9385,,,
9386,1.591,15.0,69056.0
9387,4.559,167.0,69763.0
9388,3.3339999999999996,8.0,39490.0
9389,4.175,19.0,166167.0
9390,3.648,19.0,69641.0
9391,4.306,167.0,69649.0
9392,2.861,13.0,69652.0
9393,,,
9394,1.715,11.0,67502.0
9395,1.653,9.0,67565.0
9396,,,
9397,4.433,148.0,66820.0
9398,0.435,166.0,68113.0
9399,,,
9400,,,
9401,5.41,2.0,71446.0
9402,,,
9403,,,
9404,,,
9405,,,
9406,,,
9407,,,
9408,,,
9409,,,
9410,,,
9411,,,
9412,,,
9413,2.559,164.0,72809.0
9414,1.206,15.0,69749.0
9415,2.855,62.0,71849.0
9416,1.7109999999999999,14.0,72975.0
9417,,,
9418,,,
9419,1.125,2.0,73190.0
9420,2.3280000000000003,2.0,73300.0
9421,,,
9422,1.445,14.0,73818.0
9423,0.444,2.0,199.0
9424,,,
9425,,,
9426,,,
9427,,,
9428,1.295,62.0,78175.0
9429,,,
9430,,,
9431,,,
9432,,,
9433,4.556,148.0,79303.0
9434,5.263999999999999,148.0,79304.0
9435,,,
9436,3.877,182.0,79704.0
9437,0.972,12.0,79811.0
9438,,,
9439,1.936,206.0,78849.0
9440,4.4510000000000005,166.0,74178.0
9441,4.492,167.0,72314.0
9442,0.182,164.0,78785.0
9443,,,
9444,6.142,15.0,80114.0
9445,,,
9446,3.511,62.0,80816.0
9447,0.28800000000000003,55.0,80881.0
9448,2.5380000000000003,57.0,81537.0
9449,2.515,173.0,81231.0
9450,,,
9451,,,
9452,,,
9453,,,
9454,2.363,58.0,84715.0
9455,2.377,58.0,84716.0
9456,0.39399999999999996,62.0,84723.0
9457,1.808,62.0,85061.0
9458,3.0869999999999997,2.0,85439.0
9459,,,
9460,,,
9461,0.978,2.0,26256.0
9462,,,
9463,2.3080000000000003,123.0,81870.0
9464,6.131,15.0,86289.0
9465,2.641,14.0,100088.0
9466,3.0180000000000002,14.0,100693.0
9467,0.528,12.0,100830.0
9468,,,
9469,4.402,62.0,200252.0
9470,6.595,19.0,200316.0
9471,,,
9472,,,
9473,,,
9474,1.561,194.0,201057.0
9475,,,
9476,,,
9477,0.821,2.0,201436.0
9478,4.423,167.0,201935.0
9479,,,
9480,1.135,2.0,202821.0
9481,,,
9482,,,
9483,2.329,15.0,202983.0
9484,,,
9485,,,
9486,,,
9487,,,
9488,2.915,14.0,300169.0
9489,2.2319999999999998,14.0,300170.0
9490,1.6969999999999998,14.0,300171.0
9491,,,
9492,,,
9493,,,
9494,,,
9495,1.9709999999999999,62.0,300231.0
9496,1.034,194.0,401209.0
9497,2.035,62.0,401350.0
9498,1.062,12.0,402033.0
9499,0.7070000000000001,64.0,402177.0
9500,4.601,14.0,402191.0
9501,,,
9502,,,
9503,,,
9504,,,
9505,1.129,167.0,201966.0
9506,,,
9507,,,
9508,0.943,9.0,26212.0
9509,0.376,194.0,400598.0
9510,,,
9511,,,
9512,,,
9513,,,
9514,,,
9515,,,
9516,,,
9517,,,
9518,,,
9519,,,
9520,1.156,2.0,407220.0
9521,0.787,12.0,62690.0
9522,2.128,15.0,408052.0
9523,1.159,12.0,408505.0
9524,2.445,2.0,23843.0
9525,,,
9526,,,
9527,2.638,2.0,407797.0
9528,0.89,63.0,300150.0
9529,8.218,194.0,410385.0
9530,0.649,15.0,410743.0
9531,,,
9532,,,
9533,0.172,12.0,40821.0
9534,,,
9535,1.197,12.0,40850.0
9536,4.754,2.0,40925.0
9537,,,
9538,0.41600000000000004,166.0,20385.0
9539,0.233,116.0,42909.0
9540,,,
9541,,,
9542,,,
9543,2.714,82.0,280028.0
9544,,,
9545,,,
9546,,,
9547,1.703,14.0,410863.0
9548,2.636,2.0,410947.0
9549,,,
9550,,,
9551,,,
9552,,,
9553,,,
9554,3.008,186.0,281176.0
9555,,,
9556,5.276,206.0,76422.0
9557,2.767,14.0,87794.0
9558,2.283,166.0,87795.0
9559,,,
9560,1.66,82.0,87889.0
9561,,,
9562,,,
9563,,,
9564,,,
9565,,,
9566,3.3960000000000004,82.0,88970.0
9567,,,
9568,1.6480000000000001,2.0,76860.0
9569,0.34299999999999997,160.0,15636.0
9570,,,
9571,,,
9572,2.0340000000000003,5.0,280270.0
9573,,,
9574,,,
9575,,,
9576,,,
9577,,,
9578,,,
9579,,,
9580,,,
9581,3.562,12.0,411341.0
9582,,,
9583,,,
9584,5.3420000000000005,190.0,89522.0
9585,1.811,14.0,89580.0
9586,,,
9587,,,
9588,,,
9589,,,
9590,,,
9591,,,
9592,,,
9593,2.126,62.0,26484.0
9594,,,
9595,,,
9596,,,
9597,,,
9598,,,
9599,1.331,2.0,411467.0
9600,,,
9601,,,
9602,,,
9603,5.202999999999999,87.0,411856.0
9604,2.897,205.0,412003.0
9605,,,
9606,,,
9607,,,
9608,,,
9609,4.223,14.0,56382.0
9610,,,
9611,,,
9612,,,
9613,,,
9614,3.4530000000000003,221.0,29003.0
9615,,,
9616,2.316,4.0,280914.0
9617,3.333,4.0,280951.0
9618,0.498,14.0,281028.0
9619,,,
9620,,,
9621,,,
9622,2.853,15.0,88690.0
9623,,,
9624,3.855,15.0,412558.0
9625,1.002,2.0,412581.0
9626,3.054,13.0,92616.0
9627,,,
9628,,,
9629,,,
9630,3.575,15.0,14247.0
9631,1.626,62.0,93580.0
9632,,,
9633,1.246,63.0,93684.0
9634,2.843,36.0,93878.0
9635,,,
9636,1.079,12.0,94402.0
9637,0.705,9.0,95120.0
9638,0.943,9.0,95121.0
9639,0.373,51.0,164175.0
9640,,,
9641,,,
9642,6.425,14.0,409667.0
9643,,,
9644,1.375,14.0,4055.0
9645,,,
9646,,,
9647,,,
9648,6.125,2.0,96665.0
9649,,,
9650,,,
9651,,,
9652,,,
9653,,,
9654,,,
9655,,,
9656,,,
9657,0.752,26.0,95926.0
9658,2.3,129.0,96346.0
9659,,,
9660,3.986,15.0,56297.0
9661,,,
9662,0.6659999999999999,2.0,6097.0
9663,0.209,119.0,102867.0
9664,0.919,142.0,104614.0
9665,1.128,55.0,97050.0
9666,,,
9667,,,
9668,,,
9669,0.624,33.0,413429.0
9670,2.4419999999999997,206.0,98140.0
9671,,,
9672,2.231,14.0,35293.0
9673,7.999,11.0,40177.0
9674,,,
9675,,,
9676,1.276,14.0,2718.0
9677,5.1610000000000005,15.0,62046.0
9678,,,
9679,1.429,12.0,250174.0
9680,,,
9681,1.248,63.0,413675.0
9682,3.094,2.0,414063.0
9683,0.518,14.0,414148.0
9684,3.053,15.0,413660.0
9685,3.218,15.0,413657.0
9686,1.141,2.0,412895.0
9687,,,
9688,2.503,63.0,409766.0
9689,,,
9690,1.306,9.0,413597.0
9691,,,
9692,,,
9693,,,
9694,,,
9695,,,
9696,,,
9697,,,
9698,1.0979999999999999,14.0,2056.0
9699,,,
9700,,,
9701,,,
9702,,,
9703,,,
9704,,,
9705,,,
9706,,,
9707,,,
9708,,,
9709,1.778,14.0,74838.0
9710,,,
9711,1.046,14.0,74846.0
9712,1.4980000000000002,2.0,100125.0
9713,1.3459999999999999,10.0,59667.0
9714,,,
9715,,,
9716,,,
9717,,,
9718,,,
9719,3.133,15.0,170699.0
9720,,,
9721,,,
9722,,,
9723,,,
9724,,,
9725,0.627,62.0,415748.0
9726,1.694,62.0,10072.0
9727,,,
9728,4.322,57.0,172202.0
9729,0.255,62.0,172604.0
9730,,,
9731,3.6519999999999997,15.0,10123.0
9732,0.6629999999999999,167.0,33645.0
9733,2.314,91.0,166486.0
9734,2.12,14.0,2304.0
9735,,,
9736,,,
9737,,,
9738,,,
9739,2.396,63.0,37086.0
9740,,,
9741,,,
9742,,,
9743,2.655,147.0,66098.0
9744,1.861,166.0,151468.0
9745,1.735,62.0,152555.0
9746,,,
9747,1.6569999999999998,14.0,15238.0
9748,0.93,12.0,153456.0
9749,,,
9750,,,
9751,5.047,166.0,414584.0
9752,1.5430000000000001,62.0,154528.0
9753,5.079,14.0,27728.0
9754,3.4389999999999996,146.0,154813.0
9755,,,
9756,,,
9757,,,
9758,,,
9759,,,
9760,1.7480000000000002,15.0,42387.0
9761,,,
9762,,,
9763,,,
9764,,,
9765,,,
9766,5.933,14.0,159554.0
9767,1.212,62.0,16298.0
9768,,,
9769,1.936,173.0,417316.0
9770,,,
9771,,,
9772,,,
9773,,,
9774,2.2969999999999997,148.0,163595.0
9775,,,
9776,,,
9777,3.237,82.0,249202.0
9778,2.1519999999999997,82.0,249203.0
9779,,,
9780,5.459,225.0,245367.0
9781,,,
9782,3.718,62.0,2748.0
9783,,,
9784,,,
9785,,,
9786,1.879,62.0,246202.0
9787,0.621,139.0,412833.0
9788,,,
9789,1.819,82.0,240722.0
9790,,,
9791,3.0980000000000003,12.0,416231.0
9792,,,
9793,,,
9794,,,
9795,,,
9796,8.634,14.0,260011.0
9797,2.693,12.0,260739.0
9798,,,
9799,3.0469999999999997,2.0,4362.0
9800,,,
9801,0.324,123.0,88673.0
9802,3.0189999999999997,5.0,161500.0
9803,,,
9804,,,
9805,3.458,160.0,245427.0
9806,1.757,149.0,23543.0
9807,2.239,148.0,59175.0
9808,4.091,160.0,280617.0
9809,0.835,11.0,249504.0
9810,2.673,12.0,154357.0
9811,0.44799999999999995,13.0,170548.0
9812,3.094,63.0,200962.0
9813,1.355,166.0,418524.0
9814,3.4810000000000003,194.0,161831.0
9815,1.558,2.0,200533.0
9816,1.485,123.0,92399.0
9817,,,
9818,2.588,12.0,153122.0
9819,5.212000000000001,12.0,245690.0
9820,0.981,31.0,20624.0
9821,2.925,55.0,20504.0
9822,,,
9823,2.86,160.0,245418.0
9824,3.717,194.0,91897.0
9825,2.167,7.0,200680.0
9826,2.178,225.0,68612.0
9827,0.948,191.0,32001.0
9828,5.004,98.0,170510.0
9829,1.3730000000000002,123.0,92425.0
9830,,,
9831,0.322,225.0,155551.0
9832,6.223,2.0,16972.0
9833,5.197,216.0,2456.0
9834,2.349,121.0,245435.0
9835,,,
9836,0.603,123.0,55536.0
9837,0.255999999999999,225.0,109254.0
9838,0.5489999999999999,12.0,155847.0
9839,0.215,64.0,60619.0
9840,1.676,123.0,92423.0
9841,2.72,141.0,100733.0
9842,5.653,186.0,279582.0
9843,0.215,148.0,245292.0
9844,,,
9845,1.46,129.0,163780.0
9846,1.879,161.0,246425.0
9847,0.45,12.0,155506.0
9848,6.914,20.0,161821.0
9849,1.63,123.0,92408.0
9850,0.9640000000000001,12.0,155507.0
9851,4.8260000000000005,216.0,33567.0
9852,3.821,141.0,155920.0
9853,3.323,65.0,20503.0
9854,1.4140000000000001,123.0,92400.0
9855,,,
9856,0.218,221.0,76967.0
9857,4.835,215.0,245388.0
9858,1.683,123.0,92431.0
9859,3.516,59.0,170774.0
9860,1.016,5.0,418088.0
9861,2.591,215.0,245429.0
9862,2.134,12.0,80900.0
9863,1.6219999999999999,123.0,92421.0
9864,4.691,160.0,27138.0
9865,4.071000000000001,121.0,245409.0
9866,2.858,166.0,40267.0
9867,1.594,123.0,92420.0
9868,1.4269999999999998,123.0,92419.0
9869,5.499,216.0,33562.0
9870,3.282,82.0,245425.0
9871,1.443,123.0,92424.0
9872,1.266,107.0,201358.0
9873,0.212,12.0,415955.0
9874,,,
9875,5.707000000000001,216.0,33566.0
9876,3.2319999999999998,146.0,37133.0
9877,,,
9878,1.557,129.0,154591.0
9879,6.268,122.0,162660.0
9880,1.64,36.0,416749.0
9881,2.648,12.0,154356.0
9882,2.251,12.0,74973.0
9883,4.276,164.0,245332.0
9884,2.181,12.0,154354.0
9885,0.991000000000001,227.0,109301.0
9886,1.719,221.0,27047.0
9887,,,
9888,3.6660000000000004,5.0,161498.0
9889,5.7989999999999995,160.0,9519.0
9890,1.915,15.0,415306.0
9891,1.574,123.0,92403.0
9892,3.533,63.0,84636.0
9893,4.003,164.0,96200.0
9894,3.123,148.0,33546.0
9895,,,
9896,5.902,20.0,161820.0
9897,2.431,63.0,171239.0
9898,2.734,12.0,30060.0
9899,,,
9900,,,
9901,3.161,225.0,24983.0
9902,5.294,63.0,70035.0
9903,,,
9904,1.265,139.0,249687.0
9905,1.52,123.0,92406.0
9906,,,
9907,,,
9908,1.07,139.0,249688.0
9909,2.9619999999999997,42.0,28106.0
9910,1.432,123.0,92426.0
9911,6.981,8.0,245400.0
9912,1.2770000000000001,123.0,92416.0
9913,,,
9914,0.784,129.0,163779.0
9915,2.4290000000000003,63.0,162802.0
9916,,,
9917,1.3980000000000001,123.0,92402.0
9918,2.95,149.0,73613.0
9919,3.634,194.0,162607.0
9920,1.545,123.0,92407.0
9921,1.584,12.0,96556.0
9922,0.872,5.0,36255.0
9923,1.405,166.0,418526.0
9924,,,
9925,3.407,121.0,245420.0
9926,1.18,221.0,158759.0
9927,1.041,5.0,416669.0
9928,1.354,123.0,92413.0
9929,1.819,38.0,419130.0
9930,,,
9931,1.45,12.0,66006.0
9932,3.0980000000000003,146.0,245437.0
9933,6.9639999999999995,5.0,245405.0
9934,2.947,122.0,157953.0
9935,0.44100000000000106,123.0,88674.0
9936,2.928,14.0,59291.0
9937,0.818,99.0,162766.0
9938,,,
9939,,,
9940,,,
9941,0.852,12.0,411138.0
9942,,,
9943,3.115,11.0,280770.0
9944,3.175,225.0,77739.0
9945,5.4670000000000005,160.0,245396.0
9946,,,
9947,1.8,123.0,92437.0
9948,2.72,23.0,245439.0
9949,3.58,225.0,246112.0
9950,1.9169999999999998,29.0,36250.0
9951,5.0569999999999995,8.0,86792.0
9952,5.6370000000000005,216.0,33565.0
9953,2.311,2.0,418858.0
9954,,,
9955,1.5230000000000001,123.0,92410.0
9956,1.405,166.0,418525.0
9957,,,
9958,2.3,8.0,245426.0
9959,4.003,127.0,161595.0
9960,3.812,5.0,161501.0
9961,1.806,149.0,60313.0
9962,,,
9963,,,
9964,1.6480000000000001,123.0,92433.0
9965,,,
9966,2.096,5.0,245444.0
9967,3.477,72.0,409896.0
9968,2.991,63.0,97511.0
9969,1.849,139.0,74889.0
9970,1.5719999999999998,123.0,89618.0
9971,,,
9972,4.351,148.0,153136.0
9973,1.393,139.0,249689.0
9974,1.8940000000000001,63.0,109072.0
9975,1.975,8.0,245443.0
9976,1.409,146.0,162264.0
9977,2.865,166.0,1038.0
9978,0.505,12.0,77699.0
9979,3.536,5.0,245422.0
9980,4.407,216.0,20805.0
9981,3.208,139.0,109090.0
9982,0.735,160.0,245430.0
9983,,,
9984,3.196,215.0,245417.0
9985,,,
9986,,,
9987,2.873,216.0,33568.0
9988,2.944,146.0,69685.0
9989,2.05,18.0,93795.0
9990,1.54,123.0,92432.0
9991,,,
9992,3.103,72.0,391434.0
9993,6.664,121.0,245391.0
9994,0.993,139.0,416137.0
9995,3.137,215.0,245406.0
9996,1.237,123.0,92411.0
9997,,,
9998,2.9810000000000003,161.0,171708.0
9999,1.4480000000000002,123.0,92404.0
10000,0.897,139.0,411148.0
10001,2.198,14.0,153001.0
10002,2.701,12.0,99805.0
10003,,,
10004,4.476,166.0,60585.0
10005,2.408,63.0,162803.0
10006,0.215,67.0,16717.0
10007,3.377,148.0,245457.0
10008,1.4380000000000002,161.0,374.0
10009,2.293,12.0,80901.0
10010,2.7710000000000004,225.0,154150.0
10011,3.234,63.0,97509.0
10012,1.395,12.0,56465.0
10013,1.5190000000000001,123.0,92427.0
10014,2.454,2.0,92852.0
10015,1.105,140.0,411137.0
10016,1.946,129.0,96758.0
10017,3.052,166.0,65470.0
10018,2.912,63.0,97510.0
10019,2.083,160.0,245407.0
10020,,,
10021,2.5810000000000004,167.0,169694.0
10022,1.6280000000000001,123.0,92405.0
10023,,,
10024,4.045,5.0,161499.0
10025,,,
10026,1.915,160.0,97995.0
10027,1.7409999999999999,123.0,92435.0
10028,3.3989999999999996,63.0,79532.0
10029,1.681,123.0,92430.0
10030,2.8569999999999998,166.0,67395.0
10031,3.397,146.0,245416.0
10032,0.96,139.0,411149.0
10033,1.9569999999999999,81.0,245440.0
10034,1.452,123.0,92417.0
10035,3.55,11.0,84635.0
10036,1.433,123.0,92398.0
10037,1.318,123.0,92412.0
10038,1.374,123.0,92418.0
10039,1.565,123.0,82378.0
10040,1.849,38.0,419129.0
10041,3.26,12.0,172403.0
10042,1.976,164.0,413342.0
10043,3.0860000000000003,194.0,27336.0
10044,1.255,63.0,15097.0
10045,,,
10046,,,
10047,2.766,8.0,411212.0
10048,3.03,152.0,41493.0
10049,0.825,164.0,96970.0
10050,,,
10051,4.355,7.0,75668.0
10052,3.662,63.0,63518.0
10053,4.62,15.0,73365.0
10054,,,
10055,,,
10056,,,
10057,2.701,2.0,150447.0
10058,2.07,225.0,4403.0
10059,,,
10060,,,
10061,,,
10062,,,
10063,,,
10064,,,
10065,,,
10066,3.905,167.0,97956.0
10067,0.621,15.0,82425.0
10068,,,
10069,,,
10070,4.004,206.0,96205.0
10071,1.3019999999999998,34.0,82144.0
10072,,,
10073,,,
10074,,,
10075,,,
10076,,,
10077,1.023,2.0,202886.0
10078,,,
10079,3.27,15.0,68249.0
10080,,,
10081,,,
10082,,,
10083,3.957,14.0,419616.0
10084,,,
10085,,,
10086,3.2060000000000004,12.0,78326.0
10087,,,
10088,,,
10089,3.589,12.0,38011.0
10090,,,
10091,1.915,14.0,154372.0
10092,3.22,13.0,109191.0
10093,2.4330000000000003,2.0,414189.0
10094,,,
10095,2.006,74.0,75456.0
10096,,,
10097,1.8869999999999998,5.0,171758.0
10098,2.053,14.0,281168.0
10099,1.6230000000000002,14.0,245999.0
10100,2.377,61.0,124.0
10101,,,
10102,,,
10103,,,
10104,,,
10105,,,
10106,0.514,14.0,93485.0
10107,0.667,14.0,72395.0
10108,,,
10109,,,
10110,6.397,63.0,245963.0
10111,2.977,64.0,400338.0
10112,,,
10113,,,
10114,,,
10115,,,
10116,1.2229999999999999,62.0,416222.0
10117,,,
10118,,,
10119,,,
10120,,,
10121,,,
10122,,,
10123,,,
10124,,,
10125,6.01,166.0,22504.0
10126,,,
10127,,,
10128,,,
10129,6.689,15.0,56847.0
10130,3.5189999999999997,148.0,21015.0
10131,,,
10132,3.931,12.0,160450.0
10133,,,
10134,,,
10135,4.625,2.0,93389.0
10136,,,
10137,,,
10138,1.38,22.0,20926.0
10139,,,
10140,,,
10141,6.105,2.0,200543.0
10142,,,
10143,2.895,14.0,245616.0
10144,0.721,12.0,172782.0
10145,4.19,62.0,418533.0
10146,,,
10147,,,
10148,4.078,15.0,662.0
10149,,,
10150,2.388,14.0,82352.0
10151,,,
10152,,,
10153,3.122,227.0,162005.0
10154,,,
10155,4.048,2.0,281393.0
10156,,,
10157,6.024,33.0,75649.0
10158,,,
10159,,,
10160,,,
10161,,,
10162,,,
10163,,,
10164,0.816,31.0,152753.0
10165,,,
10166,3.0869999999999997,113.0,280011.0
10167,3.736,15.0,23342.0
10168,,,
10169,,,
10170,,,
10171,3.176,129.0,411087.0
10172,1.8,55.0,281038.0
10173,1.694,19.0,152803.0
10174,1.7280000000000002,12.0,94460.0
10175,,,
10176,1.518,12.0,71760.0
10177,,,
10178,1.636,14.0,41177.0
10179,,,
10180,0.484,14.0,69679.0
10181,,,
10182,,,
10183,4.115,4.0,68000.0
10184,2.67,150.0,250124.0
10185,3.406,14.0,260278.0
10186,1.54,139.0,33525.0
10187,5.3839999999999995,4.0,39559.0
10188,,,
10189,1.194,11.0,412277.0
10190,2.5469999999999997,165.0,28020.0
10191,,,
10192,1.854,173.0,155075.0
10193,6.071000000000001,82.0,75647.0
10194,,,
10195,,,
10196,3.2439999999999998,148.0,61788.0
10197,,,
10198,6.273,20.0,2319.0
10199,,,
10200,,,
10201,5.007,26.0,95960.0
10202,2.24,225.0,15773.0
10203,5.367000000000001,2.0,84710.0
10204,0.591,66.0,69854.0
10205,,,
10206,5.784,140.0,171740.0
10207,,,
10208,,,
10209,2.83,14.0,412469.0
10210,,,
10211,,,
10212,1.8519999999999999,14.0,82954.0
10213,,,
10214,,,
10215,3.103,55.0,79423.0
10216,,,
10217,,,
10218,2.447,182.0,73614.0
10219,0.544,221.0,30612.0
10220,4.864,218.0,87987.0
10221,3.8510000000000004,44.0,154363.0
10222,,,
10223,3.676,14.0,419251.0
10224,,,
10225,,,
10226,2.767,148.0,157608.0
10227,,,
10228,,,
10229,2.838,2.0,59736.0
10230,2.781,15.0,419507.0
10231,2.947,15.0,172984.0
10232,,,
10233,0.8,63.0,413289.0
10234,2.245,15.0,109946.0
10235,4.61,40.0,171421.0
10236,,,
10237,2.87,129.0,411088.0
10238,3.19,2.0,260176.0
10239,,,
10240,2.267,225.0,22199.0
10241,,,
10242,,,
10243,,,
10244,,,
10245,,,
10246,5.063,14.0,342.0
10247,,,
10248,,,
10249,,,
10250,0.552,62.0,162209.0
10251,,,
10252,,,
10253,,,
10254,2.738,12.0,41056.0
10255,,,
10256,,,
10257,,,
10258,,,
10259,,,
10260,,,
10261,,,
10262,,,
10263,,,
10264,2.09,176.0,73201.0
10265,0.5429999999999999,166.0,166490.0
10266,,,
10267,,,
10268,6.031000000000001,14.0,72520.0
10269,,,
10270,0.958,15.0,415239.0
10271,,,
10272,,,
10273,,,
10274,3.722,2.0,171374.0
10275,,,
10276,,,
10277,,,
10278,,,
10279,,,
10280,,,
10281,1.432,14.0,415483.0
10282,4.753,40.0,171423.0
10283,1.7790000000000001,14.0,85796.0
10284,,,
10285,1.091,227.0,109300.0
10286,,,
10287,,,
10288,2.378,36.0,280249.0
10289,,,
10290,,,
10291,,,
10292,2.434,2.0,410941.0
10293,5.813,14.0,22026.0
10294,,,
10295,,,
10296,,,
10297,,,
10298,4.381,15.0,12117.0
10299,5.021,33.0,98564.0
10300,,,
10301,,,
10302,,,
10303,2.372,15.0,391258.0
10304,,,
10305,1.794,54.0,170551.0
10306,,,
10307,,,
10308,,,
10309,0.40399999999999997,2.0,37027.0
10310,0.509,85.0,72396.0
10311,,,
10312,,,
10313,,,
10314,1.1909999999999998,2.0,75429.0
10315,,,
10316,,,
10317,,,
10318,,,
10319,,,
10320,2.023,13.0,33953.0
10321,,,
10322,,,
10323,,,
10324,,,
10325,0.386,36.0,65252.0
10326,,,
10327,,,
10328,,,
10329,5.4079999999999995,36.0,16098.0
10330,,,
10331,,,
10332,3.593,186.0,150328.0
10333,,,
10334,,,
10335,,,
10336,,,
10337,6.115,12.0,173735.0
10338,,,
10339,2.4290000000000003,12.0,419124.0
10340,2.772,82.0,249656.0
10341,,,
10342,2.0340000000000003,12.0,171328.0
10343,,,
10344,,,
10345,6.166,15.0,20638.0
10346,,,
10347,1.922,74.0,72289.0
10348,,,
10349,,,
10350,,,
10351,0.8240000000000001,14.0,71455.0
10352,4.329,62.0,109074.0
10353,,,
10354,6.002000000000001,4.0,171710.0
10355,,,
10356,,,
10357,,,
10358,1.726,2.0,83374.0
10359,,,
10360,,,
10361,2.456,151.0,30590.0
10362,5.646,120.0,170517.0
10363,,,
10364,2.333,36.0,82256.0
10365,,,
10366,,,
10367,1.619,173.0,155944.0
