,material_id,full_formula,pretty_formula,LOG ,LOG Prob,DT ,DT Prob,RF ,RF Prob,GB ,GB Prob
3301,mp-17192,Y2Cu2W4O16,YCu(WO4)2,1.0,0.9814309511134273,1.0,0.8709677419354839,1.0,0.735882291994385,1.0,0.8519171375897931
3303,mp-17194,Er2Cu2W4O16,ErCu(WO4)2,1.0,0.9992278335482586,1.0,0.8709677419354839,1.0,0.7956661406875325,1.0,0.8958303572783373
3304,mp-17207,Tl8Ge2S8,Tl4GeS4,1.0,0.9982699245501329,1.0,0.946236559139785,1.0,0.9459825502212239,1.0,0.9957477015578134
3306,mp-17213,Cs16Sn4O16,Cs4SnO4,1.0,0.9985781353160962,1.0,0.9782608695652174,1.0,0.6256107247082435,1.0,0.7565945404089562
3307,mp-17217,Tl12Ge4Te12,Tl3GeTe3,1.0,0.9992450380747921,1.0,0.7333333333333333,1.0,0.6251562826578752,1.0,0.9233073324890055
3308,mp-17220,Rb12Ta4S16,Rb3TaS4,1.0,0.9861916360147632,1.0,0.7714285714285715,1.0,0.5015476839572406,1.0,0.761078581735386
3310,mp-17228,K4Ni6S8,K2Ni3S4,1.0,0.9714392099027316,1.0,0.7333333333333333,1.0,0.6407880526414138,1.0,0.7426887805293537
3313,mp-17237,Gd6Ru2O14,Gd3RuO7,0.0,0.055992345057909385,1.0,0.8709677419354839,1.0,0.8170328749004809,1.0,0.6845096709809949
3314,mp-17240,Rb1Na3Li12Si4O16,RbNa3Li12(SiO4)4,1.0,0.9997124332188932,1.0,0.896551724137931,1.0,0.6737299855411062,1.0,0.930854254731279
3318,mp-17252,Ba3Cu6Ge3Se12,BaCu2GeSe4,0.0,0.0001970245829656425,1.0,0.9782608695652174,1.0,0.5997638948136053,1.0,0.6731083084742149
3319,mp-17254,Tl8Ga8Se16,TlGaSe2,1.0,0.999988490319826,1.0,0.7333333333333333,1.0,0.8032784605339282,1.0,0.9918838872893173
3323,mp-17264,Ba4V4As4O24,BaVAsO6,1.0,0.9989706408936995,1.0,0.7583333333333333,1.0,0.7085324607738626,1.0,0.9165618284933007
3326,mp-17273,Ba4Ho8Te16,Ba(HoTe2)2,1.0,0.9321381219245126,1.0,0.7333333333333333,1.0,0.8351848239756748,1.0,0.9575476876880058
3327,mp-17275,Sr4Y8O16,SrY2O4,1.0,0.9997700712554917,1.0,0.9468085106382979,1.0,0.8793472281418526,1.0,0.941047952021643
3328,mp-17282,Sr4Th8Se20,SrTh2Se5,1.0,0.9996572884998246,1.0,0.7714285714285715,1.0,0.7985293318535328,1.0,0.9812610714911444
3331,mp-17290,Li4Sb4W4O24,LiSbWO6,1.0,0.986869934101994,1.0,0.7777777777777778,1.0,0.8210915452320914,1.0,0.9304582701458747
3335,mp-17308,Tb8Si8O28,Tb2Si2O7,1.0,0.9999861427353984,1.0,1.0,1.0,0.9080993108738586,1.0,0.9888514221607705
3339,mp-17324,Zr4Sn4S12,ZrSnS3,1.0,0.9999490282785529,1.0,0.696969696969697,1.0,0.8432570999779,1.0,0.9816982512833385
3340,mp-17329,Pr8S16,PrS2,1.0,0.9447792347950739,1.0,0.7583333333333333,1.0,0.6893385487586834,1.0,0.8269096770983135
3341,mp-17335,Er2Ag2W4O16,ErAg(WO4)2,1.0,0.999782587835534,1.0,0.7777777777777778,1.0,0.7519327840925488,1.0,0.9365502027245785
3343,mp-17339,Ba5Ho8Mn4O21,Ba5Ho8Mn4O21,0.0,0.4875055525397874,1.0,0.9782608695652174,1.0,0.8982747543742728,1.0,0.8666199087565395
3344,mp-17341,Ba6Mn2Sb4O18,Ba3MnSb2O9,1.0,0.9632746432177962,1.0,0.9782608695652174,1.0,0.8956230686920391,1.0,0.9745258035707638
3346,mp-17349,Na6In4P6O24,Na3In2(PO4)3,1.0,0.9962292831470023,1.0,0.6231884057971014,1.0,0.7269161755390339,1.0,0.8513847495853731
3347,mp-17350,La8Te4O24,La2TeO6,1.0,0.9259263047026332,1.0,0.7777777777777778,1.0,0.8267608991094838,1.0,0.9152784442933916
3349,mp-17355,Sr6Gd2Rh2O12,Sr3GdRhO6,1.0,0.9992877365164442,1.0,1.0,1.0,0.8130259621444093,1.0,0.9502396698556621
3350,mp-17357,Na4Sm4Si4O16,NaSmSiO4,1.0,0.9995061422298256,1.0,0.7583333333333333,1.0,0.6514558816739074,1.0,0.5870050331717387
3352,mp-17360,Ni4Te6O16,Ni2Te3O8,1.0,0.924846477221991,1.0,0.9468085106382979,1.0,0.9341401797447793,1.0,0.9940313449365573
3353,mp-17361,Cs8W4S16,Cs2WS4,1.0,0.9110984160859776,1.0,0.7714285714285715,1.0,0.7063496467413863,1.0,0.9356559014237124
3355,mp-17363,Ba4Ho8O16,BaHo2O4,1.0,0.999874832057835,1.0,0.9468085106382979,1.0,0.891412357108885,1.0,0.9807879127840281
3357,mp-17366,Ho8Si4S4O16,Ho2SiSO4,1.0,0.9998174104524075,1.0,0.9782608695652174,1.0,0.8427893354366554,1.0,0.9900111465831775
3362,mp-17387,Li4V4As4O20,LiVAsO5,1.0,0.6405869100693673,1.0,0.9574468085106383,1.0,0.664637912848859,1.0,0.5519553956092142
3365,mp-17399,Ba20Sb16,Ba5Sb4,1.0,0.9998662214055098,1.0,0.7333333333333333,1.0,0.5765082985942894,1.0,0.6278197701105017
3366,mp-17400,Ba8Ta4N12,Ba2TaN3,1.0,0.9999988541701108,1.0,0.7583333333333333,1.0,0.8943529058189773,1.0,0.9919413070645987
3368,mp-17404,Y8Si8O28,Y2Si2O7,1.0,0.9999990387661357,1.0,0.9782608695652174,1.0,0.9461143742188703,1.0,0.9840954708592792
3370,mp-17410,Cs4Er12Se20,CsEr3Se5,1.0,0.8841575831193653,1.0,0.7333333333333333,1.0,0.7139764074803621,1.0,0.522595518698087
3371,mp-17412,Ba4Pr8O16,BaPr2O4,1.0,0.999690484522716,1.0,0.9468085106382979,1.0,0.821820392974809,1.0,0.9686903029230419
3372,mp-17418,Sm4Sn4F28,SmSnF7,1.0,0.9995317841023074,1.0,0.7777777777777778,1.0,0.6482285539536429,1.0,0.8924447483281002
3373,mp-17427,Ag2Mo6P4O28,AgMo3(PO7)2,1.0,0.7974170647798646,1.0,0.7777777777777778,1.0,0.6100136341943935,1.0,0.760473129329371
3375,mp-17433,Na2Sr8Sb6O24,NaSr4(SbO4)3,1.0,0.9943130355189164,1.0,0.7777777777777778,1.0,0.913567401746328,1.0,0.976131576510157
3377,mp-17436,Tl4Fe4C12N4O16,TlFeC3NO4,1.0,0.9616669232893027,1.0,0.9468085106382979,1.0,0.9213191114167912,1.0,0.9502125983604832
3378,mp-17438,Na6Ge3F18,Na2GeF6,1.0,0.9994318327583176,1.0,0.875,1.0,0.6475063645886167,1.0,0.8824003228039298
3381,mp-17445,Rb4Ba4Mn4O16,RbBaMnO4,0.0,0.1434212626146607,1.0,0.7583333333333333,1.0,0.7571372820355289,1.0,0.7267023869432528
3385,mp-17458,V4Zn4O14,V2Zn2O7,1.0,0.9830725826690333,1.0,0.8125,1.0,0.8458547683464946,1.0,0.9677059479159087
3386,mp-17470,Ba12Sn8As16,Ba3(SnAs2)2,1.0,0.9997425641493495,1.0,0.7333333333333333,1.0,0.7915235919012086,1.0,0.8077644375984191
3388,mp-17475,Tm2Cu2W4O16,TmCu(WO4)2,1.0,0.9997371591216221,1.0,0.9782608695652174,1.0,0.8500042271226428,1.0,0.9589668054101836
3389,mp-17477,Al4Fe4P4O20,AlFePO5,1.0,0.7259141039094543,1.0,0.9879518072289156,1.0,0.7804401725274684,1.0,0.9123257597838169
3390,mp-17478,Ba8Co4O16,Ba2CoO4,1.0,0.8204980125203035,1.0,0.7583333333333333,1.0,0.8751341110272832,1.0,0.9522123710539837
3392,mp-17481,Mg8Ta4O18,Mg4Ta2O9,1.0,0.9999987628081014,1.0,0.9782608695652174,1.0,0.8848386035393898,1.0,0.9732675279256175
3394,mp-17487,Na4Er4Ge4O16,NaErGeO4,1.0,0.9983594806991807,1.0,0.8709677419354839,1.0,0.8051802950011212,1.0,0.902042918466521
3396,mp-17493,Be6Cd8Si6S2O24,Be3Cd4Si3SO12,1.0,0.8920880316808437,1.0,0.9782608695652174,1.0,0.8289894151520327,1.0,0.5855528730633459
3399,mp-17500,Gd4Pt4F28,GdPtF7,0.0,0.1985496959447402,1.0,0.7777777777777778,1.0,0.5207304943706658,1.0,0.6337446540059533
3400,mp-17501,Ba4Sc8Te16,Ba(ScTe2)2,0.0,0.08628369112459026,1.0,0.7333333333333333,1.0,0.6687098122224338,1.0,0.8888938527758284
3401,mp-17502,Sr4V4P4O24,SrVPO6,1.0,0.995887494292654,1.0,0.7777777777777778,1.0,0.6870378267788615,1.0,0.9684519378865392
3402,mp-17504,Sr12Ge8As16,Sr3(GeAs2)2,1.0,0.9992734804815611,1.0,0.7333333333333333,1.0,0.8677640427173252,1.0,0.9805724523722065
3405,mp-17509,Rb4Na2Cr2C12N12,Rb2NaCr(CN)6,1.0,0.9859080255043907,1.0,1.0,1.0,0.7605958727905489,1.0,0.8689365577622151
3406,mp-17510,Li2Ga2W4O16,LiGa(WO4)2,1.0,0.9989667368915377,1.0,1.0,1.0,0.7844909822882006,1.0,0.9267787163960757
3408,mp-17513,Ba8Tb4Cd6S20,Ba4Tb2Cd3S10,0.0,0.3016184149685024,1.0,0.9468085106382979,1.0,0.837864293359627,1.0,0.6462936435268908
3409,mp-17518,Sr8Ta4N12,Sr2TaN3,1.0,0.9999665393587869,1.0,0.7583333333333333,1.0,0.9161779471886885,1.0,0.9789156888232349
3410,mp-17519,Ba2V4P8O28,BaV2(P2O7)2,1.0,0.9383076859679532,1.0,0.8333333333333334,1.0,0.7863283698901619,1.0,0.8481038449178919
3411,mp-17520,Ba8Cr4O16,Ba2CrO4,1.0,0.9929699272079769,1.0,0.7583333333333333,1.0,0.7396975132376423,1.0,0.7946230402600438
3419,mp-17542,Tl4Mo4P4O24,TlMoPO6,1.0,0.9999660102237894,1.0,0.7583333333333333,1.0,0.6401766776005158,1.0,0.7626445228049584
3420,mp-17544,Ca4Co8O16,Ca(CoO2)2,0.0,0.2567794111146517,1.0,0.9879518072289156,1.0,0.7459152471188538,1.0,0.9184355617138142
3423,mp-17551,Sr4Ni4P8O28,SrNiP2O7,1.0,0.9947385380926613,1.0,0.946236559139785,1.0,0.9151789767030476,1.0,0.8887260552283964
3424,mp-17558,Ca10Ga4As12,Ca5(GaAs3)2,1.0,0.998884399550546,1.0,0.7333333333333333,1.0,0.7804362777591415,1.0,0.8337280942403416
3425,mp-17559,Y8Ti4O20,Y2TiO5,1.0,0.999027310987553,1.0,0.8709677419354839,1.0,0.9037660170178774,1.0,0.9537970308341824
3426,mp-17560,Na8U4O16,Na2UO4,1.0,0.9953628248006214,1.0,1.0,1.0,0.8623389868962199,1.0,0.919863699100876
3428,mp-17562,Sr6Sc2B6O18,Sr3Sc(BO3)3,1.0,0.9999888927831196,1.0,1.0,1.0,0.9609944147907962,1.0,0.9908012796449058
3430,mp-17566,Ba20P16,Ba5P4,1.0,0.9999995839746935,1.0,0.9782608695652174,1.0,0.5961505149439735,1.0,0.9305844332238931
3431,mp-17568,Ag6Sn4Ge6P12,Ag3Sn2(GeP2)3,1.0,0.9969711280219022,1.0,0.7583333333333333,1.0,0.7673927613533345,1.0,0.7330922324798038
3434,mp-17577,Ca12Mn2N10,Ca6MnN5,1.0,0.9995102987407777,1.0,0.896551724137931,1.0,0.7039243051938032,1.0,0.8143912788486825
3435,mp-17583,Gd8Te4O24,Gd2TeO6,1.0,0.9432082110596199,1.0,0.7777777777777778,1.0,0.8293985474916161,1.0,0.785547229358874
3436,mp-17597,Ca4Sc8S16,Ca(ScS2)2,1.0,0.9180252310009333,1.0,0.6231884057971014,1.0,0.8890230601216759,1.0,0.8609841901471158
3437,mp-17599,Ca1Cu3Ge4O12,CaCu3(GeO3)4,1.0,0.9956919805946096,1.0,0.896551724137931,1.0,0.812716347710891,1.0,0.9254541795901112
3438,mp-17605,Cs2Nd2P8O24,CsNd(PO3)4,1.0,0.9912848132358256,1.0,0.7714285714285715,1.0,0.5641703420300365,1.0,0.6722690510994882
3439,mp-17617,K4Ti2Si12O30,K2Ti(Si2O5)3,0.0,0.38762864807497077,1.0,0.8333333333333334,1.0,0.5297688580939133,1.0,0.8028456215514581
3440,mp-17620,Tm6B6O18,TmBO3,1.0,0.9999858164983203,1.0,0.9696969696969697,1.0,0.9120968979915061,1.0,0.9803193638261829
3441,mp-17621,Cs4Re4O16,CsReO4,1.0,0.9999984521320178,1.0,0.7583333333333333,1.0,0.6039202933088375,1.0,0.8643802386987978
3442,mp-17630,Lu2Cu2W4O16,LuCu(WO4)2,1.0,0.9984738530147298,1.0,0.9782608695652174,1.0,0.8040115062780865,1.0,0.8805559056386671
3443,mp-17631,Fe4Ni2P4O16,Fe2Ni(PO4)2,1.0,0.9888656620144309,1.0,0.896551724137931,1.0,0.726303792622611,1.0,0.8887423285646756
3444,mp-17636,K6Na2W4O16,K3Na(WO4)2,1.0,0.995912133157677,1.0,0.7583333333333333,1.0,0.6777609042776799,1.0,0.9461993698046969
3447,mp-17648,Yb10Si6S2O24,Yb5Si3SO12,0.0,0.4597390179608332,1.0,0.9468085106382979,1.0,0.7221604290536274,1.0,0.7098484147354832
3449,mp-17650,K8Ga8S16,KGaS2,1.0,0.9998204052626148,1.0,0.9782608695652174,1.0,0.7762743318225841,1.0,0.7099987210282032
3453,mp-17662,Lu4Pd2O8,Lu2PdO4,1.0,0.795750137691847,1.0,0.9539748953974896,1.0,0.8256370352012175,1.0,0.93605603356979
3454,mp-17664,Li2Ni4P6O20,LiNi2P3O10,1.0,0.993783134109128,1.0,0.6231884057971014,1.0,0.7717386515921804,1.0,0.7361566831870452
3455,mp-17667,Sr12Al4Sb12,Sr3AlSb3,1.0,0.9999903703531158,1.0,0.6,1.0,0.546368750993029,1.0,0.8217427500392742
3456,mp-17672,Ba2Li2B18O30,BaLi(B3O5)3,1.0,0.9997057726002585,1.0,1.0,1.0,0.8207685545597279,1.0,0.919518073567631
3457,mp-17673,Lu12O8F20,Lu3O2F5,1.0,0.9999324190124885,1.0,0.9468085106382979,1.0,0.8729020062997671,1.0,0.9332400463977872
3459,mp-17677,Nb9P1O25,Nb9PO25,0.0,0.3354243097619016,1.0,0.8709677419354839,1.0,0.734156622016496,1.0,0.8044640418617476
3460,mp-17678,Sr4Sc8S16,Sr(ScS2)2,0.0,0.3865571879621458,1.0,0.7333333333333333,1.0,0.8868044252937285,1.0,0.93821115343293
3463,mp-17686,Ce4W6O24,Ce2(WO4)3,1.0,0.6284261939048064,1.0,1.0,1.0,0.8463872270116427,1.0,0.9634744032544321
3464,mp-17688,Cs8Ga8Te16,CsGaTe2,1.0,0.9984924601878523,1.0,0.7333333333333333,1.0,0.5209882458393928,1.0,0.8223245763232556
3466,mp-17694,Ca10Al12O28,Ca5Al6O14,1.0,0.9931824183283036,1.0,0.7857142857142857,1.0,0.8944206709598204,1.0,0.9373294392021433
3467,mp-17696,Ba8V4N12,Ba2VN3,1.0,0.9999463485000296,1.0,0.7583333333333333,1.0,0.9260103535016667,1.0,0.9626330785435385
3470,mp-17699,Er4Cu2B8O20,Er2Cu(B2O5)2,1.0,0.6492504390306271,1.0,0.7583333333333333,1.0,0.6615741390648211,1.0,0.8860149072491381
3471,mp-17700,Sn4W4O16,SnWO4,1.0,0.9999727774281814,1.0,0.8709677419354839,1.0,0.8102350273346207,1.0,0.8676780592994
3472,mp-17701,Sr8Nb4N12,Sr2NbN3,1.0,0.9997896161796685,1.0,0.75,1.0,0.8376783813718357,1.0,0.9554000088621699
3473,mp-17702,Yb8Si4O20,Yb2SiO5,1.0,0.9741937498237422,1.0,0.7583333333333333,1.0,0.6712679083556423,1.0,0.852316427968867
3476,mp-17708,Ge6Sb4O18,Ge3Sb2O9,1.0,0.9997542511862245,1.0,0.9539748953974896,1.0,0.9361683540535479,1.0,0.9655289912884554
3478,mp-17714,Ho8B12O30,Ho4(B2O5)3,1.0,0.9999991831521691,1.0,0.946236559139785,1.0,0.820341704157145,1.0,0.99030938030653
3479,mp-17715,Sr4Ta8O24,SrTa2O6,1.0,0.9999238853690924,1.0,0.7857142857142857,1.0,0.8447479480953238,1.0,0.9944371164520964
3480,mp-17718,Cs1K1Na2Li12Si4O16,CsKNa2Li12(SiO4)4,1.0,0.9988300764120561,1.0,0.896551724137931,1.0,0.7386309635690786,1.0,0.8553993278764291
3482,mp-17722,Pr4Ta4O16,PrTaO4,1.0,0.9999772291695379,1.0,0.8709677419354839,1.0,0.8248299818260737,1.0,0.9880477922968248
3485,mp-17729,Pr2Tl2Mo4O16,PrTl(MoO4)2,1.0,0.9999764457315372,1.0,0.696969696969697,1.0,0.812604227508648,1.0,0.9398350407219702
3486,mp-17730,K8Sn4O12,K2SnO3,1.0,0.9938422420730477,1.0,0.9468085106382979,1.0,0.7474895897973761,1.0,0.8971544719210068
3488,mp-17736,Ba4Lu8Co4O20,BaLu2CoO5,1.0,0.8751817660754728,1.0,0.946236559139785,1.0,0.8937390860607429,1.0,0.9436598968364706
3489,mp-17738,Sr4Cu2Se6O18,Sr2Cu(SeO3)3,0.0,0.40627808531036863,1.0,0.5714285714285714,1.0,0.8653475644593311,1.0,0.7502706275346075
3491,mp-17741,Sm8Re4O20,Sm2ReO5,1.0,0.9621697359544701,1.0,1.0,1.0,0.803917099636907,1.0,0.9257299438865362
3493,mp-17749,V8Hg4O24,V2HgO6,1.0,0.9999300962069867,1.0,0.7777777777777778,1.0,0.9056634659738464,1.0,0.9306783648624706
3497,mp-17765,Ta8Zn4O24,Ta2ZnO6,1.0,0.9999967543302956,1.0,0.9782608695652174,1.0,0.8505071232876272,1.0,0.9941727405853059
3498,mp-17766,Mn8Si8O24,MnSiO3,1.0,0.7411934133817203,1.0,0.6231884057971014,1.0,0.7848916245472763,1.0,0.8324454259546153
3499,mp-17769,Y4S4O16F4,YSO4F,1.0,0.9999431117939191,1.0,0.696969696969697,1.0,0.8527598457449695,1.0,0.9849364447839003
3500,mp-17770,Cs2Pr2P8O24,CsPr(PO3)4,1.0,0.9856532466286153,1.0,0.7714285714285715,1.0,0.5638144214088289,1.0,0.6982796761353901
3501,mp-17771,Na2Mg8As6O24,NaMg4(AsO4)3,1.0,0.5657150938609983,1.0,1.0,1.0,0.7818264562431791,1.0,0.9261559442024909
3503,mp-17777,Sr10As6O24F2,Sr5As3O12F,1.0,0.9998864352387827,1.0,0.9782608695652174,1.0,0.8918401279624726,1.0,0.940564596626425
3504,mp-17785,K4Na8Ga4O12,KNa2GaO3,1.0,0.9842777632925173,1.0,0.6231884057971014,1.0,0.6884628667973406,1.0,0.6383968256932332
3505,mp-17786,Ba4Sm8Te16,Ba(SmTe2)2,0.0,0.10554197554055962,1.0,0.7333333333333333,1.0,0.7921678708794286,1.0,0.9312143134129415
3508,mp-17792,K4Hg6Ge4S16,K2Hg3(GeS4)2,1.0,0.7124770718284126,1.0,0.7714285714285715,1.0,0.8111345798570956,1.0,0.797393950931024
3509,mp-17799,K4Cd4C12N12O12,KCdC3(NO)3,1.0,0.9998635684084288,1.0,1.0,1.0,0.7829239873361848,1.0,0.8868502301430559
3510,mp-17803,Nb4Tl8S22,Nb2Tl4S11,1.0,0.9974451415313133,1.0,0.946236559139785,1.0,0.8940329980480829,1.0,0.9777740773651064
3511,mp-17805,Ba8Sn4Se12F8,Ba2SnSe3F2,1.0,0.9933248042615512,1.0,0.6,1.0,0.6177944255561679,1.0,0.6773688496457123
3512,mp-17807,Li4U4Nb4O24,LiUNbO6,1.0,0.947133585985215,1.0,1.0,1.0,0.7157695056242527,1.0,0.7128909049546606
3513,mp-17808,Nb4Zn8O18,Nb2Zn4O9,1.0,0.9987009047802621,1.0,0.875,1.0,0.7469606638206039,1.0,0.5513606751824691
3516,mp-17817,Ca12Ge8P16,Ca3(GeP2)2,1.0,0.9998970214739655,1.0,0.7333333333333333,1.0,0.8625690680961589,1.0,0.9506715480369421
3517,mp-17823,Tl6B6S20,Tl3B3S10,1.0,0.9998129871888584,1.0,0.7583333333333333,1.0,0.8870643075881284,1.0,0.9923190000814797
3519,mp-17829,Sr6Sm2Rh2O12,Sr3SmRhO6,1.0,0.9997798188340197,1.0,1.0,1.0,0.7892335315558752,1.0,0.9654659043338617
3522,mp-17832,Rb4Ba4P4O16,RbBaPO4,1.0,0.9999701469152644,1.0,0.7583333333333333,1.0,0.8582938684914636,1.0,0.927013801972646
3524,mp-17834,La8Si4Se4O16,La2SiSeO4,1.0,0.9974778980475774,1.0,0.7583333333333333,1.0,0.7696663892190597,1.0,0.8804477584819944
3525,mp-17835,Sn8Sb8S20,Sn2Sb2S5,1.0,0.9814129168786019,1.0,0.9468085106382979,1.0,0.8901123962536011,1.0,0.9782187607370406
3526,mp-17836,Ba4Nd8Be4O20,BaNd2BeO5,1.0,0.9995812455620043,1.0,0.7714285714285715,1.0,0.7033573161605144,1.0,0.9477402679750734
3527,mp-17838,K2Tb6F20,KTb3F10,1.0,0.9999976116220253,1.0,0.7777777777777778,1.0,0.6789353867272371,1.0,0.6912501251986197
3528,mp-17839,K6Na2Se4O16,K3Na(SeO4)2,1.0,0.7309735426380598,1.0,0.7583333333333333,1.0,0.7224766012796927,1.0,0.9252972001202049
3529,mp-17841,Mg8Nb4O18,Mg4Nb2O9,1.0,0.9996894855832953,1.0,1.0,1.0,0.7699934079475014,1.0,0.9229168328365474
3530,mp-17850,K6Na2Th4O12,K3NaTh2O6,1.0,0.9999998977846902,1.0,0.9468085106382979,1.0,0.8846303373741479,1.0,0.9813095489866821
3531,mp-17853,Y6Ga6O18,YGaO3,1.0,0.9864931244538003,1.0,0.896551724137931,1.0,0.7936456280903406,1.0,0.8954539115288538
3533,mp-17862,Ag6Ge10P12,Ag3Ge5P6,1.0,0.9989395934178151,1.0,0.7583333333333333,1.0,0.7651400669393401,1.0,0.892393163073622
3534,mp-17863,Mn4Si2P8O28,Mn2Si(P2O7)2,1.0,0.9423336792633694,1.0,0.9539748953974896,1.0,0.7820423904418758,1.0,0.8529436433181544
3535,mp-17864,Ba2Na2B18O30,BaNa(B3O5)3,1.0,0.998882547784796,1.0,1.0,1.0,0.738414059312567,1.0,0.9375751975557621
3536,mp-17868,Na6As6O18,NaAsO3,1.0,0.9271145262758614,1.0,1.0,1.0,0.6662100630172679,1.0,0.6741931305796455
3537,mp-17872,Ba4Y8Te16,Ba(YTe2)2,1.0,0.5710100064068041,1.0,0.7333333333333333,1.0,0.702532346700573,1.0,0.8886667594351126
3538,mp-17874,Sm4Cu2Se8O24,Sm2Cu(SeO3)4,1.0,0.9333012611087487,1.0,0.5714285714285714,1.0,0.9144298257942028,1.0,0.9332311288108519
3539,mp-17875,Ca12Ga2N10,Ca6GaN5,1.0,0.9993513833163378,1.0,0.896551724137931,1.0,0.5847685429995009,1.0,0.5055351567227051
3542,mp-17885,Ba8Ge8Te20,Ba2Ge2Te5,0.0,0.04817638230010221,1.0,0.6,1.0,0.581968977270988,1.0,0.9319781336581855
3543,mp-17886,K16Al16Sb24,K2Al2Sb3,1.0,0.9978926887755544,1.0,0.7333333333333333,1.0,0.634122949193134,1.0,0.7109656927323984
3545,mp-17889,K2Na4P6O18,KNa2(PO3)3,1.0,0.9952393116418409,1.0,0.9468085106382979,1.0,0.6886826604747307,1.0,0.5819622499662322
3546,mp-17892,Ca8V4N12,Ca2VN3,1.0,0.9973312486094695,1.0,0.9879518072289156,1.0,0.8828240411439977,1.0,0.9846707520753846
3548,mp-17895,K6Be2F10,K3BeF5,1.0,0.9980599169816273,1.0,0.75,1.0,0.6114830008807082,1.0,0.9196512347520372
3549,mp-17897,Rb4Y4P8O28,RbYP2O7,1.0,0.9996993983598247,1.0,0.7777777777777778,1.0,0.7155784102156079,1.0,0.9767998616739791
3550,mp-17899,Mn6V4O16,Mn3V2O8,0.0,0.18468948557150847,1.0,0.896551724137931,1.0,0.744777297138003,1.0,0.9407601208650429
3551,mp-17901,Mn4Se8O20,MnSe2O5,1.0,0.970397053295462,1.0,1.0,1.0,0.8950116152321774,1.0,0.9388846124353514
3554,mp-17913,Tb8Si4Se4O16,Tb2SiSeO4,1.0,0.9987660825786929,1.0,0.7583333333333333,1.0,0.8135639312657652,1.0,0.9574693747713414
3558,mp-17926,Zr6Ni6Sb8,Zr3Ni3Sb4,1.0,0.9730230335965167,1.0,0.896551724137931,1.0,0.650320126030671,1.0,0.6136995394412915
3559,mp-17927,Ba4Dy8Te16,Ba(DyTe2)2,1.0,0.9114981536338899,1.0,0.7333333333333333,1.0,0.860500428019201,1.0,0.978895303260828
3560,mp-17928,Ba4Er8Te16,Ba(ErTe2)2,1.0,0.8593293825192986,1.0,0.7333333333333333,1.0,0.85457352167204,1.0,0.9871626966685861
3562,mp-17939,Na6Si3F18,Na2SiF6,1.0,0.9997737531367666,1.0,0.875,1.0,0.554456606058297,1.0,0.6082247431830394
3563,mp-17941,Na8B16O28,Na2B4O7,1.0,0.9989867410051632,1.0,0.7583333333333333,1.0,0.6182645130892606,1.0,0.9118481580399129
3564,mp-17944,Na3Ca3Al3F18,NaCaAlF6,1.0,0.9991576004282531,1.0,0.875,1.0,0.590599871795537,1.0,0.8083313279592491
3567,mp-17948,Si2Hg8S12,Si(Hg2S3)2,1.0,0.9785845509712766,1.0,0.7714285714285715,1.0,0.9269103140102973,1.0,0.9865944383856392
3569,mp-17953,Mg4Nb8O24,MgNb2O6,1.0,0.9974317367336273,1.0,1.0,1.0,0.8076255901623961,1.0,0.9257724867721737
3571,mp-17964,Na8Ge8Se20,Na2Ge2Se5,0.0,0.009144704875865491,1.0,0.7333333333333333,1.0,0.7056450628788268,1.0,0.8343695050503273
3572,mp-17965,K8Ga8Te16,KGaTe2,1.0,0.9762369264457055,1.0,0.7333333333333333,1.0,0.5349326953982901,1.0,0.6463301452506621
3573,mp-17966,K4In4P8O28,KInP2O7,1.0,0.9992519136374974,1.0,0.8333333333333334,1.0,0.7051836971578084,1.0,0.7331416846163287
3574,mp-17967,Na4Mn4P4O16,NaMnPO4,1.0,0.7297407209489816,1.0,0.6231884057971014,1.0,0.6440151745357113,1.0,0.6759559471016516
3575,mp-17968,Na4Ca2V8O24,Na2CaV4O12,1.0,0.9994747615396179,1.0,1.0,1.0,0.7937385036918585,1.0,0.8696350832770475
3576,mp-17972,Zn4Hg4O2F12,Zn2Hg2OF6,1.0,0.9995178107060361,1.0,0.9539748953974896,1.0,0.8629164816793652,1.0,0.9391414069265386
3578,mp-17975,K4Sr4P4O16,KSrPO4,1.0,0.9998838707872024,1.0,0.946236559139785,1.0,0.8434424850830419,1.0,0.9778064993958739
3581,mp-17982,Sm2Cu2W4O16,SmCu(WO4)2,1.0,0.8688906339981048,1.0,1.0,1.0,0.7791317128489237,1.0,0.8633265827561283
3583,mp-17986,Ti4Tl8O12,TiTl2O3,1.0,0.9999768602211597,1.0,0.946236559139785,1.0,0.9337487146050846,1.0,0.9949191412761961
3584,mp-17989,K12P4S16,K3PS4,1.0,0.979704783236815,1.0,0.7583333333333333,1.0,0.6423983741663151,1.0,0.9011962872899771
3585,mp-17993,Ta4Mn8O18,Ta2Mn4O9,1.0,0.9759971033821535,1.0,0.896551724137931,1.0,0.8634464191262317,1.0,0.8446287785406995
3586,mp-17998,Ca4Rh8O16,Ca(RhO2)2,0.0,0.3718026262002026,1.0,0.6231884057971014,1.0,0.549005637237314,1.0,0.6302189614637769
3592,mp-18008,Ba8Hg4S12,Ba2HgS3,1.0,0.9999998231159313,1.0,0.7583333333333333,1.0,0.902397557062267,1.0,0.9926919881662266
3595,mp-18027,Ba6C60,BaC10,1.0,0.999999499241322,1.0,0.9772727272727273,1.0,0.7771675176648708,1.0,0.9316828307368207
