,material_id,full_formula,band_gap,is_gap_direct,direct_gap,p_ex1_norm,p_ex1_degen,n_ex1_norm,n_ex1_degen,cbm_hybridization,cbm_character_1,cbm_specie_1,cbm_location_1,cbm_score_1,vbm_hybridization,vbm_character_1,vbm_specie_1,vbm_location_1,vbm_score_1
20478,mp-776402,B80H104,,,,,,,,4.834445303428018,p,B,0.104299;0.267303;0.374001,0.017124552210418417,4.928667030967528,p,B,0.552153;0.466652;0.462673,0.026195388934775403
20479,mp-779906,Ca6W2O12,3.5587,0.0,3.7994,1.1088612118978374,2.0,0.0,1.0,1.871038032285152,d,W,0.5;0.0;0.0,0.3720235611176192,2.6899801381648536,p,O,0.724948;0.243697;0.425336,0.09272081019236328
20480,mp-849229,H40N8O40,3.6226,1.0,3.6226,0.5,1.0,0.5,1.0,3.438284614096263,p,N,0.149164;0.236648;0.898279,0.05874379170422245,3.0018958469029684,p,O,0.30975;0.239228;0.908813,0.09452025811911566
20481,mp-849798,Ag2H72S16Br4N18O24,,,,,,,,4.643496580359557,p,S,0.582906;0.025505;0.271501,0.04126505158209798,3.0850159821907206,p,Br,0.375;0.635696;0.760696,0.1270681211207728
20482,mp-861898,Rb6Ge2P2Se14,1.5805000000000002,1.0,1.5805000000000002,0.5,1.0,0.5,1.0,3.215422407916183,p,Se,0.349549;0.608421;0.531159,0.09386932865323548,2.653259930805162,p,Se,0.536216;0.070262;0.224061,0.14211442532466048
20483,mp-861906,Ba1Na2Mg1P2O8,,,,,,,,3.0349064547877607,s,Na,0.666667;0.333333;0.178562,0.10918784357275453,2.117681037656731,p,O,0.333333;0.666667;0.475566,0.1954340982841865
20484,mp-863429,Cu2H20Se2O18,,,,,,,,,,,,,,,,,
20485,mp-863730,K12Tl12,0.0202,0.0,0.15520000000000025,0.21488911440648872,2.0,0.7071067811865476,2.0,3.81330231696444,p,Tl,0.776268;0.011009;0.581122,0.0571449141936387,3.2427118402198656,p,Tl,0.988991;0.223732;0.418878,0.07637940552023917
20486,mp-864766,Na2Mg2S2O8F2,,,,,,,,3.1788124523699848,s,Na,0.669249;0.330751;0.75,0.07331004048465717,2.188427403717445,p,O,0.745398;0.593213;0.104385,0.1312959428424026
20487,mp-864942,Mg6Tc2H14,,,,,,,,2.0351914003268785,d,Tc,0.0;0.0;0.5,0.3745718958409552,1.2485939686892578,d,Tc,0.0;0.0;0.5,0.5435000567023534
20488,mp-865188,Mg1H8Cl2O12,5.3273,1.0,5.3273,0.0,1.0,0.0,1.0,3.380259752310372,s,Cl,0.301923;0.301923;0.602748,0.0954581862177221,2.3376667841220544,p,O,0.487914;0.186654;0.69931,0.12051101070875425
20489,mp-865427,K1Sr1C1O3F1,4.1032,0.0,4.1059,0.5,1.0,0.0,1.0,2.43845664966506,s,K,0.666667;0.333333;0.0,0.2299556887252959,1.2482041678305096,p,O,0.85839;0.716781;0.5,0.32161908563523456
20490,mp-865532,Ba2Mg2Te4O14,1.8658000000000008,0.0,1.8816,0.0,1.0,0.3159159068240737,1.0,3.0045833815524507,s,Te,0.967684;0.811336;0.25,0.12054224249278755,2.7195487229640687,p,O,0.975172;0.662092;0.006597,0.11416045052352555
20491,mp-866310,Ba4Y2B4Cl2O12,4.0621,0.0,4.1354,0.5,1.0,0.0,1.0,2.6839273492459705,d,Ba,0.75;0.661695;0.574356,0.21983714097790275,2.5379390798887025,p,O,0.25;0.479552;0.646825,0.17124188914359206
20492,mp-866613,Cs1Na2Be6B5O15,4.5106,1.0,4.5106,0.0,1.0,0.0,1.0,3.3885982018395238,s,Na,0.827592;0.796611;0.543581,0.14201864552656954,2.3161350680186423,p,O,0.88737;0.803989;0.146846,0.21435588214707416
20493,mp-866648,La4Zn12As12,0.1761999999999997,0.0,0.2911000000000001,0.0,1.0,0.4375,2.0,3.7162857387175823,d,La,0.75;0.946002;0.334758,0.0985561216483266,3.619430244093974,p,As,0.75;0.433142;0.359966,0.05934511286384653
20494,mp-866665,Li2Mg2B6H36N4,,,,,,,,4.114113209127462,s,N,0.333333;0.666667;0.248128,0.049392658033354735,3.575368856773732,p,B,0.255075;0.304527;0.971147,0.06624366661732553
20495,mp-867261,Rb1Sr1C1O3F1,4.1334,0.0,4.1359,0.5,1.0,0.0,1.0,2.4346949748162405,s,Rb,0.666667;0.333333;0.0,0.23341170256743976,1.2481363807403818,p,O,0.473352;0.526648;0.5,0.3216216963737148
20496,mp-867757,Rb3Ca3C3O9F3,4.3122,1.0,4.3122,0.0,1.0,0.0,1.0,3.5448357320655064,p,C,0.0;0.0;0.5,0.08825651635684058,1.4266007724718417,p,O,0.860428;0.860428;0.5,0.3119110979197417
20497,mp-975140,Rb1Zn4P3,0.19479999999999986,1.0,0.19479999999999986,0.0,1.0,0.0,1.0,2.1959143246849564,s,Zn,0.0;0.5;0.156067,0.18782563784671127,2.0774420623520538,p,P,0.0;0.0;0.0,0.2718565146419175
20498,mp-975144,Rb1Zn4As3,,,,,,,,2.7001184003462724,s,Zn,0.0;0.5;0.158737,0.1291508279398324,2.1151240433362957,p,As,0.0;0.0;0.0,0.2713999108848809
20499,mp-975666,Pr2Br2O2,4.462199999999998,1.0,4.462199999999998,0.0,1.0,0.0,1.0,1.4214554748295103,d,Pr,0.0;0.5;0.845218,0.41636552717974695,1.583853890029143,p,Br,0.5;0.0;0.640441,0.28989072499505913
20500,mp-1008809,Pt1N2,,,,,,,,1.205871846713621,d,Pt,0.333333;0.666667;0.5,0.644673589744464,0.9292935731023921,d,Pt,0.333333;0.666667;0.5,0.7533389114499475
20501,mp-1017555,Cs1Be1F3,5.3671000000000015,0.0,5.385,0.8660254037844386,1.0,0.0,1.0,1.2689031842392169,s,Be,0.5;0.5;0.5,0.6866868024182912,1.3746861237389147,p,F,0.5;0.5;0.0,0.2976881307924281
20502,mp-1018716,Hf2N4,0.5762,0.0,0.5808999999999997,0.5,3.0,0.43478261,6.0,1.6006972181201249,d,Hf,0.333333;0.666667;0.75,0.38426421392174587,2.0934790997104136,p,N,0.0;0.0;0.405925,0.16141683058772244
20503,mp-1019528,Ba2Mg1B6O12,,,,,,,,3.1463526099200907,d,Ba,0.209043;0.209043;0.209043,0.1806470543646644,2.4291366478379186,p,O,0.840818;0.310436;0.086159,0.13756570517907124
20504,mp-1019550,Be4Ge4N8,,,,,,,,3.218116603074228,s,Ge,0.990356;0.590368;0.375406,0.05575724383804282,2.6449617356098245,p,N,0.877321;0.910748;0.866416,0.10713628629986728
20505,mp-1019774,K8Ce4Al4Si16O48,,,,,,,,1.5142343178962792,f,Ce,0.981684;0.556585;0.750599,0.2508734855550389,3.361292522375859,p,O,0.415343;0.16237;0.568211,0.08964079393927406
20506,mp-1019889,K4Si8B4O24,,,,,,,,4.0870189495237454,s,O,0.524779;0.802393;0.473151,0.03591044173425448,2.9765154571230785,p,O,0.830417;0.643694;0.085077,0.0922493232450816
20507,mp-1020146,Na4Li2B10P4O28,,,,,,,,3.9661888513776753,s,Na,0.25;0.164773;0.959709,0.057435156369410524,2.9151229417323368,p,O,0.381578;0.701531;0.452614,0.09976943466645888
20508,mp-1020163,Na12Li8Al4Si8O32,,,,,,,,4.520935090445784,s,Na,0.40235;0.09765;0.25,0.02881059062983252,3.3989326576467485,p,O,0.133978;0.866022;0.069215,0.07295766540563517
20509,mp-1020646,Na2Li4B2P4O16,,,,,,,,3.7269924808866532,s,Na,0.253695;0.880738;0.741048,0.07462730128863132,2.8374140686663765,p,O,0.645844;0.626957;0.945707,0.09990525897414763
20510,mp-1068011,Sr1Al1H3,0.07379999999999998,0.0,1.0691,0.5,3.0,0.8660254037844386,1.0,1.3054916346404877,p,Al,0.0;0.0;0.0,0.5400884591802015,1.7743838119466848,s,Al,0.0;0.0;0.0,0.2450361929358073
20511,mp-1071956,Ti2N2F2,0.6581,1.0,0.6581,0.0,1.0,0.0,1.0,1.2542332712685016,d,Ti,0.5;0.0;0.895914,0.429059721150088,1.5652955617732367,p,N,0.5;0.5;0.939316,0.3586312979157263
20512,mp-1077232,W2N4,1.2238000000000009,0.0,1.6873000000000005,0.6871842677024684,6.0,0.3738725564990091,6.0,1.7434406674224374,d,W,0.666667;0.333333;0.25,0.3532328603875978,1.8067028163525425,d,W,0.666667;0.333333;0.25,0.2880409124846795
20513,mp-1078318,Mn4Sb8O24,1.2879000000000005,0.0,1.8946,0.5,1.0,0.0,1.0,2.6328690115539692,s,Sb,0.666667;0.333333;0.5,0.15633750285997391,1.9023580534215283,d,Mn,0.0;0.0;0.0,0.4111484077293815
20514,mp-1078398,Ce2As2O6,0.060900000000000176,0.0,0.0638999999999994,0.7102947872612799,2.0,0.7169912240370623,2.0,0.9085446827107576,f,Ce,0.25;0.336953;0.29799,0.4833797506096151,0.8706561908878778,f,Ce,0.25;0.336953;0.29799,0.4865293765915743
20515,mp-10784,Rb1Er1Se2,1.9769,0.0,2.6949,0.0,1.0,0.7071067811865476,3.0,0.8799141092827628,d,Er,0.5;0.5;0.5,0.809367261655408,1.1686684874557196,p,Se,0.231273;0.231273;0.231273,0.42399530640184224
20516,mp-1078443,As4Se6,0.6002999999999998,0.0,0.7942,0.7177390011823408,2.0,0.8660254037844386,1.0,2.809055414490569,p,As,0.620258;0.620258;0.565261,0.1543410827275598,2.3791846649728443,p,Se,0.773723;0.773723;0.665079,0.1485154121008704
20517,mp-10785,Rb1Lu1Se2,2.0299,0.0,2.6049,0.0,1.0,0.7071067811865476,3.0,0.9557391827200432,d,Lu,0.5;0.5;0.5,0.7877742322101932,1.1314811969546965,p,Se,0.230628;0.230628;0.230628,0.4358496551419314
20518,mp-1078551,Ba2Nd1Mo1O6,1.0952000000000002,0.0,1.1650999999999998,0.43333333,2.0,0.0,1.0,1.1148992218594371,d,Mo,0.5;0.5;0.0,0.7427360303017352,2.0683291069861767,p,O,0.271965;0.274019;0.467217,0.22042642136120003
20519,mp-1078776,In2Bi2S6,,,,,,,,,,,,,,,,,
20520,mp-1078995,Sr2Mg1Te1O6,,,,,,,,,,,,,,,,,
20521,mp-1079583,Rb2Na1Al1F6,6.791,1.0,6.791,0.0,1.0,0.0,1.0,2.5584689336046518,s,Na,0.5;0.5;0.5,0.20594737081685208,1.8453263672101463,p,F,0.781097;0.218903;0.218903,0.16497696497555125
20522,mp-1079705,Ba2Lu1Ta1O6,3.4089,1.0,3.4089,0.0,1.0,0.0,1.0,1.2576323488417942,d,Ta,0.0;0.0;0.0,0.6598123167668619,1.966018033438541,p,O,0.23877;0.76123;0.76123,0.16055464380167567
20523,mp-1084770,K4Bi2Au2,0.8705,0.0,0.9670000000000001,0.7071067811865476,1.0,0.0,1.0,2.9233291671778434,p,Bi,0.726402;0.726402;0.75,0.1242651874085264,1.7246301851231267,p,Bi,0.726402;0.726402;0.75,0.3567263916579084
20524,mp-1084823,Sr2Cr1Sb1O6,1.6894,0.0,1.7158999999999995,0.7071067811865476,1.0,0.7071067811865476,2.0,1.580812153110541,d,Cr,0.0;0.0;0.5,0.6155417343635224,2.037886127457771,d,Cr,0.0;0.0;0.5,0.23747009027691784
20525,mp-1095269,Si12,0.5013000000000005,0.0,0.5863000000000005,0.7071067811865476,1.0,0.5303300858899106,2.0,3.1594935594312434,p,Si,0.242727;0.757273;0.445296,0.05660527851922286,2.4982893160521504,p,Si,0.242727;0.757273;0.445296,0.10899257668981176
20526,mp-1095294,Si4S8,3.3924000000000003,0.0,3.5079,0.8591302853053174,2.0,0.6328882961402593,2.0,2.967394442657846,s,Si,0.635141;0.390553;0.115156,0.0801300500465979,2.1872477538565485,p,S,0.101476;0.988007;0.212726,0.12551556488900542
20527,mp-1095315,Ba2W2O8,4.7088,1.0,4.7088,0.0,1.0,0.0,1.0,1.9650397517749936,d,W,0.0;0.0;0.0,0.3407423848402026,2.1727149795278926,p,O,0.848497;0.671536;0.823039,0.12271722240155533
20528,mp-10973,K8Ga12Cu4Se24,,,,,,,,4.240608467515913,s,Ga,0.719017;0.845432;0.120709,0.04898703468555765,2.8895618413729047,d,Cu,0.064508;0.43783;0.749781,0.16373987964979728
20529,mp-1102254,Cs4Ge2Se6,1.6551999999999998,0.0,1.7349,0.0,1.0,0.8660254037844386,1.0,2.605928460453641,s,Ge,0.116183;0.116183;0.318535,0.1536665209759019,1.979274811957064,p,Se,0.109441;0.109441;0.10543,0.20657901261668726
20530,mp-1102332,Hg4F8,0.7648999999999999,1.0,0.7648999999999999,0.0,1.0,0.0,1.0,2.6289573346524246,s,Hg,0.25;0.758362;0.89311,0.15015205908872872,2.480732106456624,p,F,0.75;0.013231;0.836243,0.1099082752326161
20531,mp-1102429,Hf4N8,1.1880999999999995,0.0,1.9944000000000008,0.8660254037844386,1.0,0.0,1.0,2.240078065408176,d,Hf,0.5;0.0;0.5,0.19048141568893973,2.7171712741804765,p,N,0.585252;0.585252;0.585252,0.1390106761750219
20532,mp-1104777,Gd6Sb2O6,,,,,,,,1.947698398368088,f,Gd,0.880361;0.880361;0.442184,0.1725357924880109,2.672109910389416,p,Sb,0.381454;0.381454;0.680409,0.20078528292319708
20533,mp-1104812,Ho6Sb2O6,0.3746999999999998,0.0,0.8541999999999996,0.5,1.0,0.601447152417849,4.0,2.71976632068493,d,Ho,0.120863;0.120863;0.55697,0.15747807597128088,2.507535306047207,p,Sb,0.382325;0.382325;0.680395,0.24300969109360185
20534,mp-1104942,Rb2Ni2C4Br2N4,0.4954,0.0,0.5829,0.38461538,4.0,0.4330127018922193,2.0,1.2442803370844946,d,Ni,0.5;0.5;0.0,0.6866281131056476,1.8803034528458205,d,Ni,0.5;0.5;0.0,0.5159363958068083
20535,mp-1105229,Ga4Cu4O8,0.10340000000000016,1.0,0.10340000000000016,0.0,1.0,0.0,1.0,2.7491830909822346,d,Cu,0.504109;0.44422;0.132463,0.1554875097894744,1.8987646187541483,d,Cu,0.004109;0.05578;0.632463,0.2240450752215857
20536,mp-1105728,Ba4Ga8P8,1.4276999999999995,0.0,1.4304999999999994,0.0,1.0,0.8735626567648974,2.0,3.530097185581349,d,Ba,0.601696;0.417687;0.775867,0.08511483667375798,3.36592210221932,p,P,0.678877;0.737744;0.944933,0.0649469682755714
20537,mp-1106019,Ca4Fe4Ge8O24,1.6032000000000002,0.0,1.6051000000000002,0.3263569748443961,4.0,0.0,1.0,3.387737725130732,s,Ge,0.77483;0.384283;0.187549,0.0678062819201324,1.2659604479482076,d,Fe,0.75;0.910969;0.089031,0.4477567731165921
20538,mp-1106201,Mn4Ge4O12,1.1435000000000004,0.0,1.1483000000000003,0.15713079404154046,2.0,0.0,1.0,3.5642548323044583,s,Ge,0.79434;0.610708;0.218392,0.06071991507677935,2.63393295926232,d,Mn,0.903837;0.096163;0.25,0.1936127831954067
20539,mp-11114,K2Cu2Pd2Se10,0.9195000000000002,0.0,0.9545,0.5471587658639203,2.0,0.5737203003322446,2.0,2.9069259192534336,d,Pd,0.0;0.5;0.5,0.14838303917893525,2.7549731858299182,d,Cu,0.75;0.881683;0.608328,0.13739581656155891
20540,mp-11115,Rb2Cu2Pd2Se10,0.9071000000000002,0.0,0.9209,0.6318094480163351,2.0,0.5,1.0,2.8974654415880363,d,Pd,0.0;0.5;0.5,0.15132884796582832,2.7696542438108924,d,Cu,0.75;0.889636;0.609194,0.13791392949210074
20541,mp-11116,Cs2Y2Cd2Se6,2.0858,1.0,2.0858,0.0,1.0,0.0,1.0,2.0286795346532687,d,Y,0.0;0.0;0.0,0.35766700243271105,2.165841696816824,p,Se,0.616841;0.383159;0.954668,0.1788110771862353
20542,mp-11118,Cs2Pr2Cd2Se6,1.9668,1.0,1.9668,0.0,1.0,0.0,1.0,2.2283617312193376,d,Pr,0.0;0.0;0.0,0.3196922991501084,2.0603225096450184,p,Se,0.619465;0.380535;0.554196,0.19516276405588345
20543,mp-11121,Cs2Tb2Cd2Se6,2.0651,1.0,2.0651,0.0,1.0,0.0,1.0,2.1198655093419925,d,Tb,0.0;0.0;0.0,0.34435862949505097,2.205246188949665,p,Se,0.616946;0.383054;0.545964,0.1757981795716722
20544,mp-11122,Cs2Dy2Cd2Se6,2.0718,1.0,2.0718,0.0,1.0,0.0,1.0,2.1442120844502823,d,Dy,0.0;0.0;0.0,0.3410591775324936,2.2241694287538176,p,Se,0.383196;0.616804;0.455208,0.17272145344809647
20545,mp-11123,Cs2Y2Hg2Se6,1.3946,1.0,1.3946,0.0,1.0,0.0,1.0,2.7694723635644736,s,Hg,0.454885;0.545115;0.25,0.17769863702679495,2.264181385962937,p,Se,0.617876;0.382124;0.959316,0.15162795092276798
20546,mp-11124,Cs2La2Hg2Se6,1.4545,1.0,1.4545,0.0,1.0,0.0,1.0,2.7821126341994846,s,Hg,0.459173;0.540827;0.25,0.17985510609730748,2.3221620091483155,p,Se,0.378877;0.621123;0.448489,0.1638437083762579
20547,mp-11131,K2Hg3Ge2S8,1.5507,0.0,2.0185,0.7071067811865476,1.0,0.0,1.0,3.057583214030372,s,Hg,0.360052;0.639948;0.5,0.14438410998963305,2.3842687779004894,p,S,0.270329;0.230047;0.458394,0.21672717681789208
20548,mp-11132,K2Pr2Te8,0.17629999999999946,0.0,0.9717000000000002,0.0,1.0,0.3866990209613932,4.0,2.827000459499088,d,Pr,0.5;0.5;0.5,0.10315007844886696,2.4158628620556213,p,Te,0.856409;0.643591;0.284986,0.10540505633994132
20549,mp-11625,K2Ca2P6O18,5.0471,0.0,5.19,0.4714045160769865,6.0,0.0,1.0,3.784231849323344,s,P,0.039314;0.267988;0.25,0.05183970978495886,2.8705636108403745,p,O,0.053438;0.667896;0.627269,0.07266502289494359
20550,mp-11634,K2Sm2Ge2Se8,1.6626,0.0,1.6680000000000001,0.0,1.0,0.25,2.0,2.7826019295927886,d,Sm,0.703062;0.729031;0.44884,0.1403298750212287,2.3953750938953253,p,Se,0.240807;0.925919;0.838699,0.16053836136573982
20551,mp-1183302,Ba4Ga8As8,1.3062,0.0,1.4162000000000003,0.5270462777488224,2.0,0.8717074374552144,2.0,3.7066749338887934,d,Ba,0.408515;0.407261;0.280883,0.06260577536698775,3.3109362355550784,p,As,0.811805;0.272489;0.053275,0.0696518448112916
20552,mp-1189095,Ag3P3N6O6,1.1378,0.0,1.1587,0.3142696773846577,3.0,0.5,1.0,2.4893946874480566,p,N,0.112057;0.752203;0.194998,0.13231837278635192,2.964150530095302,d,Ag,0.893881;0.893881;0.0,0.08673399299548099
20553,mp-1189272,Cs4Al4Te12,1.3209,0.0,1.5277000000000005,0.0,1.0,0.5,1.0,2.9172767627315515,p,Te,0.679374;0.352083;0.455614,0.10291093521804652,2.657447125402169,p,Te,0.679374;0.352083;0.455614,0.1136707754949615
20554,mp-1189906,Ca8Cr4Sb4O24,2.0309,0.0,2.0737,0.6782841892517391,2.0,0.8660254037844386,1.0,2.4074313373321043,d,Cr,0.5;0.5;0.5,0.2800629495141347,2.205872623398129,d,Cr,0.5;0.5;0.5,0.2965810934298535
20555,mp-1190003,Rb3Se3O12,0.5063000000000002,0.0,0.5344,0.9085785849751276,1.0,0.0,1.0,2.435877083468982,p,O,0.891014;0.163832;0.697406,0.14603580502303345,2.5327769037310017,p,O,0.698262;0.762121;0.0964,0.1038713349450707
20556,mp-1190183,Li4Ca2Ta4O14,,,,,,,,,,,,,,,,,
20557,mp-1190339,Na6Ca6Al2Sb8,0.4586000000000001,1.0,0.4586000000000001,0.0,1.0,0.0,1.0,3.2781920427464657,d,Ca,0.479325;0.520675;0.730391,0.11400191913824274,2.6464318536078304,p,Sb,0.62467;0.812335;0.463667,0.12155029659302853
20558,mp-1190404,Sr6Li2Nb2O12,3.2076,0.0,3.2207000000000003,0.7071067811865476,3.0,0.0,1.0,1.8032546560579743,d,Nb,0.0;0.0;0.0,0.38391400305235207,2.7178972936825625,p,O,0.41917;0.217674;0.547855,0.07916471199502985
20559,mp-1190486,Sr6Li2Ta2O12,3.7910000000000004,1.0,3.7910000000000004,0.7071067811865476,3.0,0.7071067811865476,3.0,2.04987568868066,d,Ta,0.5;0.5;0.5,0.3501376329135618,2.694851846023325,p,O,0.047505;0.91971;0.719402,0.0801051772329693
20560,mp-1190549,Ge8O16,,,,,,,,,,,,,,,,,
20561,mp-1190682,Cs2Pr6C2I12,,,,,,,,,,,,,,,,,
20562,mp-1190778,Zn3As2H8O12,2.9298,0.0,2.9319,0.7071067811865476,1.0,0.0,1.0,3.322190472069562,s,Zn,0.191119;0.758883;0.103564,0.07827194516415947,2.6782639592189463,p,O,0.642088;0.303014;0.106799,0.11854461787674712
20563,mp-1190827,Ba8Co4Ge8O28,2.124000000000001,1.0,2.124000000000001,0.5,1.0,0.5,1.0,1.5774752990416354,d,Co,0.5;0.5;0.0,0.4213250106500577,2.053804713239595,d,Co,0.5;0.5;0.0,0.3213391927046518
20564,mp-1191507,Eu8I12O2,1.2001999999999995,0.0,1.2138,0.4714045160769865,6.0,0.5340002340823456,3.0,3.2376828233924453,d,Eu,0.585745;0.792873;0.486218,0.09148771874704507,2.1174739211344744,f,Eu,0.666667;0.333333;0.597668,0.15701051753363834
20565,mp-1191678,K6Na2Mn2Cl12,2.4629000000000003,1.0,2.4629000000000003,0.7071067811865476,3.0,0.7071067811865476,3.0,0.9248379588379164,d,Mn,0.0;0.0;0.0,0.4819701879531846,2.0145388264626813,d,Mn,0.0;0.0;0.0,0.32846740522474244
20566,mp-1192547,Ba4U2P4O20,2.1977,0.0,2.2026000000000003,0.5,1.0,0.5,1.0,1.0054099473874436,f,U,0.99435;0.747223;0.782115,0.4763134525277475,3.1505394497412795,p,O,0.108718;0.718303;0.375034,0.08029650346923149
20567,mp-1192641,Sr4Ti2Si4O16,3.8662,0.0,3.9573,0.3214121771235586,4.0,0.5,1.0,1.2262124947831767,d,Ti,0.5;0.5;0.554368,0.4505299071884611,2.8927023274527137,p,O,0.128166;0.371834;0.216509,0.09683956513971786
20568,mp-1192676,La6Co2W2S6O12,1.1312000000000006,0.0,1.1976000000000004,0.0,1.0,0.5590169943749475,6.0,2.34295140545528,d,Co,0.0;0.0;0.5,0.3104784447148476,2.677351200610996,p,S,0.04466;0.83256;0.75,0.12891483464947556
20569,mp-1192812,Cs4Sm4Ge4Se16,,,,,,,,,,,,,,,,,
20570,mp-1193084,Ba2Y4Si4O14F4,5.0182,0.0,5.0214,0.5,1.0,0.0,1.0,2.3890597324529668,d,Y,0.325311;0.797796;0.87682,0.2924403333572561,2.2825955633221517,p,O,0.073838;0.297573;0.059699,0.229693436156023
20571,mp-1193413,Sc2H6C6O12,3.804,0.0,3.8146,0.5527752607171056,6.0,0.7071067811865476,3.0,2.054119315384953,d,Sc,0.0;0.0;0.0,0.3318011138317061,2.8554402487564543,p,O,0.71332;0.021794;0.885424,0.07548108244856999
20572,mp-1193748,Cs12Al4Te12,,,,,,,,,,,,,,,,,
20573,mp-1193997,Ba2Lu2Co8O14,0.7972999999999999,0.0,0.8675999999999999,0.0,1.0,0.8572201261520429,1.0,2.0573832127902354,d,Co,0.344908;0.18373;0.688482,0.35389993266752623,3.007730539223102,d,Co,0.00137;0.003497;0.942597,0.09902162302581337
20574,mp-1194135,Cs6Er4I18,,,,,,,,,,,,,,,,,
20575,mp-1194523,Li8Ca4Ta8O28,,,,,,,,,,,,,,,,,
20576,mp-1194604,H24Pb4C4I12N4,,,,,,,,,,,,,,,,,
20577,mp-1194706,Rb4Y4Te8O24,,,,,,,,,,,,,,,,,
20578,mp-1194773,Si12S24,,,,,,,,,,,,,,,,,
20579,mp-1194814,Hg2Te10H72C24N6O10F50,,,,,,,,,,,,,,,,,
20580,mp-1194946,Na6U12Fe2F60,,,,,,,,,,,,,,,,,
20581,mp-1194950,Na6U12Al2F60,,,,,,,,,,,,,,,,,
20582,mp-1194953,Tb4H4C12O24,,,,,,,,,,,,,,,,,
20583,mp-1194980,K4Y4Te8O24,,,,,,,,,,,,,,,,,
20584,mp-1195015,Ce8As8O24,,,,,,,,,,,,,,,,,
20585,mp-1195057,K6Ba6Li4Al8B12O40F2,,,,,,,,,,,,,,,,,
20586,mp-1195079,Na8C16S16N8O32F48,,,,,,,,,,,,,,,,,
20587,mp-1195099,K8Si12Sn4O40,,,,,,,,,,,,,,,,,
20588,mp-1195176,Ba8Na2Ga4B16Cl6O36,,,,,,,,,,,,,,,,,
20589,mp-1195198,H24S8,,,,,,,,,,,,,,,,,
20590,mp-1195227,Na4Y4Te16O40,,,,,,,,,,,,,,,,,
20591,mp-1195257,H24S8,,,,,,,,,,,,,,,,,
20592,mp-1195290,Ga12Si20P40H144C48N16Cl44,,,,,,,,,,,,,,,,,
20593,mp-1195316,Sm4Fe4Ge8O28,,,,,,,,,,,,,,,,,
20594,mp-1195356,Ge8Bi8N8O56,,,,,,,,,,,,,,,,,
20595,mp-1195423,Ba8Na2Ga4B16Br6O36,,,,,,,,,,,,,,,,,
20596,mp-1195718,Li16Sn4S16,,,,,,,,,,,,,,,,,
20597,mp-1195790,Na6U12Ga2F60,,,,,,,,,,,,,,,,,
20598,mp-1195791,Zr8H256C80I8N40,,,,,,,,,,,,,,,,,
20599,mp-1195864,Ca10P6C1O27,,,,,,,,,,,,,,,,,
20600,mp-1195887,Na6U12Cr2F60,,,,,,,,,,,,,,,,,
20601,mp-1196334,Ba16U8As16O80,,,,,,,,,,,,,,,,,
20602,mp-1196358,P4H120Pt8C40I8N4Cl8,,,,,,,,,,,,,,,,,
20603,mp-1196389,Ti4Fe1P6O24,1.5086,0.0,1.5419999999999998,0.0,1.0,0.8660254037844386,1.0,0.9620233157332974,d,Fe,0.0;0.0;0.0,0.8367601216034821,3.0755026493390387,d,Fe,0.0;0.0;0.0,0.20860596340556387
20604,mp-1196440,Zn4Si16H140C52Cl4O4,,,,,,,,,,,,,,,,,
20605,mp-1196460,Zn4B12H12O28,,,,,,,,,,,,,,,,,
20606,mp-1196983,Ba4Y6Si4O16F10,,,,,,,,,,,,,,,,,
20607,mp-1197034,Na2Mn2H12C6S6N6O6,,,,,,,,,,,,,,,,,
20608,mp-1197037,Ca4Al8Si8H20O42,,,,,,,,,,,,,,,,,
20609,mp-1197143,Cs11Tl6Cl29,,,,,,,,,,,,,,,,,
20610,mp-1197365,Fe14Si8O32,,,,,,,,,,,,,,,,,
20611,mp-1197761,K8V16P8O64,,,,,,,,,,,,,,,,,
20612,mp-1197806,Ba16Re6O37,,,,,,,,,,,,,,,,,
20613,mp-1197839,B16H64N8,,,,,,,,,,,,,,,,,
20614,mp-1197957,Na12Al4As8O32,,,,,,,,,,,,,,,,,
20615,mp-1198235,Tl4H24C12S12O48F36,,,,,,,,,,,,,,,,,
20616,mp-1198345,Fe20Si12O48,,,,,,,,,,,,,,,,,
20617,mp-1198384,Cs24In8P16,,,,,,,,,,,,,,,,,
20618,mp-1198599,Ba6Ti6Si18O54,,,,,,,,,,,,,,,,,
20619,mp-1198608,V8Zn4P12N4O60,,,,,,,,,,,,,,,,,
20620,mp-1198660,Y4Mo6O24,,,,,,,,,,,,,,,,,
20621,mp-1198724,P42,,,,,,,,,,,,,,,,,
20622,mp-1198935,K4Na4Sm8Ta4O26,,,,,,,,,,,,,,,,,
20623,mp-1198953,Cs72Nb16As48,,,,,,,,,,,,,,,,,
20624,mp-1199019,Ag4Sb4S4O8F24,,,,,,,,,,,,,,,,,
20625,mp-1199104,Ba5Y8Mn4O21,,,,,,,,,,,,,,,,,
20626,mp-1199212,Hg4Sb8F52,,,,,,,,,,,,,,,,,
20627,mp-1199396,Cu8H96C24S24N48Cl8,,,,,,,,,,,,,,,,,
20628,mp-1199489,Cs2Ag2H24C8S8N4O16,,,,,,,,,,,,,,,,,
20629,mp-1199507,Si6B6H18C6N6Cl18,,,,,,,,,,,,,,,,,
20630,mp-1199669,Zn4Si12Ge4H140C52Cl4O4,,,,,,,,,,,,,,,,,
20631,mp-1199757,Mo12H48C16N4O38,,,,,,,,,,,,,,,,,
